internal_row_id,canonical_name,relevance_status,relevance_reason,normalized_domain,website,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,place_ids,duplicate_count,source,scraped_at
uae-pilot-0226,Green Core IT Solutions LLC,irrelevant_small_retail_or_generic,"Category set (Computer store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",greencoreuae.com,https://greencoreuae.com/,Abu Dhabi,Computer store,Electra Street - behind Royal Rose Hotel - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 445 5112,4.9,145,https://www.google.com/maps/search/?api=1&query=Green%20Core%20IT%20Solutions%20LLC&query_place_id=ChIJN3uPa_FnXj4R1PlvwGHOYbs,ChIJN3uPa_FnXj4R1PlvwGHOYbs,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
uae-pilot-0227,GREENX LANDSCAPING,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Landscape designer,"Mazyad Mall, mall business centre - Mazyad - Abu Dhabi - United Arab Emirates",,+971 50 682 6005,4.9,40,https://www.google.com/maps/search/?api=1&query=GREENX%20LANDSCAPING&query_place_id=ChIJL1j2dURnXj4RJ0aO9msR9Qw,ChIJL1j2dURnXj4RJ0aO9msR9Qw,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.192Z
uae-pilot-0228,GSC Cargo AbuDhabi Br,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",gscmovers.com,https://www.gscmovers.com/,Abu Dhabi,Logistics service,602 Zayed The First St - opp. Adnoc petrol station - Al Hisn - W4 - Abu Dhabi - United Arab Emirates,,+971 58 165 8010,4.5,126,https://www.google.com/maps/search/?api=1&query=GSC%20Cargo%20AbuDhabi%20Br&query_place_id=ChIJB1zsOVxnXj4RrEq8cHHMM6s,ChIJB1zsOVxnXj4RrEq8cHHMM6s,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
uae-pilot-0229,HALLMARK SHIPPINGLINE LLC DUBAI,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hallmark-shipping.com,https://www.hallmark-shipping.com/,Dubai,Logistics service,Awards Building - 204 A block Al hudaiba - Jumeirah - Dubai - United Arab Emirates,,+971 50 125 5249,5.0,5,https://www.google.com/maps/search/?api=1&query=HALLMARK%20SHIPPINGLINE%20LLC%20DUBAI&query_place_id=ChIJ9_JAQuBDXz4Rlfl_0lb0Dec,ChIJ9_JAQuBDXz4Rlfl_0lb0Dec,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.906Z
uae-pilot-0230,Hampshire Accountants Dubai,eligible_employer,"Category (Certified public accountant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hampshire.ae,http://www.hampshire.ae/,Dubai,Certified public accountant,"Rolex 12th, 32 - Deira Twin Towers - Dubai - United Arab Emirates",,+971 4 229 6255,4.8,18,https://www.google.com/maps/search/?api=1&query=Hampshire%20Accountants%20Dubai&query_place_id=ChIJWYoZUABDXz4R_Hk0tBNTsvA,ChIJWYoZUABDXz4R_Hk0tBNTsvA,1,apify_google_maps_run-dubai-g3,2026-09-07T11:21:04.480Z
uae-pilot-0231,HAOarchitects,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hao.ae,http://www.hao.ae/,Dubai,Architecture firm,"301 / 302, Al Tayer Building - Al Mina St - Dubai - United Arab Emirates",,+971 4 358 6660,4.5,38,https://www.google.com/maps/search/?api=1&query=HAOarchitects&query_place_id=ChIJwZmIDBNDXz4RrM6N4grO4J4,ChIJwZmIDBNDXz4RrM6N4grO4J4,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.624Z
uae-pilot-0232,Harley Street Medical Centre,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hsmc.ae,https://www.hsmc.ae/?utm_source=directtraffic&utm_medium=googlereviews,Abu Dhabi,Hospital,F8F9+RCW - Villa No. A21 - Al Kasir - Al Marina - Abu Dhabi - United Arab Emirates,,+971 2 613 3999,4.4,1880,https://www.google.com/maps/search/?api=1&query=Harley%20Street%20Medical%20Centre&query_place_id=ChIJ97g8L7plXj4RozOolZh-ev8,ChIJ97g8L7plXj4RozOolZh-ev8,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.112Z
uae-pilot-0233,Hastane,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Hospital,38 Al Dhiyafah Rd - Al Bada' - Dubai - United Arab Emirates,,,,,https://www.google.com/maps/search/?api=1&query=Hastane&query_place_id=ChIJdW9rDP5CXz4RdszJHcp0MAc,ChIJdW9rDP5CXz4RdszJHcp0MAc,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
uae-pilot-0234,Hastenway Shipping AL Karama,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hastenwayshipping.com,http://www.hastenwayshipping.com/,Dubai,Logistics service,"Office Land Building - 2nd Floor, 203 - Block 3 8 47 A Street - Al Karama - Dubai - United Arab Emirates",,+971 50 230 0979,4.9,319,https://www.google.com/maps/search/?api=1&query=Hastenway%20Shipping%20AL%20Karama&query_place_id=ChIJy0jWVNlCXz4REkcqPbJLp3A,ChIJy0jWVNlCXz4REkcqPbJLp3A,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
uae-pilot-0235,HDR Architectural and Consulting Engineers L.L.C,eligible_employer,"Category (Architectural designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hdr.ae,http://www.hdr.ae/,Dubai,Architectural designer,Highrise Building - 66 - Office 107 - 1st Floor 2nd December St - Al Bada' - Dubai - United Arab Emirates,,+971 50 795 2998,5.0,10,https://www.google.com/maps/search/?api=1&query=HDR%20Architectural%20and%20Consulting%20Engineers%20L.L.C&query_place_id=ChIJ9eVIBO1DXz4R9nc0XyTnLjg,ChIJ9eVIBO1DXz4R9nc0XyTnLjg,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.729Z
uae-pilot-0236,Healthpoint,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",healthpoint.ae,http://www.healthpoint.ae/,Abu Dhabi,Hospital,"Entrance Post Office Box 112308, Between Gate 1 and 6 - Al Qiyada Street Zayed Sports City - Abu Dhabi - United Arab Emirates",,+971 800 77,4.1,2064,https://www.google.com/maps/search/?api=1&query=Healthpoint&query_place_id=ChIJRYfK0hRCXj4RnyPyMx8BQjU,ChIJRYfK0hRCXj4RnyPyMx8BQjU,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.792Z
uae-pilot-0237,"Hedge Accounting Solution | Accounting & Audit firm in Abu Dhabi, UAE | ICV and ADV Certification Consultant",eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hedgeasglobal.com,https://hedgeasglobal.com/,Abu Dhabi,Accounting firm,F9R4+6FG - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 55 539 0406,5.0,57,https://www.google.com/maps/search/?api=1&query=Hedge%20Accounting%20Solution%20%7C%20Accounting%20%26%20Audit%20firm%20in%20Abu%20Dhabi%2C%20UAE%20%7C%20ICV%20and%20ADV%20Certification%20Consultant&query_place_id=ChIJgRUGxVtmXj4R3IoxyN56ejI,ChIJgRUGxVtmXj4R3IoxyN56ejI,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.965Z
uae-pilot-0238,Hemasco International General Maintenance,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,"Rose Bldg, Office No 104, Opp Satwa Bus Station - 49 Al Diyafah Street - Al Hudaiba - Dubai - United Arab Emirates",,+971 4 334 9711,5.0,1,https://www.google.com/maps/search/?api=1&query=Hemasco%20International%20General%20Maintenance&query_place_id=ChIJN29k3QJDXz4RH8-ptUHu1_4,ChIJN29k3QJDXz4RH8-ptUHu1_4,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
uae-pilot-0239,HILALCO ABUDHABI,eligible_employer,"Category (Road construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hilalco.com,http://www.hilalco.com/,Abu Dhabi,Road construction company,"Adnec Compound, Liwa Tower - 1st Floor - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates",,+971 2 699 8999,4.3,139,https://www.google.com/maps/search/?api=1&query=HILALCO%20ABUDHABI&query_place_id=ChIJ8WerZTdoXj4RrpSGUfuaAjw,ChIJ8WerZTdoXj4RrpSGUfuaAjw,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.442Z
uae-pilot-0240,Hira interior design and fitout,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,Abudhabi Mezyad mall - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 54 768 4366,5.0,2,https://www.google.com/maps/search/?api=1&query=Hira%20interior%20design%20and%20fitout&query_place_id=ChIJg5PTsKpHXj4RbPNeOycd16c,ChIJg5PTsKpHXj4RbPNeOycd16c,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:46.785Z
uae-pilot-0241,"Homes r Us, Mina Center",eligible_employer,"Category (Furniture store) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",homesrus.ae,https://www.homesrus.ae/,Abu Dhabi,Furniture store,Mina Center - near Port Zayed - Al Mina - Freezone - Abu Dhabi - United Arab Emirates,,+971 2 671 7530,3.9,135,https://www.google.com/maps/search/?api=1&query=Homes%20r%20Us%2C%20Mina%20Center&query_place_id=ChIJ5WpfXepmXj4RsQX3waqwxfg,ChIJ5WpfXepmXj4RsQX3waqwxfg,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.120Z
uae-pilot-0242,Hospital Helipad1,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Heliport,108 ربدان - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates,,,3.7,3,https://www.google.com/maps/search/?api=1&query=Hospital%20Helipad1&query_place_id=ChIJ4ewrVDxpXj4RrQLppc_sQ5A,ChIJ4ewrVDxpXj4RrQLppc_sQ5A,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
uae-pilot-0243,Hossain,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Medical Center,67RC+9XP - Al Hudaiba Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,,,,https://www.google.com/maps/search/?api=1&query=Hossain&query_place_id=ChIJxakUPABDXz4R53ISuRznFjI,ChIJxakUPABDXz4R53ISuRznFjI,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
uae-pilot-0244,Huawei Experience Store (The Galleria Al Mariya Island),irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",consumer.huawei.com,https://consumer.huawei.com/ae-en/retail/,Abu Dhabi,Electronics store,111 Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI10 - Abu Dhabi - United Arab Emirates,,+971 2 555 8534,4.9,861,https://www.google.com/maps/search/?api=1&query=Huawei%20Experience%20Store%20(The%20Galleria%20Al%20Mariya%20Island)&query_place_id=ChIJqRdQH7JnXj4RDYskGH_KzKo,ChIJqRdQH7JnXj4RDYskGH_KzKo,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
uae-pilot-0245,Humaid Al Kaabi Accounts Audit Branch,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",humaidalkaabi.ae,https://humaidalkaabi.ae/,Abu Dhabi,Accounting firm,Al Ferdous Tower - Al Salam Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 50 788 7574,5.0,1,https://www.google.com/maps/search/?api=1&query=Humaid%20Al%20Kaabi%20Accounts%20Audit%20Branch&query_place_id=ChIJ86Pkyx5nXj4RuRd7CD8eias,ChIJ86Pkyx5nXj4RuRd7CD8eias,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.967Z
uae-pilot-0246,Hyat Logistics Cargo & Clearance,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",hyatlogisticsuae.com,http://hyatlogisticsuae.com/,Dubai,Logistics service,"Office 55A, Al Farda A Block, Dubai Customs - Dubai - United Arab Emirates",,+971 4 325 7338,5.0,112,https://www.google.com/maps/search/?api=1&query=Hyat%20Logistics%20Cargo%20%26%20Clearance&query_place_id=ChIJtZSMUe5DXz4R9JWT1ordCpo,ChIJtZSMUe5DXz4R9JWT1ordCpo,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0247,"IAL LOGISTICS LLC, ABU DHABI",eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",ialuae.com,http://www.ialuae.com/,Abu Dhabi,Logistics service,F9M5+2XQ - Sheikh Rashid Bin Saeed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 621 3699,3.7,3,https://www.google.com/maps/search/?api=1&query=IAL%20LOGISTICS%20LLC%2C%20ABU%20DHABI&query_place_id=ChIJaazTfG5mXj4RZuTOXngvjg4,ChIJaazTfG5mXj4RZuTOXngvjg4,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
uae-pilot-0248,ibda design,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",ibdadesign.com,http://www.ibdadesign.com/,Dubai,Architecture firm,5 22A street - Al Muraqqabat - Deira - Dubai - United Arab Emirates,,+971 4 298 5663,5.0,3,https://www.google.com/maps/search/?api=1&query=ibda%20design&query_place_id=ChIJ6QjnNcpcXz4RvafaZYY1tnw,ChIJ6QjnNcpcXz4RvafaZYY1tnw,1,apify_google_maps_run-dubai-g1,2026-09-07T11:26:03.637Z
uae-pilot-0249,IDEA CARGO LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",ideacargo.com,http://www.ideacargo.com/,Dubai,Logistics service,CRYSTAL BUILDING - 2ND FLOOR - SUITE 202 - 121 Sheikh Khalifa Bin Zayed St - Al Karama - Dubai - United Arab Emirates,,+971 50 451 4900,5.0,2,https://www.google.com/maps/search/?api=1&query=IDEA%20CARGO%20LLC&query_place_id=ChIJgcwJCxNDXz4RF5odl8J5Jt4,ChIJgcwJCxNDXz4RF5odl8J5Jt4,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.906Z
uae-pilot-0250,iDezineLab,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",idezinelab.odoo.com,https://idezinelab.odoo.com/,Abu Dhabi,Architecture firm,"Smart Station, Incubator Building - First Floor - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates",,+971 56 915 3713,,,https://www.google.com/maps/search/?api=1&query=iDezineLab&query_place_id=ChIJU8PLOtOcamYRmf7CbuPTllc,ChIJU8PLOtOcamYRmf7CbuPTllc,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:52.126Z
uae-pilot-0251,IDX INTERIOR DECORATION LLC,eligible_employer,"Category (Interior fitting contractor) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",idxperts.com,http://www.idxperts.com/,Dubai,Interior fitting contractor,"Office #121, Dubai Real Estate Centre - 153 Al Mina St - Al Mina - Dubai - United Arab Emirates",,+971 4 591 8317,4.9,97,https://www.google.com/maps/search/?api=1&query=IDX%20INTERIOR%20DECORATION%20LLC&query_place_id=ChIJ8e4gPtcTXz4RSoFfjOM0T1A,ChIJ8e4gPtcTXz4RSoFfjOM0T1A,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
uae-pilot-0252,Imex Shipping & Logistics LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",imexshipping.com,http://www.imexshipping.com/,Dubai,Logistics service,"7833+3V - IMEX SHIPPING & LOGISTICS LLC, Zainal Mobebi Plaza, Office Number -108 1st Floor, Opposite to Burjuman Mall, Near to Park Regis Hotel - Al Karama - Dubai - United Arab Emirates",,+971 4 336 8048,4.2,53,https://www.google.com/maps/search/?api=1&query=Imex%20Shipping%20%26%20Logistics%20LLC&query_place_id=ChIJr9VPPtRCXz4RRFbb5fPA7Hc,ChIJr9VPPtRCXz4RRFbb5fPA7Hc,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0253,IMH Corporate Office,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",imh.ae,https://www.imh.ae/,Dubai,Hospital,"Office side, 303 - Nesto building - Al Mina St - Dubai - United Arab Emirates",,+971 4 406 3000,5.0,2,https://www.google.com/maps/search/?api=1&query=IMH%20Corporate%20Office&query_place_id=ChIJpSpGP2RDXz4Rq5kH5v7GOo0,ChIJpSpGP2RDXz4Rq5kH5v7GOo0,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
uae-pilot-0254,Inner Concept,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,14 Al Khrais St - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 2 672 2950,5.0,3,https://www.google.com/maps/search/?api=1&query=Inner%20Concept&query_place_id=ChIJ9d8JNKg4Xj4RX_CuZWENq94,ChIJ9d8JNKg4Xj4RX_CuZWENq94,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:48.005Z
uae-pilot-0255,Innospace Interior Design,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",innospace.ae,https://innospace.ae/,Abu Dhabi,Interior designer,"Office 24, 6th Floor, Tower - 2 79th St - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",,+971 50 230 9507,5.0,2,https://www.google.com/maps/search/?api=1&query=Innospace%20Interior%20Design&query_place_id=ChIJ3wjRUBlHXj4R9rtuFprONRw,ChIJ3wjRUBlHXj4R9rtuFprONRw,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.179Z
uae-pilot-0256,Interior Design Course,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 52 765 6002,,,https://www.google.com/maps/search/?api=1&query=Interior%20Design%20Course&query_place_id=ChIJuddNRi9HXj4RjATDknU5rqQ,ChIJuddNRi9HXj4RjATDknU5rqQ,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:51.338Z
uae-pilot-0257,International Knee & Joint Centre,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",knee.ae,http://www.knee.ae/,Abu Dhabi,Hospital,Intersection with - Hazza Bin Zayed St - Sheikh Fatima Bint Mubarak St - opposite Burjeel Hospital - Abu Dhabi - United Arab Emirates,,+971 2 444 6600,4.6,589,https://www.google.com/maps/search/?api=1&query=International%20Knee%20%26%20Joint%20Centre&query_place_id=ChIJrcgCLjdmXj4RWrx2QKpHZUs,ChIJrcgCLjdmXj4RWrx2QKpHZUs,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
uae-pilot-0258,Interport Shipping & Logistics LLC,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",interportshipping.com,http://www.interportshipping.com/,Abu Dhabi,Freight forwarding service,Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 643 5007,4.8,20,https://www.google.com/maps/search/?api=1&query=Interport%20Shipping%20%26%20Logistics%20LLC&query_place_id=ChIJ4_-PO1xmXj4RjOrCUwX2hbk,ChIJ4_-PO1xmXj4RjOrCUwX2hbk,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.237Z
uae-pilot-0259,iTech Engineering Consultancy,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",itechholding.com,http://www.itechholding.com/,Abu Dhabi,Engineering consultant,"16th Floor, Prestige Tower 17 - 79th St - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates",,+971 2 553 4544,4.3,11,https://www.google.com/maps/search/?api=1&query=iTech%20Engineering%20Consultancy&query_place_id=ChIJ-U2931BHXj4RPwK2NH6c5Ww,ChIJ-U2931BHXj4RPwK2NH6c5Ww,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.177Z
uae-pilot-0260,J’MUR DESIGN STUDIO,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",jmur-studio.com,https://jmur-studio.com/,Dubai,Interior designer,1st St - Al Jafiliya - Dubai - United Arab Emirates,,+971 50 315 0810,5.0,14,https://www.google.com/maps/search/?api=1&query=J%E2%80%99MUR%20DESIGN%20STUDIO&query_place_id=ChIJMcMbi6QTsEYRg2m_xDLLCfY,ChIJMcMbi6QTsEYRg2m_xDLLCfY,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
uae-pilot-0261,JAFLIYA PALACE MOBILE PHONE TRADING LLC,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,20 35 A St - Al Jafiliya - Dubai - United Arab Emirates,,+971 4 398 4313,4.4,14,https://www.google.com/maps/search/?api=1&query=JAFLIYA%20PALACE%20MOBILE%20PHONE%20TRADING%20LLC&query_place_id=ChIJR-CjKeNCXz4RSFwYQh1lNYk,ChIJR-CjKeNCXz4RSFwYQh1lNYk,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
uae-pilot-0262,Japandi Interiors & Landscaping,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",japandi.ae,https://www.japandi.ae/,Abu Dhabi,Interior designer,Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 54 161 6004,,,https://www.google.com/maps/search/?api=1&query=Japandi%20Interiors%20%26%20Landscaping&query_place_id=ChIJSeMMqxg5Xj4RFvjjHg9OULY,ChIJSeMMqxg5Xj4RFvjjHg9OULY,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:48.004Z
uae-pilot-0263,Jaxa Chartered Accountants - Top Auditing Firm in Abu Dhabi,eligible_employer,"Category (Chartered accountant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",jaxaauditors.com,https://www.jaxaauditors.com/,Abu Dhabi,Chartered accountant,Al Zahiyah St - behind Al Salama Hospital Pharmacy - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates,,+971 2 643 4602,4.8,25,https://www.google.com/maps/search/?api=1&query=Jaxa%20Chartered%20Accountants%20-%20Top%20Auditing%20Firm%20in%20Abu%20Dhabi&query_place_id=ChIJcT-Z5lhmXj4RA0R-DP9auOU,ChIJcT-Z5lhmXj4RA0R-DP9auOU,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.965Z
uae-pilot-0264,Jebal Alkhaleej Gadens Cordination,eligible_employer,"Category (Landscape designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",jebalalkhaleej.ae,http://www.jebalalkhaleej.ae/,Abu Dhabi,Landscape designer,شارع المحروز - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 54 320 0489,4.9,9,https://www.google.com/maps/search/?api=1&query=Jebal%20Alkhaleej%20Gadens%20Cordination&query_place_id=ChIJrUfBTbBHXj4RP6CxEvGW9aU,ChIJrUfBTbBHXj4RP6CxEvGW9aU,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:43.754Z
uae-pilot-0265,Jenny Flowers International LLC Abu Dhabi,eligible_employer,"Category (Florist) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",jennyflowers.com,http://www.jennyflowers.com/,Abu Dhabi,Florist,Mussafah Shaabiya - behind Safeer Mall - ME9 - Abu Dhabi - United Arab Emirates,,+971 2 672 5950,4.3,90,https://www.google.com/maps/search/?api=1&query=Jenny%20Flowers%20International%20LLC%20Abu%20Dhabi&query_place_id=ChIJ_____15mXj4Rlcfnddv4cOI,ChIJ_____15mXj4Rlcfnddv4cOI,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:43.754Z
uae-pilot-0266,Jordex Global LLC,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",jordexglobal.ae,http://www.jordexglobal.ae/,Abu Dhabi,Freight forwarding service,Abu Dhabi National Exhibition Centre - office 1502 - Al Rawdah - Capital Centre - Abu Dhabi - United Arab Emirates,,+971 2 627 8842,4.0,2,https://www.google.com/maps/search/?api=1&query=Jordex%20Global%20LLC&query_place_id=ChIJgV2lRERCXj4RW_5z2oYrkjY,ChIJgV2lRERCXj4RW_5z2oYrkjY,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
uae-pilot-0267,"Jumbo Electronics - The Galleria, Al Maryah Island",irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",jumbo.ae,https://www.jumbo.ae/,Abu Dhabi,Electronics store,"Level 1, The Galleria Al Maryah Island Al Maryah Island - Abu Dhabi - United Arab Emirates",,+971 2 309 2432,4.5,805,https://www.google.com/maps/search/?api=1&query=Jumbo%20Electronics%20-%20The%20Galleria%2C%20Al%20Maryah%20Island&query_place_id=ChIJT-SHwmJnXj4RP4CwSfOAips,ChIJT-SHwmJnXj4RP4CwSfOAips,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
uae-pilot-0268,KAMAL Engineering Consultants (KEC),irrelevant_small_retail_or_generic,"Category set (Corporate office) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",kamalconsultants.com,http://kamalconsultants.com/,Dubai,Corporate office,"Office No. 519 Al Hudaiba Awards Building, Block B Opposite of Etihad Museum - Jumeira St - Dubai - United Arab Emirates",,+971 4 343 1345,4.8,4,https://www.google.com/maps/search/?api=1&query=KAMAL%20Engineering%20Consultants%20(KEC)&query_place_id=ChIJnYrK_tdpXz4RDV7ItPclVkY,ChIJnYrK_tdpXz4RDV7ItPclVkY,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.728Z
uae-pilot-0269,KHYBER SHIPPING AND CARGO SERVICES L.L.C,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",khyber-shipping--cargo-services-l-l-c.webnode.page,https://khyber-shipping--cargo-services-l-l-c.webnode.page/,Dubai,Logistics service,Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 346 1800,3.0,1,https://www.google.com/maps/search/?api=1&query=KHYBER%20SHIPPING%20AND%20CARGO%20SERVICES%20L.L.C&query_place_id=ChIJFa7ENYhDXz4R1wSZwYo_CVk,ChIJFa7ENYhDXz4R1wSZwYo_CVk,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.906Z
