internal_row_id,canonical_name,score,bucket,hard_reject_reason,city,sector_label,sector_score,domain_tier,domain_score,scale_score,reviews_count,rating,duplicate_adjustment,duplicate_reason,identity_penalty,identity_reason,enrichment_bonus,enrichment_note,website,normalized_domain,address,google_category,relevance_status,already_enriched,google_maps_url
uae-pilot-0001,.قواعد للأستشارات الهندسية - QEC Engineering Consultants abu dhabi.,61,high_priority_verification,,Abu Dhabi,Engineering,25,generic_domain,15,11,15,5.0,0,,0,,0,,https://qec-uae.com/ar,qec-uae.com,16 القلطة - Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=.%D9%82%D9%88%D8%A7%D8%B9%D8%AF%20%D9%84%D9%84%D8%A3%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9%20-%20QEC%20Engineering%20Consultants%20abu%20dhabi.&query_place_id=ChIJvTSjrPo5Xj4RhmQ-Ai2Sf7w
uae-pilot-0012,Abdulla & Associate Engineering & Architectural Consultants Dubai,61,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,11,22,4.6,0,,0,,0,,https://aaa-dubai.com/,aaa-dubai.com,Pearl Apartment - Office 211 - Al Diyafah Street - Al Hudaiba - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Abdulla%20%26%20Associate%20Engineering%20%26%20Architectural%20Consultants%20Dubai&query_place_id=ChIJfYFUwv1CXz4R1mSWq0j8elw
uae-pilot-0045,Al Hudaiba Contracting LLC,61,high_priority_verification,,Dubai,Construction,25,generic_domain,15,11,23,4.5,0,,0,,0,,http://alhudaiba.com/,alhudaiba.com,شارع الثاني من ديسمبر‎ - Jumeirah - Jumeira First - Dubai - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Hudaiba%20Contracting%20LLC&query_place_id=ChIJ56-faFZDXz4Rkma4avgO-Wo
uae-pilot-0051,Al Manhal Development & Construction L.L.C,61,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,11,10,5.0,0,,0,,0,,http://almanhalconstruction.com/,almanhalconstruction.com,"M3, BLDG - 9 Ar Rihayat St - Al Hisn - W4 - Abu Dhabi - United Arab Emirates",Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Manhal%20Development%20%26%20Construction%20L.L.C&query_place_id=ChIJhd14ygpmXj4RzrHdjM2TfB4
uae-pilot-0055,Al NISR Roads and Building Contracting - Branch of Abu Dhabi,61,high_priority_verification,,Abu Dhabi,Construction,25,ae_domain,25,11,10,4.6,-10,branch_qualifier_in_name,0,,0,,http://www.nisr.ae/,nisr.ae,Muroor Street Al Ittihad Newspaper signal - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20NISR%20Roads%20and%20Building%20Contracting%20-%20Branch%20of%20Abu%20Dhabi&query_place_id=ChIJB-cCA4FoXj4ROVP7xfPvWsQ
uae-pilot-0101,Astraco Construction LLC,61,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,11,13,4.8,0,,0,,0,,https://www.astracoconstruction.com/,astracoconstruction.com,Baniyas Najda Street - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Astraco%20Construction%20LLC&query_place_id=ChIJf1DYBkNmXj4Rez6iN4rlrXc
uae-pilot-0104,Avanti Contracting L.L.C.,61,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,11,24,4.7,0,,0,,0,,http://www.avanti-uae.com/,avanti-uae.com,Al Nahyan - E25 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Avanti%20Contracting%20L.L.C.&query_place_id=ChIJHcRnMqtnXj4RLZ-Vm8vQYG4
uae-pilot-0152,Core cutting dubai,61,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,11,15,4.7,0,,0,,0,,http://www.corecuttingdubaiuae.com/,corecuttingdubaiuae.com,Mankhool - Dubai - United Arab Emirates,Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Core%20cutting%20dubai&query_place_id=ChIJ8Y5QwBxDXz4Rj3weljfI8ek
uae-pilot-0180,DSA,61,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,11,49,4.8,0,,0,,0,,http://www.dsa.design/,dsa.design,Convention Tower - Al Mustaqbal St - Zaa'beel First - Dubai - United Arab Emirates,Architect,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=DSA&query_place_id=ChIJ9T-MG-tCXz4RWM4YmYF1UQc
uae-pilot-0311,Mr.Tool Technical Services,61,high_priority_verification,,Dubai,Construction,25,generic_domain,15,11,13,5.0,0,,0,,0,,https://mrtooldubai.com/,mrtooldubai.com,Awards Building - Al Hudaiba - Al Mina St - Jumeirah - Dubai - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Mr.Tool%20Technical%20Services&query_place_id=ChIJEc15lEdDXz4RR-V2cwuotec
uae-pilot-0338,OBMI,61,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,11,11,5.0,0,,0,,0,,http://www.obmi.com/,obmi.com,"Dubai World Trade Centre - Suite 104, The Offices 1, One Central - Sheikh Zayed Rd - Dubai - United Arab Emirates",Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=OBMI&query_place_id=ChIJPQpTsVETXz4RMuOK6KR6yFs
uae-pilot-0345,Paradise Home Engineering Consultancy,61,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,11,23,4.5,0,,0,,0,,http://www.phengc.com/,phengc.com,25 Zaa'beel St - Al Karama - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Paradise%20Home%20Engineering%20Consultancy&query_place_id=ChIJC7ij-ClDXz4RTS8pqK4bbb0
uae-pilot-0348,Percent engineering consultancy,61,high_priority_verification,,Abu Dhabi,Engineering,25,generic_domain,15,11,15,4.7,0,,0,,0,,http://www.percentengineering.com/,percentengineering.com,10 Ad Duha St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Percent%20engineering%20consultancy&query_place_id=ChIJnW1Qc_JHXj4RwYpz12iMzNI
uae-pilot-0367,RAS Marble and Granite الرخام والجرانيت,61,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,11,17,5.0,0,,0,,0,,https://call.whatsapp.com/voice/OgoQ820oSnSA76IG9KKNZY,call.whatsapp.com,55 Sheikh Mohammed Bin Rashid Al Maktoum Rd - Al Shamkhah - SH8 - Abu Dhabi - United Arab Emirates,Marble contractor,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=RAS%20Marble%20and%20Granite%20%D8%A7%D9%84%D8%B1%D8%AE%D8%A7%D9%85%20%D9%88%D8%A7%D9%84%D8%AC%D8%B1%D8%A7%D9%86%D9%8A%D8%AA&query_place_id=ChIJFSl_xpFBXj4ROoeSK6qPIVI
uae-pilot-0436,VPS Health,61,high_priority_verification,,Abu Dhabi,Healthcare,22,generic_domain,15,14,78,2.9,0,,0,,0,,http://vpshealth.com/,vpshealth.com,Main Street - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates,Medical clinic,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=VPS%20Health&query_place_id=ChIJp6IALjdmXj4R5AKhzDIv6mU
uae-pilot-0446,Woods Bagot,61,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,11,23,4.5,0,,0,,0,,https://www.woodsbagot.com/,woodsbagot.com,"The Offices 1, One Central One Central - Trade Center Second - Dubai - United Arab Emirates",Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Woods%20Bagot&query_place_id=ChIJlScK-dhpXz4ROOLwZju4ZTw
uae-pilot-0191,Emirates Logistics Head Office,61,high_priority_verification,,Dubai,Logistics (secondary),12,generic_domain,15,19,198,4.2,0,,0,,5,prior_pass_technical_block_worth_retry,https://emirateslogistics.com/,emirateslogistics.com,New Sharaf Building - 2nd Floor - Khalid Bin Al Waleed Rd - next to Burjuman Metro Station - Umm Hurair 1 - Dubai - United Arab Emirates,Logistics service,eligible_employer_enriched_but_unresolved,yes,https://www.google.com/maps/search/?api=1&query=Emirates%20Logistics%20Head%20Office&query_place_id=ChIJC-ju8ypDXz4Rih2XYd3eP4w
uae-pilot-0043,Al Hilal Engineering Consultants Dubai,60,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,10,49,4.4,0,,0,,0,,http://www.alhilalengineering.net/,alhilalengineering.net,"Suite 1804, Office Tower, The H Hotel، Sheikh Zayed Road, Dubai - Dubai - United Arab Emirates",Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Hilal%20Engineering%20Consultants%20Dubai&query_place_id=ChIJsVnms9VpXz4RU6rTlI__bg0
uae-pilot-0076,Alturath Alomrani Engineering consultants التراث العمراني للاستشارات الهندسية,60,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,10,22,4.1,0,,0,,0,,http://www.turatheng.com/,turatheng.com,Latifa Tower - B1403 - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Alturath%20Alomrani%20Engineering%20consultants%20%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB%20%D8%A7%D9%84%D8%B9%D9%85%D8%B1%D8%A7%D9%86%D9%8A%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJ67kfuMFDXz4RFXshd3PfXyk
uae-pilot-0102,Aswar Engineering And General Contracting Co. W.L.L.,60,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,10,48,4.3,0,,0,,0,,http://www.aswar.com/,aswar.com,Prestige Tower 17 - 15th Floor - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Aswar%20Engineering%20And%20General%20Contracting%20Co.%20W.L.L.&query_place_id=ChIJKUiuUwNBXj4RwA_M5qLF9OY
uae-pilot-0166,Designer East (Architecture & Engineering Design),60,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,10,41,4.3,0,,0,,0,,http://designereast.com/,designereast.com,The Park Place Tower - Office 603 - Sheikh Zayed Rd - Sheikh Al Zayed Road - Dubai - United Arab Emirates,Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Designer%20East%20(Architecture%20%26%20Engineering%20Design)&query_place_id=ChIJIRa6lvJCXz4RdAGcCo9jF2I
uae-pilot-0167,Dhafir Development & Contracting LLC,60,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,10,34,4.2,0,,0,,0,,http://www.dhafirdc.com/,dhafirdc.com,F9WH+757 Building P/705 - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Dhafir%20Development%20%26%20Contracting%20LLC&query_place_id=ChIJG2ntPlpmXj4R67MTJUrCFqo
uae-pilot-0259,iTech Engineering Consultancy,60,high_priority_verification,,Abu Dhabi,Engineering,25,generic_domain,15,10,11,4.3,0,,0,,0,,http://www.itechholding.com/,itechholding.com,"16th Floor, Prestige Tower 17 - 79th St - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates",Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=iTech%20Engineering%20Consultancy&query_place_id=ChIJ-U2931BHXj4RPwK2NH6c5Ww
uae-pilot-0274,LAMI Architects,60,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,10,13,4.2,0,,0,,0,,http://www.lami-architects.com/,lami-architects.com,Burj Al Salam - Office Tower 1703 6th St - Trade Center First - Dubai - United Arab Emirates,Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=LAMI%20Architects&query_place_id=ChIJ4fL8ZIFCXz4RRh2x65741cg
uae-pilot-0277,LKYOOB,60,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,10,42,4.4,0,,0,,0,,http://www.lkyoob.com/,lkyoob.com,Dubai Marine Beach Resort - Office 02 - 21A St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=LKYOOB&query_place_id=ChIJoQnrxXRpXz4RnNURmFNxn8I
uae-pilot-0290,MAPCO LLC,60,high_priority_verification,,Abu Dhabi,Construction,25,generic_domain,15,10,37,4.4,0,,0,,0,,https://www.almazroui.com/business-activities/industrial-technology/mapco,almazroui.com,"703, Al Yasat Tower, Fatima Bint Mubarak Street, Abu Dhabi, UAE - Abu Dhabi - United Arab Emirates",Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=MAPCO%20LLC&query_place_id=ChIJU8tuLl1mXj4RkV6cHav9P1o
uae-pilot-0337,O B M General Contracting,60,high_priority_verification,,Abu Dhabi,Construction,25,ae_domain,25,0,,,0,,0,,0,,https://www.obm.ae/,obm.ae,Prestige Tower 17 - شارع ٧٩ - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,Building firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=O%20B%20M%20General%20Contracting&query_place_id=ChIJGfpWRABHXj4Rha6BZqUOShI
uae-pilot-0365,Rakhat Construction LLC,60,high_priority_verification,,Dubai,Construction,25,generic_domain,15,10,12,4.4,0,,0,,0,,https://rakhatconstruction.com/,rakhatconstruction.com,"building - Office 211,2nd Floor, Dry Docks clinic - Jumeirah Brg - Al Mina - Dubai - United Arab Emirates",Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Rakhat%20Construction%20LLC&query_place_id=ChIJGYmhpqRDXz4RHlprynZ4QhA
uae-pilot-0416,TalaweenInteriors,60,high_priority_verification,,Abu Dhabi,Architecture,25,ae_domain,25,0,,,0,,0,,0,,https://talaween.ae/,talaween.ae,,Interior architect office,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=TalaweenInteriors&query_place_id=ChIJt2VLbtEH0EYRGbMVdBBLswA
uae-pilot-0075,Altimus Office Supplies & Stationery Abu Dhabi,59,high_priority_verification,,Abu Dhabi,Other,8,ae_domain,25,16,112,4.8,0,,0,,0,,https://www.altimus.ae/,altimus.ae,,Office supply store,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Altimus%20Office%20Supplies%20%26%20Stationery%20Abu%20Dhabi&query_place_id=ChIJdU-LnCNmXj4RbtxZ8-jpI0o
uae-pilot-0107,Bahat Experience Centre,59,high_priority_verification,,Dubai,Construction/Real Estate (secondary),18,ae_domain,25,6,6,5.0,0,,0,,0,,https://bahat.ae/,bahat.ae,Al Wasl Rd - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Real estate developer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Bahat%20Experience%20Centre&query_place_id=ChIJzfI3CSsIa60RKO7pL6ZZYZo
uae-pilot-0255,Innospace Interior Design,59,high_priority_verification,,Abu Dhabi,Interior Design (secondary),18,ae_domain,25,6,2,5.0,0,,0,,0,,https://innospace.ae/,innospace.ae,"Office 24, 6th Floor, Tower - 2 79th St - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Interior designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Innospace%20Interior%20Design&query_place_id=ChIJ3wjRUBlHXj4R9rtuFprONRw
uae-pilot-0264,Jebal Alkhaleej Gadens Cordination,59,high_priority_verification,,Abu Dhabi,Interior Design (secondary),18,ae_domain,25,6,9,4.9,0,,0,,0,,http://www.jebalalkhaleej.ae/,jebalalkhaleej.ae,شارع المحروز - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Landscape designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Jebal%20Alkhaleej%20Gadens%20Cordination&query_place_id=ChIJrUfBTbBHXj4RP6CxEvGW9aU
uae-pilot-0312,Mudinvoation Interior Design,59,high_priority_verification,,Abu Dhabi,Interior Design (secondary),18,ae_domain,25,6,2,5.0,0,,0,,0,,http://mudinvoation.ae/,mudinvoation.ae,Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Interior designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Mudinvoation%20Interior%20Design&query_place_id=ChIJhd2itC9HXj4RwDBqnRIIf4s
uae-pilot-0017,"Accountax: Corporate Tax, Accounting & Taxation Services UAE",58,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,11,25,5.0,0,,0,,0,,https://accountaxuae.com/,accountaxuae.com,"Khalifa Complex B - Office No M103/19, Mezzanine Floor - Ahmed Bin Hamed Al Hamed St - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates",Tax consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Accountax%3A%20Corporate%20Tax%2C%20Accounting%20%26%20Taxation%20Services%20UAE&query_place_id=ChIJl9u9UjJnXj4RxA_5ep--tR0
uae-pilot-0026,AHMED SULTAN AL ALI(ASAA) Accounting & Bookkeeping Service in Dubai,58,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,11,16,4.8,0,,0,,0,,http://asaaaccounts.com/,asaaaccounts.com,"Al Badoor, Building - 11, 2nd Floor - Baniyas Rd - Al Rigga - Deira - Dubai - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AHMED%20SULTAN%20AL%20ALI(ASAA)%20Accounting%20%26%20Bookkeeping%20Service%20in%20Dubai&query_place_id=ChIJWagT181DXz4RTs2fl-FTNto
uae-pilot-0029,AJA Expert Accounting,58,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,11,16,5.0,0,,0,,0,,https://www.ajaexperts.com/,ajaexperts.com,Business Center - 106 A1Mas - Mankhool - Dubai - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AJA%20Expert%20Accounting&query_place_id=ChIJ5WEgffJpXz4RO1Y6580NPEI
uae-pilot-0030,Akfa Accounting and Tax Consultancy,58,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,11,48,5.0,0,,0,,0,,https://akfaaccounting.com/,akfaaccounting.com,Hajjaj Bin Malik St - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Akfa%20Accounting%20and%20Tax%20Consultancy&query_place_id=ChIJe-2bPeVHXj4RQKyjbF9B3JM
uae-pilot-0049,AL MAASE AUDITING,58,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,11,18,5.0,0,,0,,0,,https://www.almaase.com/,almaase.com,"New Global Tower , Building C21 , Office 1802, Near ADCB Headquarters, Opposite CBD Bank,Electra Street, Abu Dhabi, UAEpposite - Abu Dhabi - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AL%20MAASE%20AUDITING&query_place_id=ChIJ0c_VVU1HXj4RihAOJ77YMEo
uae-pilot-0059,Al Saqr Accounting and Bookkeeping,58,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,11,25,5.0,0,,0,,0,,http://www.alsaqr-uae.com/,alsaqr-uae.com,Al Karama - Dubai - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Saqr%20Accounting%20and%20Bookkeeping&query_place_id=ChIJdzL-eqVDXz4Rk4j0v6TNg-U
uae-pilot-0171,Dr AK Health Care Medical Center L.L.C,58,reject,individual_practitioner_name_pattern,Dubai,Healthcare,22,generic_domain,15,11,43,4.9,0,,0,,0,,http://www.draneshk.com/,draneshk.com,AL Ghazal Mal - 34&35 Mezzanine floor - Al Wasl Rd - Al Bada' - Dubai - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Dr%20AK%20Health%20Care%20Medical%20Center%20L.L.C&query_place_id=ChIJ04RwG9ZDXz4RvtXr-a3jKrU
uae-pilot-0218,German Fintax Consultancy,58,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,11,18,4.8,0,,0,,0,,https://www.germanfintaxconsultancy.com/,germanfintaxconsultancy.com,"P114 Sheikha Maryam Building - Office No. 07, 703 - 7th Baniyas Rd - Al Rigga - Deira - Dubai - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=German%20Fintax%20Consultancy&query_place_id=ChIJiz6j-XPD6EgRzzcthuA07gw
uae-pilot-0333,NR Doshi and Partners - Dubai,58,high_priority_verification,,Dubai,Accounting/Audit,22,ae_domain,25,11,10,4.8,-10,branch_qualifier_in_name,0,,0,,https://www.nrdoshi.ae/,nrdoshi.ae,Burjuman، Office Tower - L 24/01 & 24/02 - Mankhool - Dubai - United Arab Emirates,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=NR%20Doshi%20and%20Partners%20-%20Dubai&query_place_id=ChIJFRlpdDtDXz4RxYRTZm-GI5I
uae-pilot-0366,Rank Accounting and Consultancy LLC,58,high_priority_verification,,Dubai,Accounting/Audit,22,generic_domain,15,11,39,5.0,0,,0,,0,,http://www.rank-consultancy.com/,rank-consultancy.com,"Alfa Hub, Mankhool Building - 4W3, 4th Floor - 4 E St - Mankhool - Dubai - United Arab Emirates",Auditor,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Rank%20Accounting%20and%20Consultancy%20LLC&query_place_id=ChIJjwowadRDXz4ReEZgvB7S0uw
uae-pilot-0410,STERLING ACCOUNTING AND TAX CONSULTANCY LLC,58,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,11,16,4.9,0,,0,,0,,https://www.sterlingaudit.com/,sterlingaudit.com,"Office 409, Mazyad Mall Tower 1 - Abu Dhabi - United Arab Emirates",Chartered accountant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=STERLING%20ACCOUNTING%20AND%20TAX%20CONSULTANCY%20LLC&query_place_id=ChIJwYsfLm5HXj4RNhkxmoW3Aco
uae-pilot-0452,Zaebek Consultancy Services,58,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,generic_domain,15,11,33,4.9,0,,0,,0,,https://zaebek.com/,zaebek.com,Al Dolphin street - Mussafah - C236 - Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,Accountant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Zaebek%20Consultancy%20Services&query_place_id=ChIJ_0qG0FZBXj4RRFHcddI4PVc
uae-pilot-0454,Zayan Wellness Medical Center,58,high_priority_verification,,Dubai,Healthcare,22,generic_domain,15,11,11,5.0,0,,0,,0,,https://zayanwellness.com/,zayanwellness.com,Mall - Shop 103 - Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,Medical Center,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Zayan%20Wellness%20Medical%20Center&query_place_id=ChIJ8dlGtppDXz4RyHfedUbstTY
uae-pilot-0068,AlHesabat Financial Consulting,57,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,0,,,0,,0,,0,,https://www.alhesabat.ae/,alhesabat.ae,,Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AlHesabat%20Financial%20Consulting&query_place_id=ChIJEVCQz7l9haQRmVnQG3Aa7zg
uae-pilot-0077,Am Audit,57,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,0,,,0,,0,,0,,https://amaudit.ae/,amaudit.ae,"Sky Tower - Office 2905, D147, Floor 29 - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates",Auditor,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Am%20Audit&query_place_id=ChIJYWwaY3NnXj4Rx8p_iBfchB4
uae-pilot-0281,LSC FREIGHTS & LOGISTICS LLC,57,high_priority_verification,,Dubai,Logistics (secondary),12,generic_domain,15,20,173,5.0,0,,0,,0,,http://www.lscfreights.com/,lscfreights.com,Montana Building - Office 206 Za'abeel St - Al Karama - Dubai - United Arab Emirates,Logistics service,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=LSC%20FREIGHTS%20%26%20LOGISTICS%20LLC&query_place_id=ChIJezR_pXhnXz4RS4kT7OwZb_Y
uae-pilot-0421,The Accountant LLC – ADGM,57,high_priority_verification,,Abu Dhabi,Accounting/Audit,22,ae_domain,25,0,,,0,,0,,0,,https://theaccountant.ae/,theaccountant.ae,"Res Co-Work, PIXEL tower - 6 55 1st - Al Reem Island - RS4 - Abu Dhabi - United Arab Emirates",Accounting firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=The%20Accountant%20LLC%20%E2%80%93%20ADGM&query_place_id=ChIJA9MGqNNnXj4RRRZP0Wo55cU
uae-pilot-0021,ADC Architectural & Engineering Consultants,56,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,6,9,4.6,0,,0,,0,,http://www.adcconsultant.com/,adcconsultant.com,Nassima Tower - 1002 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Architectural designer,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=ADC%20Architectural%20%26%20Engineering%20Consultants&query_place_id=ChIJAZ6YCOZCXz4RTOu76DCDO8A
uae-pilot-0031,AKSG Building Contracting L.L.C,56,high_priority_verification,,Dubai,Construction,25,generic_domain,15,6,2,5.0,0,,0,,0,,https://www.aksggroup.com/,aksggroup.com,Office Land Building - 2nd Floor - Al Karama - Dubai - United Arab Emirates,Construction company,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AKSG%20Building%20Contracting%20L.L.C&query_place_id=ChIJzQKanVbGPWkRdvIJ25-xBhA
uae-pilot-0036,"AL DHABI Engineering, Environmental and Arbitration Consultancy",56,high_priority_verification,,Abu Dhabi,Engineering,25,generic_domain,15,6,1,5.0,0,,0,,0,,https://aldhabiae.com/,aldhabiae.com,13 Al Shu'ara St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=AL%20DHABI%20Engineering%2C%20Environmental%20and%20Arbitration%20Consultancy&query_place_id=ChIJXxi_XOlHXj4R8uyEuveZRf0
uae-pilot-0046,Al Jabal Engineering Consultancy Establishment,56,high_priority_verification,,Dubai,Engineering,25,generic_domain,15,6,3,5.0,0,,0,,0,,https://www.protenders.com/companies/al-jabal-engineering-consultancy-establishment,protenders.com,68V6+79P - Umm Hureir Road - Oud Metha - Dubai - United Arab Emirates,Engineering consultant,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Al%20Jabal%20Engineering%20Consultancy%20Establishment&query_place_id=ChIJQ1toZdRCXz4R678pYQs4xeI
uae-pilot-0070,Alliance Architectural Engineering Consultants,56,high_priority_verification,,Dubai,Architecture,25,generic_domain,15,6,3,5.0,0,,0,,0,,http://www.allianceaec.com/,allianceaec.com,"Sama Tower, Office Nr - 405, Floor Level - 4 Sheikh Zayed Rd - Dubai - United Arab Emirates",Architecture firm,eligible_employer,no,https://www.google.com/maps/search/?api=1&query=Alliance%20Architectural%20Engineering%20Consultants&query_place_id=ChIJ0VqwKn1DXz4R-1-VcG9CHmc
