internal_row_id,canonical_name,relevance_status,reason_for_review,google_category,address,city,website,google_maps_url,batch_status
uae-pilot-0033,AL Aman Medical Centre AL Karama,eligible_employer_deep_verified_needs_more_evidence,"Real medical centre, Dubai (Al Karama), DHA-licensed. Located in a named building (""Kanoo Group Building"") but no evidence found that it is itself part of the Kanoo Group corporate structure - flagged as an open question, not assumed either way. No careers page.",Healthcare,,Dubai,http://alamanmedicalcenter.com/,https://www.google.com/maps/search/?api=1&query=AL%20Aman%20Medical%20Centre%20AL%20Karama&query_place_id=ChIJpyOOMWZDXz4RAnldPsB42oQ,deep_verified_2026-09-07_needs_more_evidence
uae-pilot-0038,Al Diyar General Contracting Co LLC,deep_reviewed_round3_needs_more_evidence,"Real general contracting company, Abu Dhabi. Connection reset on 3 fetch attempts - persistent technical block, could not verify careers content.",Construction company,Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://aldiygen.ae/,https://www.google.com/maps/search/?api=1&query=Al%20Diyar%20General%20Contracting%20Co%20LLC&query_place_id=ChIJX1iz61tmXj4RVgjCLfAWBO4,round3_batch_reviewed_2026-09-07
uae-pilot-0148,Copri Construction Ent Establishment,deep_reviewed_round3_needs_more_evidence,"Real construction contractor (COPRI), Abu Dhabi, 40+ yrs, first-class rated for bridges/water/sanitation. No careers page found.",Construction company,Al Danah - E11 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://copri.ae/,https://www.google.com/maps/search/?api=1&query=Copri%20Construction%20Ent%20Establishment&query_place_id=ChIJEXmP0nNmXj4RxRo5ayorD9E,round3_batch_reviewed_2026-09-07
uae-pilot-0013,Abu Dhabi Construction Company LLC (ADCC),deep_reviewed_round3_needs_more_evidence,"Content appears stale (2021 copyright, pipe-repair product catalog only) - real entity but weak/outdated web presence. No careers page.",Construction company,F98F+M99 - New Airport Rd - Al Manhal - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.adcc.ae/,https://www.google.com/maps/search/?api=1&query=Abu%20Dhabi%20Construction%20Company%20LLC%20(ADCC)&query_place_id=ChIJwcfZQ4hoXj4RNLNIlNMH8gs,round3_batch_reviewed_2026-09-07
uae-pilot-0161,Design Club LLC,deep_reviewed_round3_needs_more_evidence,"Real interior design firm est. 1986, Dubai (via redirect to designclubae.com). Has company LinkedIn but no careers page.",Interior designer,GF Showroom of Wilson Building at 56th Street - close to - 2nd December St - Dubai - United Arab Emirates,Dubai,https://designclub.ae/,https://www.google.com/maps/search/?api=1&query=Design%20Club%20LLC&query_place_id=ChIJAZ6YCOZCXz4RmnUu-ymPYBU,round3_batch_reviewed_2026-09-07
uae-pilot-0330,Noor Al Sahara General Contracting – Sole Proprietorship L.L.C.,deep_reviewed_round3_needs_more_evidence,"HTTP 403 on fetch, and the site itself shows only a ""Page Not Found"" offline notice - could not verify.",Road construction company,Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.nooralsahara.com/,https://www.google.com/maps/search/?api=1&query=Noor%20Al%20Sahara%20General%20Contracting%20%E2%80%93%20Sole%20Proprietorship%20L.L.C.&query_place_id=ChIJTyPYPWw_Xj4RWGB7BE08kq4,round3_batch_reviewed_2026-09-07
uae-pilot-0357,Priority Relocations Dubai,deep_reviewed_round3_needs_more_evidence,HTTP 403 on two domain variants - could not verify.,Freight forwarding service,"Crystal Business Building, Mezzanine Floor - near ADCB Metro Station - Al Karama - Dubai - United Arab Emirates",Dubai,https://www.priorityrelocations.ae/,https://www.google.com/maps/search/?api=1&query=Priority%20Relocations%20Dubai&query_place_id=ChIJbeQVo5xDXz4RwZNKSJceCJE,round3_batch_reviewed_2026-09-07
uae-pilot-0097,ASAS Engineering &Projects Management Consultancy,deep_reviewed_round3_needs_more_evidence,HTTP 401 Unauthorized on fetch - could not verify.,Building consultant,شرق 9 - خلف السفير مول - Mohamed Bin Zayed City - Mussafah Community - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.asasengg.ae/,https://www.google.com/maps/search/?api=1&query=ASAS%20Engineering%20%26Projects%20Management%20Consultancy&query_place_id=ChIJlfu_XkRHXj4RDOBd8afQ310,round3_batch_reviewed_2026-09-07
uae-pilot-0098,Asian Cargo,deep_reviewed_round3_needs_more_evidence,"Real cargo/logistics company, Abu Dhabi, ""50M+ packages"" claimed. No careers page found.",Freight forwarding service,30 Qal'at 'Arad Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.asiancargo.ae/,https://www.google.com/maps/search/?api=1&query=Asian%20Cargo&query_place_id=ChIJ9WNOEnRpXj4Rcn_2rmAs-a4,round3_batch_reviewed_2026-09-07
uae-pilot-0220,Global Aerospace Logistics (GAL),deep_reviewed_round3_needs_more_evidence,"Connection reset on 2 fetch attempts (homepage + /careers) - could not verify. Global Aerospace Logistics is part of EDGE Group, a large UAE defense/aerospace conglomerate - worth a manual browser check in a future pass given its scale.",Logistics service,"International Tower - 132, Floor - 16 Al Karamah St - Al Rawdah - Capital Centre - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.gal.ae/,https://www.google.com/maps/search/?api=1&query=Global%20Aerospace%20Logistics%20(GAL)&query_place_id=ChIJg17h9V5GXj4RMG7Z19fFwII,round3_batch_reviewed_2026-09-07
uae-pilot-0292,Marvel Contracting and General Maintenance L.L.C,deep_reviewed_round3_needs_more_evidence,"RED FLAG: site lists a Bahamas address (""6296 Donnelly Plaza, Ratkeville, Bahamas"") AND a US phone number alongside its Abu Dhabi details - an unresolved identity/legitimacy concern. Not approved per the explicit rule against approving suspicious/compromised sites. ""Careers"" nav link present but not treated as sufficient given the red flag.",Construction company,Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://marvelcontracting.ae/,https://www.google.com/maps/search/?api=1&query=Marvel%20Contracting%20and%20General%20Maintenance%20L.L.C&query_place_id=ChIJuXH8yMBnXj4Rrm2dkLwmKZw,round3_batch_reviewed_2026-09-07
uae-pilot-0318,National Construction Development,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Construction company,Bani Yas Tower - 104 - Corniche Rd W - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.ncd.ae/,https://www.google.com/maps/search/?api=1&query=National%20Construction%20Development&query_place_id=ChIJOVpNSnJmXj4RSWKTNHKHWNE,round3_batch_reviewed_2026-09-07
uae-pilot-0342,ORASCOM CONSTRUCTION,deep_reviewed_round3_needs_more_evidence,"Orascom Construction PLC, a large multinational dual-listed in UAE and Egypt. Careers portal confirmed but is a global/group-wide Oracle Cloud ATS, not a distinct Abu Dhabi office/channel - held pending confirmation of a UAE-specific presence rather than assumed.",Construction company,"15th Floor, Tamouh Tower, Bldg. 12 (A2 Marina Square, Reem Island - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.orascom.com/,https://www.google.com/maps/search/?api=1&query=ORASCOM%20CONSTRUCTION&query_place_id=ChIJPW-TzrVnXj4R9jk1zbkp-1o,round3_batch_reviewed_2026-09-07
uae-pilot-0361,Protexive Engineering Consultants,deep_reviewed_round3_needs_more_evidence,"Real engineering consultancy, Abu Dhabi (Mazyad Mall Tower). No careers page found.",Engineering consultant,"503 , 5th floor , Mazyad office Tower 1 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.protexiveconsultant.ae/,https://www.google.com/maps/search/?api=1&query=Protexive%20Engineering%20Consultants&query_place_id=ChIJ9Wp_ezyuCisRdpE6W0cPyHw,round3_batch_reviewed_2026-09-07
uae-pilot-0371,Riviera Engineering Consultant,deep_reviewed_round3_needs_more_evidence,TLS certificate expired at fetch time - could not verify.,Engineering consultant,مزيد، مول TOWER - OFFICE 26 - 2 5TH FLOOR - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.rivieraeng.ae/,https://www.google.com/maps/search/?api=1&query=Riviera%20Engineering%20Consultant&query_place_id=ChIJndn5XgBHXj4R9DG-OzCCDEs,round3_batch_reviewed_2026-09-07
uae-pilot-0032,Al Ahd General Contracting Co AGCM,deep_reviewed_round3_needs_more_evidence,"Real general contracting firm est. 1986, ""first grade"" classified by Abu Dhabi Dept of Economy & Planning, 120+ clients claimed. Has company LinkedIn but no careers page found.",Construction company,Sheikh Khalifa Bin Zayed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://agcmco.com/,https://www.google.com/maps/search/?api=1&query=Al%20Ahd%20General%20Contracting%20Co%20AGCM&query_place_id=ChIJxZii5F9mXj4RZjeqIsVTdnM,round3_batch_reviewed_2026-09-07
uae-pilot-0040,Al Gurg Consultants,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Engineering consultant,99 Building - 10th - Oud Metha Rd - Oud Metha - Dubai - United Arab Emirates,Dubai,https://www.algurg.net/,https://www.google.com/maps/search/?api=1&query=Al%20Gurg%20Consultants&query_place_id=ChIJ1yMqw9NCXz4RKn5gADaOOYM,round3_batch_reviewed_2026-09-07
uae-pilot-0197,ESKAN Engineering consultant,deep_reviewed_round3_needs_more_evidence,HTTP 500 Internal Server Error on fetch - could not verify.,Engineering consultant,فوق مطعم قصر الهند - شارع الشيخ راشد بنايه الهدى - Dubai - United Arab Emirates,Dubai,http://www.eskaneng.com/,https://www.google.com/maps/search/?api=1&query=ESKAN%20Engineering%20consultant&query_place_id=ChIJwa7vlzlcXz4RXb1SevqQWZg,round3_batch_reviewed_2026-09-07
uae-pilot-0224,Golden Square Engineering Consultants,deep_reviewed_round3_needs_more_evidence,"Real engineering consultancy est. 2008, Dubai Healthcare City, named projects (Terraces Marasi Drive). Has company LinkedIn but no careers page found.",Engineering consultant,Second - Office 403. For reference: (Same building of Emirates Islamic Bank - Building no. 16 - Umm Hurair Second - Dubai - United Arab Emirates,Dubai,http://www.gsengint.com/,https://www.google.com/maps/search/?api=1&query=Golden%20Square%20Engineering%20Consultants&query_place_id=ChIJyUgAjPJCXz4R4UUkYYFVfFs,round3_batch_reviewed_2026-09-07
uae-pilot-0225,Granite Construction Company llc,deep_reviewed_round3_needs_more_evidence,"Connection reset on 2 fetch attempts - could not verify. Note: name similarity to the large US-based ""Granite Construction"" company is unresolved - not assumed to be related or unrelated.",Construction company,1021 Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.graniteuae.com/,https://www.google.com/maps/search/?api=1&query=Granite%20Construction%20Company%20llc&query_place_id=ChIJIz_NjlxmXj4R6w85Q3vrN8Q,round3_batch_reviewed_2026-09-07
uae-pilot-0239,HILALCO ABUDHABI,deep_reviewed_round3_needs_more_evidence,"Real construction company (HILALCO / Hilal Bil Badi & Partners Contracting), Abu Dhabi, est. 1996, ISO certified. No careers page or LinkedIn found.",Road construction company,"Adnec Compound, Liwa Tower - 1st Floor - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.hilalco.com/,https://www.google.com/maps/search/?api=1&query=HILALCO%20ABUDHABI&query_place_id=ChIJ8WerZTdoXj4RrpSGUfuaAjw,round3_batch_reviewed_2026-09-07
uae-pilot-0024,ahad alfan of engineering consultancy عهد الفن للاستشارات الهندسية,deep_reviewed_round3_needs_more_evidence,"Real engineering consultancy, Abu Dhabi (LLC-SPC entity). No careers page or LinkedIn found.",Engineering consultant,Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.ahdalfan.com/,https://www.google.com/maps/search/?api=1&query=ahad%20alfan%20of%20engineering%20consultancy%20%D8%B9%D9%87%D8%AF%20%D8%A7%D9%84%D9%81%D9%86%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJX8Z2hn9HXj4RM5GD4dy2EQk,round3_batch_reviewed_2026-09-07
uae-pilot-0165,Design Studio 727,deep_reviewed_round3_needs_more_evidence,HTTP 401 Unauthorized on fetch - could not verify.,Interior designer,"Cloud Spaces, Yas Mall - level 1 - Yas Island - YS1 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.designstudio727.ae/,https://www.google.com/maps/search/?api=1&query=Design%20Studio%20727&query_place_id=ChIJ7-woAaVFXj4RivusMU72yVk,round3_batch_reviewed_2026-09-07
uae-pilot-0406,Square General Contracting Company LLC,deep_reviewed_round3_needs_more_evidence,"Real contracting firm est. 1977, Abu Dhabi, 4 decades experience claimed. No careers page or LinkedIn found.",Construction company,"W10, Corniche Rd W - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://sgcc-uae.com/,https://www.google.com/maps/search/?api=1&query=Square%20General%20Contracting%20Company%20LLC&query_place_id=ChIJLypPQnVmXj4RdypflRxJW3s,round3_batch_reviewed_2026-09-07
uae-pilot-0431,Unique Options N Interiors Designs LLC,deep_reviewed_round3_needs_more_evidence,"Real interior design firm est. 2008, Abu Dhabi, ""over 15 years experience"" and government/commercial project portfolio claimed. No careers page or LinkedIn found.",Interior designer,"Building No C163, M05 & M06 Musaffah Shabiya - ME9 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.uniqueoptions.ae/,https://www.google.com/maps/search/?api=1&query=Unique%20Options%20N%20Interiors%20Designs%20LLC&query_place_id=ChIJu9XT-lhHXj4RM6zgAFollPo,round3_batch_reviewed_2026-09-07
uae-pilot-0195,Enjaz Tax and Accounting Consultancy L.L.C,deep_reviewed_round3_needs_more_evidence,"Real tax/accounting consultancy, 3 UAE offices (Dubai/Abu Dhabi/Sharjah), ""20+ years, 50+ employees, 500+ clients"" claimed. No careers page or LinkedIn found.",Accounting firm,Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,Dubai,https://tax-enjaz.ae/,https://www.google.com/maps/search/?api=1&query=Enjaz%20Tax%20and%20Accounting%20Consultancy%20L.L.C&query_place_id=ChIJrb-zxUVDXz4RTHBaZLlu8d0,round3_batch_reviewed_2026-09-07
uae-pilot-0204,"Fast Track Accounting & Tax Consultancy (FTA) VAT Abu Dhabi, Dubai, UAE",deep_reviewed_round3_needs_more_evidence,"Real accounting/tax consultancy, Abu Dhabi + Dubai, ISO 9001 certified (Feb 2025). No careers page or LinkedIn found.",Accounting firm,"Mazyed Mall .Mussafah - Office No 608,Tower 2 - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.ftaauditing.com/,https://www.google.com/maps/search/?api=1&query=Fast%20Track%20Accounting%20%26%20Tax%20Consultancy%20(FTA)%20VAT%20Abu%20Dhabi%2C%20Dubai%2C%20UAE&query_place_id=ChIJr8mWe5xHXj4RYxMwxMlCwJk,round3_batch_reviewed_2026-09-07
uae-pilot-0208,Fix For Less,deep_reviewed_round3_needs_more_evidence,"Real but small interior/HVAC-maintenance firm, Abu Dhabi. No careers page or LinkedIn found - weaker scale signal than most candidates this batch.",Interior designer,17 street 43 - Al Shamkhah - SH8 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://fixforless.ae/,https://www.google.com/maps/search/?api=1&query=Fix%20For%20Less&query_place_id=ChIJibF286pLXj4RL6XMMKQt8PE,round3_batch_reviewed_2026-09-07
uae-pilot-0237,"Hedge Accounting Solution | Accounting & Audit firm in Abu Dhabi, UAE | ICV and ADV Certification Consultant",deep_reviewed_round3_needs_more_evidence,"Real accounting/audit firm (Hedge Chartered Accountants / Pioneer Hedge Auditing), Abu Dhabi + Dubai, FTA-approved tax agency. No careers page found; LinkedIn referenced in nav but URL not captured.",Accounting firm,F9R4+6FG - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://hedgeasglobal.com/,https://www.google.com/maps/search/?api=1&query=Hedge%20Accounting%20Solution%20%7C%20Accounting%20%26%20Audit%20firm%20in%20Abu%20Dhabi%2C%20UAE%20%7C%20ICV%20and%20ADV%20Certification%20Consultant&query_place_id=ChIJgRUGxVtmXj4R3IoxyN56ejI,round3_batch_reviewed_2026-09-07
uae-pilot-0428,TY Chartered Accountants,deep_reviewed_round3_needs_more_evidence,"Real chartered accountants firm, Abu Dhabi (Addax Tower Al Reem). No careers page or LinkedIn found.",Accounting firm,Addax Tower - Office#2 My Coworking Business Center Ltd - 2312 - Al Reem Island - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://tny.ae/,https://www.google.com/maps/search/?api=1&query=TY%20Chartered%20Accountants&query_place_id=ChIJ-fgdyAZnXj4REVT7XKuvbJE,round3_batch_reviewed_2026-09-07
uae-pilot-0441,Well Care Medical Center LLC - Abu Dhabi,deep_reviewed_round3_needs_more_evidence,HTTP 404 on 3 independent fetch attempts across 2 URL variants - the domain may be defunct or the specific page moved; could not verify. Flagged for a manual browser check rather than assumed dead.,Medical Center,"خلف صيدلية ويل كير - تقاطع - Zayed The First St, Al Silaymi St شارع الدُّوج، - 19 Zayed The First St - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.wellcare.ae/,https://www.google.com/maps/search/?api=1&query=Well%20Care%20Medical%20Center%20LLC%20-%20Abu%20Dhabi&query_place_id=ChIJS3gZI11mXj4RdAlfJqNtakM,round3_batch_reviewed_2026-09-07
uae-pilot-0001,.قواعد للأستشارات الهندسية - QEC Engineering Consultants abu dhabi.,deep_reviewed_round3_needs_more_evidence,"Real engineering consultancy (Qwaeid Engineering Consultancy / QEC), Abu Dhabi, operating since 2017. Has company LinkedIn but no careers page found.",Engineering consultant,16 القلطة - Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://qec-uae.com/ar,https://www.google.com/maps/search/?api=1&query=.%D9%82%D9%88%D8%A7%D8%B9%D8%AF%20%D9%84%D9%84%D8%A3%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9%20-%20QEC%20Engineering%20Consultants%20abu%20dhabi.&query_place_id=ChIJvTSjrPo5Xj4RhmQ-Ai2Sf7w,round3_batch_reviewed_2026-09-07
uae-pilot-0012,Abdulla & Associate Engineering & Architectural Consultants Dubai,deep_reviewed_round3_needs_more_evidence,"Real architectural/engineering consultancy (Associate Architectural Consultancy / AAA), Dubai, 40+ yrs claimed. No careers page found.",Engineering consultant,Pearl Apartment - Office 211 - Al Diyafah Street - Al Hudaiba - Dubai - United Arab Emirates,Dubai,https://aaa-dubai.com/,https://www.google.com/maps/search/?api=1&query=Abdulla%20%26%20Associate%20Engineering%20%26%20Architectural%20Consultants%20Dubai&query_place_id=ChIJfYFUwv1CXz4R1mSWq0j8elw,round3_batch_reviewed_2026-09-07
uae-pilot-0045,Al Hudaiba Contracting LLC,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Construction company,شارع الثاني من ديسمبر‎ - Jumeirah - Jumeira First - Dubai - United Arab Emirates,Dubai,http://alhudaiba.com/,https://www.google.com/maps/search/?api=1&query=Al%20Hudaiba%20Contracting%20LLC&query_place_id=ChIJ56-faFZDXz4Rkma4avgO-Wo,round3_batch_reviewed_2026-09-07
uae-pilot-0051,Al Manhal Development & Construction L.L.C,deep_reviewed_round3_needs_more_evidence,"Real construction company est. 1993, Abu Dhabi. No careers page or LinkedIn found.",Construction company,"M3, BLDG - 9 Ar Rihayat St - Al Hisn - W4 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://almanhalconstruction.com/,https://www.google.com/maps/search/?api=1&query=Al%20Manhal%20Development%20%26%20Construction%20L.L.C&query_place_id=ChIJhd14ygpmXj4RzrHdjM2TfB4,round3_batch_reviewed_2026-09-07
uae-pilot-0055,Al NISR Roads and Building Contracting - Branch of Abu Dhabi,deep_reviewed_round3_needs_more_evidence,"Real standalone contracting firm (not a branch of an external parent, despite the Google listing name ""- Branch of Abu Dhabi"" - confirmed via its own site to operate its own Abu Dhabi AND Dubai offices as one company). Airport/airfield construction specialist. No careers page or LinkedIn found.",Construction company,Muroor Street Al Ittihad Newspaper signal - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.nisr.ae/,https://www.google.com/maps/search/?api=1&query=Al%20NISR%20Roads%20and%20Building%20Contracting%20-%20Branch%20of%20Abu%20Dhabi&query_place_id=ChIJB-cCA4FoXj4ROVP7xfPvWsQ,round3_batch_reviewed_2026-09-07
uae-pilot-0311,Mr.Tool Technical Services,deep_reviewed_round3_needs_more_evidence,"Small technical maintenance/handyman business, Dubai, founded 2014. Site shows a minor inconsistency (""12 years experience"" vs. 2014 founding) and placeholder ""0+"" stats in a completed-projects counter - weaker legitimacy signals than most candidates this batch, though a real UAE presence and contact channel exist. No careers page.",Construction company,Awards Building - Al Hudaiba - Al Mina St - Jumeirah - Dubai - United Arab Emirates,Dubai,https://mrtooldubai.com/,https://www.google.com/maps/search/?api=1&query=Mr.Tool%20Technical%20Services&query_place_id=ChIJEc15lEdDXz4RR-V2cwuotec,round3_batch_reviewed_2026-09-07
uae-pilot-0338,OBMI,deep_reviewed_round3_needs_more_evidence,HTTP 403 on 2 fetch attempts (homepage + /careers) - could not verify OBMI's Dubai presence or careers content.,Architecture firm,"Dubai World Trade Centre - Suite 104, The Offices 1, One Central - Sheikh Zayed Rd - Dubai - United Arab Emirates",Dubai,http://www.obmi.com/,https://www.google.com/maps/search/?api=1&query=OBMI&query_place_id=ChIJPQpTsVETXz4RMuOK6KR6yFs,round3_batch_reviewed_2026-09-07
uae-pilot-0348,Percent engineering consultancy,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Engineering consultant,10 Ad Duha St - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.percentengineering.com/,https://www.google.com/maps/search/?api=1&query=Percent%20engineering%20consultancy&query_place_id=ChIJnW1Qc_JHXj4RwYpz12iMzNI,round3_batch_reviewed_2026-09-07
uae-pilot-0436,VPS Health,deep_reviewed_round3_needs_more_evidence,"Real healthcare entity (VPS Health), Abu Dhabi - functions as the family office of Dr. Shamsheer Vayalil; actual hiring appears to route through the separate Burjeel Holdings brand (not itself in this candidate pool). No careers page on vpshealth.com itself.",Medical clinic,Main Street - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://vpshealth.com/,https://www.google.com/maps/search/?api=1&query=VPS%20Health&query_place_id=ChIJp6IALjdmXj4R5AKhzDIv6mU,round3_batch_reviewed_2026-09-07
uae-pilot-0446,Woods Bagot,deep_reviewed_round3_needs_more_evidence,"Woods Bagot is a real global architecture firm with a confirmed careers page, but this fetch could not confirm a Dubai/UAE office - only global/London content was visible. UAE presence needs independent confirmation before this could be staged, despite Google Maps surfacing a Dubai-area result.",Architecture firm,"The Offices 1, One Central One Central - Trade Center Second - Dubai - United Arab Emirates",Dubai,https://www.woodsbagot.com/,https://www.google.com/maps/search/?api=1&query=Woods%20Bagot&query_place_id=ChIJlScK-dhpXz4ROOLwZju4ZTw,round3_batch_reviewed_2026-09-07
uae-pilot-0043,Al Hilal Engineering Consultants Dubai,deep_reviewed_round3_needs_more_evidence,"Real engineering consultants firm est. 1998, Dubai HQ + Sharjah/Khorfakkan branches. No careers page found.",Engineering consultant,"Suite 1804, Office Tower, The H Hotel، Sheikh Zayed Road, Dubai - Dubai - United Arab Emirates",Dubai,http://www.alhilalengineering.net/,https://www.google.com/maps/search/?api=1&query=Al%20Hilal%20Engineering%20Consultants%20Dubai&query_place_id=ChIJsVnms9VpXz4RU6rTlI__bg0,round3_batch_reviewed_2026-09-07
uae-pilot-0102,Aswar Engineering And General Contracting Co. W.L.L.,deep_reviewed_round3_needs_more_evidence,"Real engineering & general contracting firm, Abu Dhabi (Mussafah). No careers page or LinkedIn found.",Construction company,Prestige Tower 17 - 15th Floor - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.aswar.com/,https://www.google.com/maps/search/?api=1&query=Aswar%20Engineering%20And%20General%20Contracting%20Co.%20W.L.L.&query_place_id=ChIJKUiuUwNBXj4RwA_M5qLF9OY,round3_batch_reviewed_2026-09-07
uae-pilot-0274,LAMI Architects,deep_reviewed_round3_needs_more_evidence,Page returned only a disabled-function placeholder message - could not verify content.,Architecture firm,Burj Al Salam - Office Tower 1703 6th St - Trade Center First - Dubai - United Arab Emirates,Dubai,http://www.lami-architects.com/,https://www.google.com/maps/search/?api=1&query=LAMI%20Architects&query_place_id=ChIJ4fL8ZIFCXz4RRh2x65741cg,round3_batch_reviewed_2026-09-07
uae-pilot-0277,LKYOOB,deep_reviewed_round3_needs_more_evidence,"Real Dubai design studio, registered with Dubai Municipality under its legal name ""KYOOB Engineering Consultancy L.L.C"" (trades as LKYOOB) - name variance noted, not treated as a mismatch since both are self-referenced by the same entity. No careers page found.",Architecture firm,Dubai Marine Beach Resort - Office 02 - 21A St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Dubai,http://www.lkyoob.com/,https://www.google.com/maps/search/?api=1&query=LKYOOB&query_place_id=ChIJoQnrxXRpXz4RnNURmFNxn8I,round3_batch_reviewed_2026-09-07
uae-pilot-0290,MAPCO LLC,deep_reviewed_round3_needs_more_evidence,"Real electromechanical contracting firm est. 1974, Abu Dhabi, confirmed subsidiary of Al Mazroui Group. Only the parent group's careers page was found (almazroui.com/careers) - not confirmed as MAPCO-specific, held pending clearer evidence rather than assumed transferable.",Construction company,"703, Al Yasat Tower, Fatima Bint Mubarak Street, Abu Dhabi, UAE - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.almazroui.com/business-activities/industrial-technology/mapco,https://www.google.com/maps/search/?api=1&query=MAPCO%20LLC&query_place_id=ChIJU8tuLl1mXj4RkV6cHav9P1o,round3_batch_reviewed_2026-09-07
uae-pilot-0337,O B M General Contracting,deep_reviewed_round3_needs_more_evidence,"Real general contracting firm, Abu Dhabi, founder-led. No careers page or LinkedIn found.",Building firm,Prestige Tower 17 - شارع ٧٩ - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.obm.ae/,https://www.google.com/maps/search/?api=1&query=O%20B%20M%20General%20Contracting&query_place_id=ChIJGfpWRABHXj4Rha6BZqUOShI,round3_batch_reviewed_2026-09-07
uae-pilot-0365,Rakhat Construction LLC,deep_reviewed_round3_needs_more_evidence,"Real building contracting/fit-out firm est. 2021, Dubai. No careers page found.",Construction company,"building - Office 211,2nd Floor, Dry Docks clinic - Jumeirah Brg - Al Mina - Dubai - United Arab Emirates",Dubai,https://rakhatconstruction.com/,https://www.google.com/maps/search/?api=1&query=Rakhat%20Construction%20LLC&query_place_id=ChIJGYmhpqRDXz4RHlprynZ4QhA,round3_batch_reviewed_2026-09-07
uae-pilot-0075,Altimus Office Supplies & Stationery Abu Dhabi,deep_reviewed_round3_needs_more_evidence,"Real, scaled office-supplies retailer/importer (""UAE's largest office equipment importer"" claimed) with confirmed Dubai + Abu Dhabi operations. No careers page found despite apparent scale.",Office supply store,,Abu Dhabi,https://www.altimus.ae/,https://www.google.com/maps/search/?api=1&query=Altimus%20Office%20Supplies%20%26%20Stationery%20Abu%20Dhabi&query_place_id=ChIJdU-LnCNmXj4RbtxZ8-jpI0o,round3_batch_reviewed_2026-09-07
uae-pilot-0107,Bahat Experience Centre,deep_reviewed_round3_needs_more_evidence,"Real luxury real-estate developer, Dubai. No careers page found.",Real estate developer,Al Wasl Rd - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Dubai,https://bahat.ae/,https://www.google.com/maps/search/?api=1&query=Bahat%20Experience%20Centre&query_place_id=ChIJzfI3CSsIa60RKO7pL6ZZYZo,round3_batch_reviewed_2026-09-07
