canonical_name,normalized_domain,website,place_ids,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,duplicate_count,flagged_for_review,source,scraped_at
Multiframes,multiframes.com,https://www.multiframes.com/,ChIJ4dKgyikXHxUR5JqaTzdO0Rg,Greater Beirut,Telecom and fintech,"Estral Center, 3rd floor, 1107 Hamra Main St., Beirut, Lebanon",Beirut,+961 1 743 035,5,1,https://www.google.com/maps/search/?api=1&query=Multiframes&query_place_id=ChIJ4dKgyikXHxUR5JqaTzdO0Rg,0,false,apify_google_maps_pilot,2026-09-05T10:45:58.784Z
Startecheus,startecheus.com,http://www.startecheus.com/,ChIJCVk4l2YXHxUR12NsBhRHC2k,Greater Beirut,Telecom and fintech,"VGR4+GF9، BDD1243, Beirut Digital District Nassif el Yazigi Street Bashoura district Beirut, Beirut, Lebanon",Beirut,+961 1 631 733,5,1,https://www.google.com/maps/search/?api=1&query=Startecheus&query_place_id=ChIJCVk4l2YXHxUR12NsBhRHC2k,0,false,apify_google_maps_pilot,2026-09-05T10:46:04.001Z
PinPay,,,ChIJe9JZiuEWHxUR4c2smVlL0ZI,Greater Beirut,Telecom and fintech,"VGR4+M66, Beirut, Lebanon",Beirut,+961 1 660 781,4,8,https://www.google.com/maps/search/?api=1&query=PinPay&query_place_id=ChIJe9JZiuEWHxUR4c2smVlL0ZI,0,false,apify_google_maps_pilot,2026-09-05T10:46:04.001Z
iarchitect,,,ChIJMd9ckVU_HxURJTL0RcYL32I,Jounieh/Keserwan,Architecture and interior design,"Sannin street, Lebanon",,+961 71 604 609,5,13,https://www.google.com/maps/search/?api=1&query=iarchitect&query_place_id=ChIJMd9ckVU_HxURJTL0RcYL32I,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.353Z
9design Architects,9designarchitects.com,http://9designarchitects.com/,ChIJgXevpZZAHxURzd1_OePPXi8,Jounieh/Keserwan,Architecture and interior design,"El Chir 9design office (old Lebanese house, Jounieh, Lebanon",Jounieh,+961 71 132 313,4.7,27,https://www.google.com/maps/search/?api=1&query=9design%20Architects&query_place_id=ChIJgXevpZZAHxURzd1_OePPXi8,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.355Z
WakimArchitecture,instagram.com,https://www.instagram.com/wakimarchitecture/,ChIJWxmagZRBHxURT3xXlopjriA|ChIJY8O8mBRBHxUReJIY6v4zZ5Q|ChIJpQeJyq5BHxURGmXbeT4jQtQ|ChIJWyQJ4C9HHxURe1xFxsgITNU|ChIJx3mJwo4XHxUR6ZdgTjUWZH8|ChIJ0T4mgu8_HxURgpEDyu7FohE|ChIJUXZtPkI9HxUR87WSf4jIT-A|ChIJkw0nxdfHHhURI1hfvu09il8|ChIJ1aoxu4g1HxURMrNM2uToyNg,Jounieh/Keserwan|Metn|Baabda|Nabatieh|Zahle/Bekaa,Architecture and interior design|Hotels/restaurants/hospitality groups|Manufacturing and factories|Construction and contracting|Retail/distribution/e-commerce|Schools/universities/training institutions,"Centre Versaille Jounieh Sarba, Lebanon",,+961 76 757 474,5,8,https://www.google.com/maps/search/?api=1&query=WakimArchitecture&query_place_id=ChIJWxmagZRBHxURT3xXlopjriA,8,false,apify_google_maps_pilot,2026-09-05T10:47:06.355Z
Abdallah Chalfoun Architects,abdallahchalfoun.com,http://abdallahchalfoun.com/,ChIJJ6yF44JAHxURedelSeS6jIQ,Jounieh/Keserwan,Architecture and interior design,"main road, Lebanon",,+961 9 214 334,5,3,https://www.google.com/maps/search/?api=1&query=Abdallah%20Chalfoun%20Architects&query_place_id=ChIJJ6yF44JAHxURedelSeS6jIQ,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.356Z
JYH International Architects,jyh-ia.com,http://www.jyh-ia.com/,ChIJn6i4pohAHxURY4ROTcwKc5A,Jounieh/Keserwan,Architecture and interior design,"Portemilio Resort, Sarba, Lebanon",Sarba,+961 3 246 160,5,1,https://www.google.com/maps/search/?api=1&query=JYH%20International%20Architects&query_place_id=ChIJn6i4pohAHxURY4ROTcwKc5A,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.356Z
Robert Husseini Architects,,,ChIJ62tz9nZBHxURJox3zv16HEg,Jounieh/Keserwan,Architecture and interior design,"Right next to Juicy grill, Sea side road, Fouad Chehab, Jounieh, Lebanon",Jounieh,+961 3 244 911,5,18,https://www.google.com/maps/search/?api=1&query=Robert%20Husseini%20Architects&query_place_id=ChIJ62tz9nZBHxURJox3zv16HEg,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.357Z
CHDI,chd-i.com,http://www.chd-i.com/,ChIJryyqQo1BHxURJBCqHqTQthc,Jounieh/Keserwan,Architecture and interior design,"Kaslik, Lebanon",Kaslik,+961 9 831 086,5,1,https://www.google.com/maps/search/?api=1&query=CHDI&query_place_id=ChIJryyqQo1BHxURJBCqHqTQthc,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.357Z
Alain Azar Architect,azuraarch.com,http://www.azuraarch.com/,ChIJ87NeY54_HxURy09pfx0i5Q0,Jounieh/Keserwan,Architecture and interior design,"Jounieh - Beirut Hwy, Beirut, Lebanon",Beirut,+961 3 862 005,5,5,https://www.google.com/maps/search/?api=1&query=Alain%20Azar%20Architect&query_place_id=ChIJ87NeY54_HxURy09pfx0i5Q0,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.357Z
AK Architects S.A.R.L,akarchitects.info,http://www.akarchitects.info/,ChIJ8wKRwo1BHxUR2EKiCJqJOlY,Jounieh/Keserwan,Architecture and interior design,"Espace 2000, Kaslik, Lebanon",Kaslik,+961 3 440 760,,,https://www.google.com/maps/search/?api=1&query=AK%20Architects%20S.A.R.L&query_place_id=ChIJ8wKRwo1BHxUR2EKiCJqJOlY,0,true,apify_google_maps_pilot,2026-09-05T10:47:06.358Z
Atelier Pierre Mouhanna,pierremouhanna.com,http://www.pierremouhanna.com/,ChIJI5nlDgBBHxURkZk3FxdFFZc,Jounieh/Keserwan,Architecture and interior design,"XJG9+X85 Saint John street, Sarba, Lebanon",Sarba,+961 9 916 094,,,https://www.google.com/maps/search/?api=1&query=Atelier%20Pierre%20Mouhanna&query_place_id=ChIJI5nlDgBBHxURkZk3FxdFFZc,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.358Z
Triception s.a.l,triceptionsal.com,http://www.triceptionsal.com/,ChIJYXyXJoBAHxURogpPRXmd-LI,Jounieh/Keserwan,Architecture and interior design,"XJC6+WGH, Lebanon",,+961 9 222 680,,,https://www.google.com/maps/search/?api=1&query=Triception%20s.a.l&query_place_id=ChIJYXyXJoBAHxURogpPRXmd-LI,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.358Z
Chaccour Construction,chaccour-construction.com,http://www.chaccour-construction.com/,ChIJDVGus8dBHxURLjLeEAf3C9E,Jounieh/Keserwan,Architecture and interior design,"Al Moudabber Center, Block B, 2nd Floor, Kaslik, Lebanon",Kaslik,+961 70 100 080,,,https://www.google.com/maps/search/?api=1&query=Chaccour%20Construction&query_place_id=ChIJDVGus8dBHxURLjLeEAf3C9E,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.358Z
TSArchitects,,,ChIJ447D6vxBHxURTEXCWTe6GmM,Jounieh/Keserwan,Architecture and interior design,"St. George Street, Sarba, Lebanon",Sarba,+961 3 642 776,,,https://www.google.com/maps/search/?api=1&query=TSArchitects&query_place_id=ChIJ447D6vxBHxURTEXCWTe6GmM,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.358Z
XYZ Lebanon,xyz-lb.com,http://www.xyz-lb.com/,ChIJE53oA0RBHxURQPf5PQ8lYD0,Jounieh/Keserwan,Architecture and interior design,"Saint Joseph Daher, Sarba, Lebanon",Sarba,+961 76 557 955,,,https://www.google.com/maps/search/?api=1&query=XYZ%20Lebanon&query_place_id=ChIJE53oA0RBHxURQPf5PQ8lYD0,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.359Z
Claude Verney @ ARCHIVERNEY,archiverney.com,http://www.archiverney.com/,ChIJ81osn79BHxURRM2kESXDF3U,Jounieh/Keserwan,Architecture and interior design,"Espace 2000, Lebanon",,,,,https://www.google.com/maps/search/?api=1&query=Claude%20Verney%20%40%20ARCHIVERNEY&query_place_id=ChIJ81osn79BHxURRM2kESXDF3U,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.359Z
MZ Architects,mz-architects.com,http://www.mz-architects.com/,ChIJXR9T441AHxURUe0A2bqTDBE,Jounieh/Keserwan,Architecture and interior design,"XJM9+MW3, Kaslik, Lebanon",Kaslik,+961 9 636 405,3.5,8,https://www.google.com/maps/search/?api=1&query=MZ%20Architects&query_place_id=ChIJXR9T441AHxURUe0A2bqTDBE,0,true,apify_google_maps_pilot,2026-09-05T10:47:06.359Z
Mag contracting,,,ChIJX9wymMBAHxURRmRpFfD4EFI,Jounieh/Keserwan,Architecture and interior design,"XJMP+M4F, Jounieh, Lebanon",Jounieh,+961 3 126 111,5,1,https://www.google.com/maps/search/?api=1&query=Mag%20contracting&query_place_id=ChIJX9wymMBAHxURRmRpFfD4EFI,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.359Z
b stee;,bsteel.com,http://bsteel.com/,ChIJi0bdMIM_HxURnB-3SDElRig,Jounieh/Keserwan,Architecture and interior design,"Jounieh - Beirut Hwy, Lebanon",,+961 9 222 483,4,1,https://www.google.com/maps/search/?api=1&query=b%20stee%3B&query_place_id=ChIJi0bdMIM_HxURnB-3SDElRig,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.359Z
Portemilio Hotel & Resort,portemilio.com,http://www.portemilio.com/,ChIJ8xEBG4ZAHxURGIunzyoSpSE,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Kaslik, Lebanon",Kaslik,+961 9 933 300,4.2,949,https://www.google.com/maps/search/?api=1&query=Portemilio%20Hotel%20%26%20Resort&query_place_id=ChIJ8xEBG4ZAHxURGIunzyoSpSE,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.487Z
Serab Residencia,be.aiosell.com,http://be.aiosell.com/book/serab-kaslik-residencia,ChIJQSBSUABBHxURsMq-2fBkitk,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"ATCL Road, Kaslik, Lebanon",Kaslik,+961 70 322 591,4.7,230,https://www.google.com/maps/search/?api=1&query=Serab%20Residencia&query_place_id=ChIJQSBSUABBHxURsMq-2fBkitk,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.495Z
Holiday Suites Hotel & Beach Resort,,,ChIJJ6RoD8RAHxURWzyZHvDdWv0,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"New Mina Street, Opposite to Municipality, Next to Middle East Airlines ""MEA"", Jounieh, Lebanon",Jounieh,+961 9 934 120,4.1,109,https://www.google.com/maps/search/?api=1&query=Holiday%20Suites%20Hotel%20%26%20Beach%20Resort&query_place_id=ChIJJ6RoD8RAHxURWzyZHvDdWv0,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.499Z
Bay Lodge Boutique Hotel,bay-lodge.com,http://www.bay-lodge.com/,ChIJAVd6EbdAHxURSdI8WTFLvW8,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Harissa Highway, Jounieh, Jounieh, Mount Lebanon, Lebanon, Lebanon","Jounieh, Mount Lebanon, Lebanon",+961 9 260 999,4.4,548,https://www.google.com/maps/search/?api=1&query=Bay%20Lodge%20Boutique%20Hotel&query_place_id=ChIJAVd6EbdAHxURSdI8WTFLvW8,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.500Z
JOUNIEH SUITES BOUTIQUE HOTEL,jouniehsuites.com,http://www.jouniehsuites.com/,ChIJiQrf-4VAHxURM9zW-HhWitA,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Kaslik, main road, Jounieh, Lebanon",Jounieh,+961 9 931 277,4.2,103,https://www.google.com/maps/search/?api=1&query=JOUNIEH%20SUITES%20BOUTIQUE%20HOTEL&query_place_id=ChIJiQrf-4VAHxURM9zW-HhWitA,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.501Z
SUNRISE HOTEL,sunrisehotellb.com,http://www.sunrisehotellb.com/,ChIJa8CtZSxBHxURzYY2wBaOyxU,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"2J3X+FXX، Jounieh, Sahel Aalma, Lebanon",Sahel Aalma,+961 9 900 200,4.3,101,https://www.google.com/maps/search/?api=1&query=SUNRISE%20HOTEL&query_place_id=ChIJa8CtZSxBHxURzYY2wBaOyxU,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.506Z
Portaluna Hotel & Resort by Reston,hotelportaluna.com,http://www.hotelportaluna.com/,ChIJ5w4UDdpAHxURYOxGtZPVRtw,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Coastal Hwy, Jounieh, Lebanon",Jounieh,+961 9 901 777,4.2,263,https://www.google.com/maps/search/?api=1&query=Portaluna%20Hotel%20%26%20Resort%20by%20Reston&query_place_id=ChIJ5w4UDdpAHxURYOxGtZPVRtw,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.508Z
Monte Mare Hotel,montemarelebanon.com,https://montemarelebanon.com/,ChIJ4Xm3RS5BHxURhmk5vMqNNxY,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Sea Side Rd, Ghazir, Lebanon",Ghazir,+961 70 682 244,4.6,80,https://www.google.com/maps/search/?api=1&query=Monte%20Mare%20Hotel&query_place_id=ChIJ4Xm3RS5BHxURhmk5vMqNNxY,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.508Z
"Lamedina Hotel, Beach & Resort",lamedinagroup.com,http://lamedinagroup.com/,ChIJqUoBWNpAHxUR3A8t7f6uRpU,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Sea Side Road Facing Téléphérique du Liban Jounieh, Jounieh, Lebanon",Jounieh,+961 9 918 484,4,318,https://www.google.com/maps/search/?api=1&query=Lamedina%20Hotel%2C%20Beach%20%26%20Resort&query_place_id=ChIJqUoBWNpAHxUR3A8t7f6uRpU,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.508Z
Bel Azur Hotel Beach Resort,belazur.com,http://www.belazur.com/,ChIJV-USFJRAHxURoZW_tRaW8LQ,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"XJMG+3Q6، Jounieh El Shir Next to fishermen sea port Jounieh kesserwan, Sarba, Lebanon",Sarba,+961 3 288 894,4,547,https://www.google.com/maps/search/?api=1&query=Bel%20Azur%20Hotel%20Beach%20Resort&query_place_id=ChIJV-USFJRAHxURoZW_tRaW8LQ,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.509Z
Beverly Beach Hotel,beverlychainhotels.com,https://beverlychainhotels.com/,ChIJyY8NmBhBHxURG4zcywLZhF8,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Haret Sakher, Jounieh, Lebanon",Jounieh,+961 9 639 999,4.7,37,https://www.google.com/maps/search/?api=1&query=Beverly%20Beach%20Hotel&query_place_id=ChIJyY8NmBhBHxURG4zcywLZhF8,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.510Z
Siena Hotel,sienahotellb.com,http://www.sienahotellb.com/,ChIJIeoz2DFBHxURdL53yX8GoTo,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Jounieh, Lebanon",Jounieh,+961 9 854 472,4.4,19,https://www.google.com/maps/search/?api=1&query=Siena%20Hotel&query_place_id=ChIJIeoz2DFBHxURdL53yX8GoTo,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.510Z
Germac Suites,germacsuites.com,http://germacsuites.com/,ChIJO0K0WR5BHxURHSBz0QBWhro,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"main road, Kaslik, Lebanon",Kaslik,+961 76 886 655,4.7,12,https://www.google.com/maps/search/?api=1&query=Germac%20Suites&query_place_id=ChIJO0K0WR5BHxURHSBz0QBWhro,0,false,apify_google_maps_pilot,2026-09-05T10:47:06.510Z
JCH Architects,jcharchitects.com,http://www.jcharchitects.com/,ChIJm0_4f90_HxURZ2SQ-v-_2QQ,Jounieh/Keserwan,Architecture and interior design,"Zouk Mosbeh, Lebanon",Zouk Mosbeh,+961 70 223 324,5,27,https://www.google.com/maps/search/?api=1&query=JCH%20Architects&query_place_id=ChIJm0_4f90_HxURZ2SQ-v-_2QQ,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.914Z
Maroon Breidy - Spirit D Group,spiritdgroup.com,https://www.spiritdgroup.com/,ChIJabChDI5AHxURldETW6XCe84,Jounieh/Keserwan,Architecture and interior design,"KBC center, 6th floor, Main road, Kaslik, Lebanon",Kaslik,+961 9 636 406,5,3,https://www.google.com/maps/search/?api=1&query=Maroon%20Breidy%20-%20Spirit%20D%20Group&query_place_id=ChIJabChDI5AHxURldETW6XCe84,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.915Z
ANGELINI GROUP,,,ChIJKz9NkJ5BHxURKIFkcm3b7A8,Jounieh/Keserwan,Architecture and interior design,"XJWW+XG6, Maameltein, Lebanon",Maameltein,+961 3 631 137,5,2,https://www.google.com/maps/search/?api=1&query=ANGELINI%20GROUP&query_place_id=ChIJKz9NkJ5BHxURKIFkcm3b7A8,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.915Z
platau | platform for architecture and urbanism,platau.info,http://www.platau.info/,ChIJu_DFFdZAHxURg0SSIsPrE6c,Jounieh/Keserwan,Architecture and interior design,"La Cite Building 4th floor, Jounieh, Lebanon",Jounieh,+961 3 676 439,3.8,6,https://www.google.com/maps/search/?api=1&query=platau%20%7C%20platform%20for%20architecture%20and%20urbanism&query_place_id=ChIJu_DFFdZAHxURg0SSIsPrE6c,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.915Z
Le Royal Hotel Beirut,leroyal.com,https://www.leroyal.com/le-royal-hotel-beirut,ChIJeZHy9PcWHxURaFBwjFsyYwI,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Dbayeh Beirut Lebanon, Lebanon",,+961 4 555 555,4.4,2170,https://www.google.com/maps/search/?api=1&query=Le%20Royal%20Hotel%20Beirut&query_place_id=ChIJeZHy9PcWHxURaFBwjFsyYwI,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.969Z
Cézanne,cezanne.com.lb,https://www.cezanne.com.lb/,ChIJzR5l3oQ_HxURoEq16wU3x38,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Old Street, Dbayeh, Lebanon",Dbayeh,+961 71 441 944,4.5,277,https://www.google.com/maps/search/?api=1&query=C%C3%A9zanne&query_place_id=ChIJzR5l3oQ_HxURoEq16wU3x38,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.970Z
Hotel Le Noble,,,ChIJf9s8ELA_HxURMRAX9o22UZU,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"WHWW+7XW، المتن dbayeh, Zouq El Kharab, Lebanon",Zouq El Kharab,+961 4 542 750,3.9,112,https://www.google.com/maps/search/?api=1&query=Hotel%20Le%20Noble&query_place_id=ChIJf9s8ELA_HxURMRAX9o22UZU,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.970Z
Siwar,siwar.center,http://www.siwar.center/,ChIJoWyInZs_HxUR9NBBFXIq6Uc,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"XJ63+RCH, Wata Nahr El Kalb, Lebanon",Wata Nahr El Kalb,+961 9 254 500,4.2,370,https://www.google.com/maps/search/?api=1&query=Siwar&query_place_id=ChIJoWyInZs_HxUR9NBBFXIq6Uc,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.971Z
Warda وَرْدَة Lebanese Guesthouse,lebaneseguesthouse.com,http://www.lebaneseguesthouse.com/,ChIJHyh9lW4_HxURsws8WCPyNJg,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Shawya Street 36, Zouk Mosbeh, Lebanon",Zouk Mosbeh,+961 79 057 003,4.7,311,https://www.google.com/maps/search/?api=1&query=Warda%20%D9%88%D9%8E%D8%B1%D9%92%D8%AF%D9%8E%D8%A9%20Lebanese%20Guesthouse&query_place_id=ChIJHyh9lW4_HxURsws8WCPyNJg,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.972Z
Grand Gabriel Hotel,grand-gabriel.com,http://www.grand-gabriel.com/,ChIJTYtKdoI_HxURl1ShyWQ7WyA,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"adonis, Lebanon",adonis,+961 70 154 222,4,241,https://www.google.com/maps/search/?api=1&query=Grand%20Gabriel%20Hotel&query_place_id=ChIJTYtKdoI_HxURl1ShyWQ7WyA,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.972Z
Lebanon Hostel,lebanonhostel.com,https://www.lebanonhostel.com/,ChIJ84VIy20_HxURVcaiCXFi88g,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Zouk Mosbeh, Lebanon",Zouk Mosbeh,+961 79 057 003,5,54,https://www.google.com/maps/search/?api=1&query=Lebanon%20Hostel&query_place_id=ChIJ84VIy20_HxURVcaiCXFi88g,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.973Z
فندق لاغاسي,,,ChIJ0XvhSwA_HxURiJ3HOndKem4,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"XJ2C+VHR، Old NDU Road, Zouk Mosbeh, Lebanon",Zouk Mosbeh,,4,2,https://www.google.com/maps/search/?api=1&query=%D9%81%D9%86%D8%AF%D9%82%20%D9%84%D8%A7%D8%BA%D8%A7%D8%B3%D9%8A&query_place_id=ChIJ0XvhSwA_HxURiJ3HOndKem4,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.973Z
Residence De France,,,ChIJKzAl0rY_HxUR89CUJT7TC1w,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"WHXV+MG9, Beirut, High Way Road, Nahr El Kalb, Lebanon",Nahr El Kalb,+961 4 540 797,3.8,49,https://www.google.com/maps/search/?api=1&query=Residence%20De%20France&query_place_id=ChIJKzAl0rY_HxUR89CUJT7TC1w,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.973Z
Hotel Nahr Al Janna,,,ChIJTR81rQ4_HxURSfMXJt9QnNI,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"WJW8+93X, Beirut, Lebanon",Beirut,+961 4 930 200,3.9,124,https://www.google.com/maps/search/?api=1&query=Hotel%20Nahr%20Al%20Janna&query_place_id=ChIJTR81rQ4_HxURSfMXJt9QnNI,0,false,apify_google_maps_pilot,2026-09-05T10:47:10.974Z
Perception Architectural Visualization,perception-lb.com,http://perception-lb.com/,ChIJya_Xz9o_HxUR7EwZHHKVOMI,Jounieh/Keserwan,Architecture and interior design,"Innovation Center, Block B, Second Floor, Dbaye, Lebanon",Dbaye,+961 70 151 007,5,8,https://www.google.com/maps/search/?api=1&query=Perception%20Architectural%20Visualization&query_place_id=ChIJya_Xz9o_HxUR7EwZHHKVOMI,0,false,apify_google_maps_pilot,2026-09-05T10:47:14.801Z
Has architects,,,ChIJ-_O3pmA_HxURtKt03Pitayo,Jounieh/Keserwan,Architecture and interior design,"Main highway, Lebanon",,+961 3 984 166,,,https://www.google.com/maps/search/?api=1&query=Has%20architects&query_place_id=ChIJ-_O3pmA_HxURtKt03Pitayo,0,false,apify_google_maps_pilot,2026-09-05T10:47:14.801Z
ITALABB sarl,italabb.com,http://www.italabb.com/,ChIJn4ILbts_HxURP041jwzuF90,Jounieh/Keserwan,Architecture and interior design,"Zaidan 867 Building, Floor 3, Hôtel, Le Royal Rd، Dbayeh, Lebanon",Dbayeh,+961 4 546 159,5,1,https://www.google.com/maps/search/?api=1&query=ITALABB%20sarl&query_place_id=ChIJn4ILbts_HxURP041jwzuF90,0,false,apify_google_maps_pilot,2026-09-05T10:47:14.801Z
Design Engineering Partners,deppartners.com,https://www.deppartners.com/,ChIJoU0CvAQ_HxUR6DGmdGgE4m0,Jounieh/Keserwan,Architecture and interior design,"Uprise Building / 2nd floor, Internal Road, Lebanon",,+961 4 404 304,5,13,https://www.google.com/maps/search/?api=1&query=Design%20Engineering%20Partners&query_place_id=ChIJoU0CvAQ_HxUR6DGmdGgE4m0,0,false,apify_google_maps_pilot,2026-09-05T10:47:14.801Z
sarl BBB•hdQrtr•ceoJozefSaad,,,ChIJh26v9ZA_HxURbtnZEQRILXU,Jounieh/Keserwan,Architecture and interior design,"american embassy aawkar, Beirut, Lebanon",Beirut,+961 3 452 444,,,https://www.google.com/maps/search/?api=1&query=sarl%20BBB%E2%80%A2hdQrtr%E2%80%A2ceoJozefSaad&query_place_id=ChIJh26v9ZA_HxURbtnZEQRILXU,0,false,apify_google_maps_pilot,2026-09-05T10:47:14.801Z
MATES s.a.r.l,mateslb.com,http://www.mateslb.com/,ChIJEx8x0jI_HxUR8EbFuLGqQy0,Jounieh/Keserwan,Architecture and interior design,"Ste. Rita، Main Street, Lebanon",,+961 3 635 100,4.9,83,https://www.google.com/maps/search/?api=1&query=MATES%20s.a.r.l&query_place_id=ChIJEx8x0jI_HxUR8EbFuLGqQy0,0,false,apify_google_maps_pilot,2026-09-05T10:47:14.801Z
Grey Pearls Suites,greypearlsuites.com,http://www.greypearlsuites.com/,ChIJv4SQhsBAHxURMM_eemF0FZ0,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"XJPR+MFV, Jounieh, Lebanon",Jounieh,+961 71 550 001,4.8,23,https://www.google.com/maps/search/?api=1&query=Grey%20Pearls%20Suites&query_place_id=ChIJv4SQhsBAHxURMM_eemF0FZ0,0,false,apify_google_maps_pilot,2026-09-05T10:47:17.726Z
The Rooms Boutique Hotel,theroomslb.com,https://www.theroomslb.com/,ChIJN4Pa3sRAHxURpu4CaAXpx7c,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Haret Sakhr, Sea Side Road, Jounieh, Lebanon",Jounieh,+961 9 914 514,4.8,76,https://www.google.com/maps/search/?api=1&query=The%20Rooms%20Boutique%20Hotel&query_place_id=ChIJN4Pa3sRAHxURpu4CaAXpx7c,0,false,apify_google_maps_pilot,2026-09-05T10:47:17.727Z
Princessa Hotel,princessahotel.com,http://www.princessahotel.com/,ChIJxSWvC9pAHxURP1VMKABHa8o,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Jounieh, Lebanon",Jounieh,+961 9 831 333,4.3,410,https://www.google.com/maps/search/?api=1&query=Princessa%20Hotel&query_place_id=ChIJxSWvC9pAHxURP1VMKABHa8o,0,false,apify_google_maps_pilot,2026-09-05T10:47:17.727Z
Pinewood Hotel,,,ChIJbTrzsEE_HxURPLcfMLHcqJ0,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"WJXM+886, Jeita Grotto Road, Mazraat El Ras, Lebanon",Mazraat El Ras,+961 3 246 317,5,1,https://www.google.com/maps/search/?api=1&query=Pinewood%20Hotel&query_place_id=ChIJbTrzsEE_HxURPLcfMLHcqJ0,0,false,apify_google_maps_pilot,2026-09-05T10:47:20.373Z
Marbella Hotel,marbella.com.lb,http://marbella.com.lb/,ChIJvYrTVytBHxURX5tgs2f_ses,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Sahel Alma, New Jounieh, Jounieh, Lebanon",Jounieh,+961 9 635 861,4.1,112,https://www.google.com/maps/search/?api=1&query=Marbella%20Hotel&query_place_id=ChIJvYrTVytBHxURX5tgs2f_ses,0,false,apify_google_maps_pilot,2026-09-05T10:47:22.287Z
Zett Hotel,zetthotel.com,http://www.zetthotel.com/,ChIJJXWl6H9BHxURBxsCl0fq6g0,Jounieh/Keserwan,Hotels/restaurants/hospitality groups,"Jounieh, Lebanon",Jounieh,+961 70 467 468,4.7,119,https://www.google.com/maps/search/?api=1&query=Zett%20Hotel&query_place_id=ChIJJXWl6H9BHxURBxsCl0fq6g0,0,false,apify_google_maps_pilot,2026-09-05T10:47:22.288Z
