source_id,market,source_category,source_name,url,access_method,access_status,primary_or_secondary,sectors_covered,geographic_scope,estimated_company_volume,pagination_or_listing_notes,apify_actor_candidate,evidence_url,date_checked,notes
src-intl-himalayas,International Remote,remote_job_board_with_structured_api,Himalayas,https://himalayas.app/jobs/countries/lebanon,direct_web_fetch,accessible,primary,cross_sector_engineering_legal_marketing_design_sales_customer_service_healthcare_admin,worldwide_with_per_country_filter_including_a_dedicated_Lebanon_page,2119_results_shown_on_the_Lebanon_filtered_page_though_this_likely_includes_worldwide_open_roles_not_all_Lebanon_specific_see_notes,"Documented public JSON API confirmed via direct WebFetch of official docs (himalayas.app/docs/remote-jobs-api): browse endpoint (cursor-based pagination, max 20/page) and search endpoint (q, country, worldwide/exclude_worldwide, seniority, employment_type, company, timezone, sort, page params); rate-limited (429 on excess), no auth/API-key required, data refreshes every 24h","none needed — Himalayas' own free public JSON API is the direct, official, structured-data path; no scraping actor required for this source, the strongest such finding across all 6 markets in this project",https://himalayas.app/docs/remote-jobs-api,2026-09-04,"THE SINGLE STRONGEST NEW-SOURCE FINDING OF THIS ENTIRE PROJECT: a free, no-auth, documented, rate-limited JSON API with an explicit `locationRestrictions` field per job and a `country` search parameter. Directly fetching the Lebanon-filtered page surfaced 15 real company names including one (Greenpeace International) with a job title explicitly parenthesized '(Lebanon-only position)' — the single strongest piece of direct Lebanon-eligibility evidence found in this pass. IMPORTANT CAVEAT: the 2,119-result count for a country-filtered Lebanon page is almost certainly inflated by worldwide-eligible roles that don't exclude Lebanon rather than being 2,119 genuinely Lebanon-specific postings — per-job verification (via the `locationRestrictions` field in the API response) remains necessary before treating any single listing as confirmed, consistent with this task's evidence hierarchy."
src-intl-working-nomads,International Remote,remote_job_board_with_structured_api,Working Nomads,https://www.workingnomads.com/jobs,not_fetched_this_pass,unknown_not_directly_tested,secondary,cross_sector,worldwide_no_confirmed_lebanon_specific_filter,unknown_not_tested_this_pass,"A JSON API endpoint was identified via search (workingnomads.co/api/exposed_jobs/) but not directly fetched or confirmed this pass; no native RSS feed found (third-party RSS adapters exist per a GitHub issue reference, implying no first-party feed)",not_evaluated_pending_direct_confirmation_of_the_api_endpoint,https://www.workingnomads.com/jobs,2026-09-04,A plausible structured-data source identified but not confirmed with the same rigor as Himalayas this pass (no direct WebFetch of the API endpoint itself) - flagged for a future pass to directly confirm before relying on it.
src-intl-jobgether,International Remote,remote_job_board,Jobgether,https://jobgether.com/remote-jobs/lebanon,direct_web_fetch,not_fetched_this_pass,secondary,cross_sector_incl_marketing_virtual_assistant_accounting,worldwide_with_a_dedicated_Lebanon_URL_path_confirmed_via_search,claimed_200000_plus_remote_jobs_platform_wide_per_its_own_homepage_search_snippet,"Confirmed to have dedicated Lebanon-specific URL paths (jobgether.com/remote-jobs/lebanon, /lebanon/virtual-assistant, /lebanon/accountant, /lebanon/marketing-and-communication) via search, including one specific real posting ('Jobs for Lebanon' hiring a remote Social Media Specialist) - not directly WebFetched this pass",not_evaluated,https://jobgether.com/offer/6a8007c0490731f1e1a3e064-social-media-specialist,2026-09-04,"No public API found via search this pass. The platform's own claim of vetting ('only real openings from verified employers listed') plus its Lebanon-specific URL structure make it a promising future target, but this pass's evidence is search-snippet-level, not a direct fetch - deliberately not used to verify any specific employer's Lebanon eligibility per this task's evidence hierarchy."
src-intl-arc-dev,International Remote,talent_marketplace_not_a_direct_employer,Arc.dev,https://arc.dev/remote-jobs/all,not_fetched_this_pass,identified_via_search_not_directly_fetched,secondary,engineering_design_marketing_pm_admin,worldwide_190_countries_claimed,450000_plus_pre_vetted_talent_claimed_platform_wide_per_search_snippet,"Not directly fetched this pass; described via search as a vetted marketplace with per-posting client-company jobs, similar in structure to Toptal (already in the registry)",not_evaluated,https://arc.dev/talent,2026-09-04,"EXPLICIT CLASSIFICATION NOTE (per this task's requirement): Arc is a talent MARKETPLACE connecting vetted freelancers/full-timers to client companies (Spotify, HubSpot, etc. cited as past clients) — it is NOT itself the employer for the roles it lists, structurally identical to the already-registered Toptal and Andela rows, not a new source category."
src-intl-turing,International Remote,talent_marketplace_not_a_direct_employer,Turing,https://www.turing.com/remote-developer-jobs,not_fetched_this_pass,identified_via_search_not_directly_fetched,secondary,software_engineering_only,worldwide_but_explicitly_US_company_focused_per_own_marketing,unknown_not_tested_this_pass,"Not directly fetched this pass; requires a multi-stage vetting process (seniority assessment, tech-stack test, live coding challenge) before job access, per search snippet",not_evaluated,https://www.turing.com/remote-developer-jobs,2026-09-04,"EXPLICIT CLASSIFICATION NOTE: Turing is a vetted developer-staffing marketplace matching engineers to US client companies, structurally identical to Arc/Toptal/Andela/X-Team (all already covered) — NOT a new source category, and narrower in scope (developers only) than the marketplaces already in the registry. No Lebanon-specific eligibility statement found via search."
src-intl-github-established-remote,International Remote,source_directory_github_maintained_list,GitHub - yanirs/established-remote,https://github.com/yanirs/established-remote,direct_web_fetch,accessible,primary,cross_sector_tech_heavy_but_includes_creative_ops_support,worldwide_no_lebanon_specific_filter,100_plus_companies_in_a_single_markdown_table_30_extracted_this_pass,"Single-page markdown table, not paginated; FRESHNESS CONFIRMED via the GitHub API (api.github.com/repos/yanirs/established-remote/commits) showing a commit dated 2026-07-23 (within the current period) adding a new company (BunnyNet) - genuinely actively maintained, not stale","none_found_this_pass; fallback = apify/website-content-crawler (single static page, low cost) or a direct scrape of the raw markdown",https://github.com/yanirs/established-remote,2026-09-04,"Directly satisfies this task's explicit instruction to check GitHub-hosted remote-company lists for freshness before trusting them - confirmed fresh (last commit within ~6 weeks of this pass). Of 30 names extracted, only 2 (Automattic, Crossover) already exist in the registry - a ~93% new-candidate yield, though none were independently confirmed for Lebanon-specific eligibility this pass (the list itself only tracks 'hires globally' status, not per-country restrictions)."
src-intl-deel-eor,International Remote,eor_payroll_platform_and_direct_employer,Deel,https://www.deel.com/contractors/lebanon,direct_web_fetch,accessible,primary,hr_tech_payroll_compliance,worldwide_explicitly_confirmed_for_lebanon_contractor_hiring,1_platform_8400_plus_of_its_own_employees_in_100_plus_countries_per_search_snippet,Deel's own contractor-hiring page for Lebanon was directly WebFetched and confirmed: 'Just log into your Deel account and onboard independent contractors in Lebanon within minutes' plus mass-payout support in 120 currencies,not_evaluated_for_direct_ingestion_this_is_infrastructure_evidence_not_a_job_listing_source,https://www.deel.com/contractors/lebanon,2026-09-04,"ECOSYSTEM-LEVEL FINDING, DISTINCT FROM AN EMPLOYER LISTING: Deel is a major EOR/payroll PLATFORM (not itself a job board) whose own official page explicitly confirms Lebanon-based contractor payroll support - this is strong evidence that the underlying payment/compliance infrastructure for hiring Lebanon-based remote workers is real and mainstream, which matters for assessing whether ANY given employer's 'we hire globally' claim is operationally plausible for Lebanon specifically. Deel itself is ALSO a genuine direct employer of its own ~8,400 staff (see pilot-company-candidates.csv) - both angles evaluated separately per this task's employer-vs-platform distinction rule."
src-intl-remote-com-eor,International Remote,eor_payroll_platform,Remote.com - EOR/Country Explorer (distinct from the existing registry row for Remote's own internal hiring),https://remote.com/country-explorer/lebanon/employer-of-record,direct_web_fetch,accessible,primary,hr_tech_payroll_compliance,worldwide_explicitly_confirmed_for_lebanon_including_an_owned_local_legal_entity,1_platform,"Directly WebFetched and confirmed: 'Remote can employ team members in Lebanon and keep you compliant... at Remote, we own our own legal entity in Lebanon' - a stronger claim than Deel's (Deel does not claim to own a Lebanon entity, only contractor payment support; Remote claims full EOR employee-hiring via its own entity)",not_evaluated_for_direct_ingestion_this_is_infrastructure_evidence_not_a_job_listing_source,https://remote.com/country-explorer/lebanon/employer-of-record,2026-09-04,"The existing international-remote.csv already has a row for cc-remote-com covering Remote's OWN internal-staff hiring (location_unclear). This is a DIFFERENT angle on the same company: Remote's EOR PRODUCT explicitly supports Lebanon for THIRD-PARTY client companies, with the strongest claim found in this entire pass (an owned local legal entity, not just contractor-payment support) - flagged as correction-relevant evidence for a future audit of the existing cc-remote-com row's scope/classification, not applied to the registry directly."
src-intl-globalization-partners,International Remote,eor_payroll_platform,Globalization Partners (G-P),https://www.globalization-partners.com/globalpedia/lebanon/recruiting-hiring/,not_fetched_this_pass,identified_via_search_not_directly_fetched,secondary,hr_tech_payroll_compliance,worldwide_explicitly_confirmed_for_lebanon_per_search_snippet,1_platform,"Search snippet states G-P 'uses their Lebanon PEO to recruit and hire employees, and acts as the Employer of Record to handle Lebanon employment compliance' - a third major EOR provider (alongside Deel and Remote.com) confirming Lebanon support, not directly WebFetched this pass",not_evaluated,https://www.globalization-partners.com/globalpedia/lebanon/recruiting-hiring/,2026-09-04,"Third EOR-ecosystem confirmation this pass (with Deel and Remote.com) that Lebanon is a mainstream-supported EOR/PEO country - strengthens the overall finding that Lebanon-based remote hiring is operationally normal, not a rare/unsupported edge case, even though this specific provider's own page was not directly fetched."
src-intl-ashby-ecosystem,International Remote,ats_ecosystem_directory,Ashby ATS ecosystem,https://www.ashbyhq.com/integrations,not_fetched_this_pass,identified_via_search_not_directly_fetched,secondary,technology_heavy_startup_and_scaleup_employers,worldwide_no_lebanon_specific_filter,135_plus_named_companies_per_search_snippet_incl_OpenAI_Anthropic_Figma_Notion_Ramp_Linear_Vercel_Perplexity; a third-party aggregator claims 3000_plus_Ashby_powered_career_pages,"Not directly fetched this pass; a third-party aggregator (ashbyhq-scraper.vercel.app, see next row) claims to index every Ashby-powered career page with department/location/employment-type filtering",not_evaluated,https://www.ashbyhq.com/integrations,2026-09-04,"A genuinely new ATS ecosystem (distinct from the Greenhouse/Lever/Workable ecosystems already touched across prior market passes) hosting many well-known, high-profile tech employers - none individually checked for Lebanon eligibility this pass, flagged as a priority for a future pass given the concentration of large, well-resourced remote-friendly employers on this single platform."
src-intl-ashbyhq-scraper-aggregator,International Remote,job_board_aggregator,ashbyhq-scraper.vercel.app (third-party Ashby/Lever/Greenhouse aggregator),https://ashbyhq-scraper.vercel.app/home,not_fetched_this_pass,identified_via_search_not_directly_fetched,secondary,cross_sector_technology_heavy,worldwide_no_lebanon_specific_filter,claims_every_job_from_ashby_lever_and_greenhouse_companies_per_its_own_tagline,"Not directly fetched or confirmed this pass - an unofficial, third-party aggregator (not an official Ashby/Lever/Greenhouse product)",not_evaluated,https://ashbyhq-scraper.vercel.app/home,2026-09-04,"An unofficial third-party tool claiming very broad cross-ATS coverage - genuinely interesting if real, but neither its data quality, freshness, nor terms-of-use were confirmed this pass; needs independent verification before being trusted, distinct from Himalayas' officially-documented API."
src-intl-flexjobs,International Remote,remote_job_board_subscription_gated,FlexJobs,https://www.flexjobs.com,not_fetched_this_pass,subscription_required_high_level_only_per_task_instruction,secondary,cross_sector,worldwide_no_lebanon_specific_evidence_gathered,unknown_paywalled,"Subscription/paywall-gated; per this task's explicit instruction to research FlexJobs 'only at a high-level if access requires payment', no deeper research was conducted this pass",not_applicable_paywalled_source,https://www.flexjobs.com,2026-09-04,"Already independently evaluated and rejected in the Lebanon Round 3 registry pass (classified `rejected_unsafe_or_unsuitable` for a 'subscription-gated with a pricing-anchoring pattern') - this pass reaffirms that prior conclusion at a high level rather than re-researching in depth, consistent with the explicit instruction."
src-intl-natakallam-retry,International Remote,direct_employer_social_enterprise,NaTakallam (retry of an existing needs_manual_review row),https://natakallam.com/press-media/,direct_web_fetch,blocked_http_403_this_pass_third_consecutive_pass,primary_by_relevance_but_blocked,language_services_translation_interpretation,Lebanon_and_Syria_focused_per_secondary_press_sources,1_company_already_registered,Direct WebFetch of natakallam.com/press-media/ (a new URL not tried in prior passes) also returned HTTP 403 - the third consecutive research pass blocked from this domain,not_evaluated_pending_a_successful_fetch_or_citable_press_url,https://www.wamda.com/2016/10/natakallam-gives-syrian-refugees-voice-income,2026-09-04,"This is the existing registry's own explicitly-flagged 'single highest-value manual re-check target' (per cc-natakallam's researcher_notes) - this pass's retry also failed. Secondary press evidence was found (Wamda 2016, HuffPost) confirming the org's founding mission connecting Syrian refugees as paid remote conversation partners, but neither piece explicitly confirms current Lebanese-national eligibility (the existing row's 'since the Lebanese economic crisis' Lebanese-partner claim rests on general/press knowledge not independently re-verified, per its own notes) - no new evidence strong enough to justify a status change was found this pass. Flagged for a manual browser visit, not further automated retries, consistent with this registry's established convention for domains blocked across 3+ independent passes."
src-intl-linkedin-excluded,International Remote,professional_network_excluded_by_policy,LinkedIn,https://www.linkedin.com,excluded_by_policy,not_applicable,excluded,not_applicable,not_applicable,not_applicable,not_applicable,none_and_none_will_be_evaluated,not_applicable,2026-09-04,"Explicitly excluded per AGENTS.md Section 7 ('Never scrape LinkedIn'), consistent with all prior market passes."
src-ae-tecom-community-directory,UAE,free_zone_tenant_directory,"TECOM Group Community Directory (covers Dubai Internet City, Dubai Media City, Dubai Design District, Dubai Knowledge Park, Dubai Science Park, Dubai Production City, Dubai Studio City)",https://dic.ae/the-community/community-directory,direct_web_fetch,accessible_structure_only_names_js_rendered_this_pass,primary_by_volume_potential,cross_sector_tech_media_design_education_science_across_10_TECOM_properties,Dubai_multiple_free_zones_via_location_filter,unknown_directory_confirmed_to_exist_with_AZ_and_location_filters_no_total_count_stated,A-Z index plus a location filter spanning all 10 TECOM properties confirmed present in page markup; actual company name list appears to load client-side (not present in static fetch),"none_found_this_pass; a JS-capable actor would be needed, not the standard Website Content Crawler",https://dic.ae/the-community/community-directory,2026-09-07,"New this pass. Single directory reaches multiple free zones (DIC, DMC, D3, DKP, DSP) via one location-filterable UI, confirmed via direct WebFetch of the page structure; company names not extracted this pass (client-side rendering)."
src-ae-d3-community-directory,UAE,free_zone_tenant_directory,Dubai Design District (d3) - Community and Retail Directory,https://dubaidesigndistrict.com/the-community/community-directory,not_fetched_this_pass_confirmed_via_search,unknown_not_directly_tested_this_pass,secondary,design_architecture_fashion_media_creative_retail,Dubai_D3_free_zone,retail_directory_confirmed_20_plus_luxury_boutique_retailers_per_search_snippet_community_directory_count_not_stated,Two distinct directory pages confirmed via search: a general Community Directory (brands/startups/creative leaders) and a Retail Directory (20+ homeware/furniture retailers); neither directly fetched this pass,none_found_this_pass; fallback = apify/website-content-crawler,https://dubaidesigndistrict.com/the-community/community-directory,2026-09-07,New this pass. Direct WebFetch of a guessed /directory/ path 404d; corrected URL found via search but not yet fetched - flagged for a future pass.
src-ae-dhcc-community-directory,UAE,free_zone_tenant_directory,Dubai Healthcare City (DHCC) - Community Directory (facilities),https://dhcc.ae/patient/community-directory,direct_web_fetch,accessible_structure_only_names_js_rendered_this_pass,primary_by_volume_potential,healthcare_hospitals_clinics_diagnostic_labs_pharmacies,Dubai_DHCC_free_zone,10_hospitals_and_168_clinical_facilities_per_Wikipedia_and_search_snippet,"7 facility-type filters (Hospitals, Outpatient Clinics, Diagnostic Centers/Labs, Pharmacy, etc.) plus A-Z index confirmed present in page markup; actual facility name list appears to load dynamically (not present in static fetch)",none_found_this_pass; a JS-capable actor would be needed,https://dhcc.ae/patient/community-directory,2026-09-07,New this pass. Directly relevant to the healthcare/hospitals gap flagged in the UAE baseline (only Cleveland Clinic Abu Dhabi previously registered); DHA facility register (below) is a stronger near-term alternative since it is a government register rather than a free-zone directory.
src-ae-khda-dubai-private-schools,UAE,government_regulator_directory,KHDA - Dubai Private School Ratings and Directory,https://web.khda.gov.ae/,not_fetched_this_pass_confirmed_via_search_and_reputable_mirrors,unknown_official_site_not_directly_tested_mirrors_confirmed,primary_by_volume_potential,k12_private_education_schools,Dubai_only,approximately_202_private_schools_in_Dubai_per_search_snippet_23_outstanding_48_very_good_81_good_48_acceptable_2_weak,"Official regulator (KHDA) rates and lists every private school in Dubai; third-party mirrors (WhichSchoolAdvisor.com, Edarabia.com) republish the full rated list with named schools - not directly fetched this pass, but names are independently confirmable per-school via each school own official domain before any registry addition","none_found_this_pass; fallback = apify/website-content-crawler against a mirror, cross-verified per-school against each school own official site before use",https://whichschooladvisor.com/uae/school-news/the-complete-list-of-khda-ratings-for-dubai-private-schools-2026,2026-09-07,"New this pass. Directly targets the K-12 schools gap in the UAE baseline (only 2 universities registered, zero K-12 schools). Official KHDA site itself not directly fetched - flagged for a future pass; third-party mirrors used only as a discovery pointer, never as verification."
src-ae-adek-abu-dhabi-private-schools,UAE,government_regulator_directory,ADEK - Abu Dhabi Private Schools Directory,https://www.adek.gov.ae/en/Education-System/Private-Schools,not_fetched_this_pass_confirmed_via_search_and_reputable_mirrors,unknown_official_site_not_directly_tested_mirrors_confirmed,primary_by_volume_potential,k12_private_education_schools,Abu_Dhabi_Al_Ain_Al_Dhafra,219_private_schools_across_Abu_Dhabi_Al_Ain_and_Al_Dhafra_per_search_snippet,"Official regulator (ADEK, Abu Dhabi Department of Education and Knowledge) directory; third-party mirror (Edarabia.com) republishes ratings/fees/named schools filterable by curriculum and location - not directly fetched this pass","none_found_this_pass; fallback = apify/website-content-crawler against a mirror, cross-verified per-school against each school own official site before use",https://www.edarabia.com/schools/abu-dhabi/,2026-09-07,New this pass. Abu Dhabi analogue to the KHDA row above - closes the same K-12 schools gap for the second target city.
src-ae-dha-facility-register,UAE,government_regulator_directory,Dubai Health Authority (DHA) - Dubai Medical Registry / Find-a-Facility,https://services.dha.gov.ae/sheryan/wps/portal/home/medical-directory,not_fetched_this_pass_confirmed_via_search,unknown_official_portal_not_directly_tested,primary_by_volume_potential,hospitals_clinics_diagnostic_centers_pharmacies_all_licensed_healthcare,Dubai_only,42_hospitals_971_outpatient_clinics_35_day_surgical_centers_1071_pharmacies_per_search_snippet_active_facilities,Official government-run licensed-facility register (the Sheryan Dubai Medical Registry) with list view and mapping; a companion Find-a-Facility portal also exists at dha.gov.ae/en/pages/findfacility.aspx - neither directly fetched this pass,"none_found_this_pass; fallback = apify/website-content-crawler if the portal renders statically, otherwise needs a JS-capable method",https://dha.gov.ae/en/pages/findfacility.aspx,2026-09-07,"New this pass. The strongest healthcare-sector discovery/verification source identified for Dubai - an official government licensing register rather than a third-party aggregator, directly closing the hospitals/healthcare gap in the UAE baseline."
src-ae-arab-org-ngo-directory,UAE,third_party_ngo_directory,arab.org - NGO Directory of Dubai and Abu Dhabi,https://arab.org/countries/uae/,not_fetched_this_pass_confirmed_via_search,unknown_not_directly_tested,secondary,ngos_nonprofits_charities_humanitarian_and_development_organizations,Dubai_and_Abu_Dhabi_and_other_emirates,unknown_exact_count_described_as_worlds_largest_Arab_NGO_directory_per_search_snippet,"Third-party aggregator (not an official government register) covering NGOs across all seven emirates; named example organizations found via search include Al Jalila Foundation and Dubai Cares - each would need independent official-site verification before any registry addition, per this project rules against relying on directory listings alone","none_found_this_pass; fallback = apify/website-content-crawler, with mandatory per-organization official-site verification before use (this is explicitly a discovery-only source, not sufficient for verification per Section 3 of the task instructions)",https://arab.org/countries/uae/dubai/,2026-09-07,"New this pass. Closes the NGO/international-organization gap in the UAE baseline (zero NGO rows previously registered). Flagged explicitly as directory-evidence-only, consistent with the task rule that a directory result alone is not sufficient final verification."
src-ae-dubai-careers-portal,UAE,official_government_job_portal,Dubai Careers (jobs.dubaicareers.ae),https://jobs.dubaicareers.ae/,direct_web_fetch,robots_txt_not_found_404_listing_page_content_not_directly_fetched_this_pass,primary,cross_sector_government_and_semi_government_roles,Dubai_government_entities_45_plus_per_site_own_claim,not_a_company_count_covers_45_plus_Dubai_government_entities_as_one_unified_portal,"Org-filterable search UI already independently confirmed working via the existing cc-dubai-municipality uae.csv row (org-filtered URL); candidate registration required to apply, not to browse",none_found_this_pass,https://jobs.dubaicareers.ae/careersection/dubaicareers/jobsearch.ftl?lang=en; https://dubaicareers.ae/en/pages/default.aspx,2026-09-07,"SOURCE_TYPE=official_government_job_portal. DECISION=discovery_only. Official unified Dubai Government recruitment platform (Digital Dubai), covers 45+ government entities including Dubai Municipality (already used as evidence in uae.csv). Employer transparency: high - every vacancy is attributable to a specific named government entity via org-filtering. Original-source linking: yes, org-filtered URLs route to the specific entity. Application handling: through the portal itself (candidate registration required to apply, not to browse). robots.txt returned HTTP 404 (no file found) - absence is not confirmation of an explicit allow; ToS/anti-bot posture not directly confirmed this pass. Duplicate/expiry risk: low (single official source of truth, not an aggregator). No personal/private info exposed in browsing. DECISION_REASON: strong official identity and employer transparency, but robots.txt absence and unconfirmed ToS/anti-bot posture mean it should remain discovery-only (manual per-entity verification, as already practiced for cc-dubai-municipality) until a direct ToS/robots review authorizes ingestion."
src-ae-talentmate,UAE,public_job_board,TALENTMATE,https://www.talentmate.com/,direct_web_fetch,robots_txt_fully_open_confirmed_direct_fetch_listing_pages_not_individually_fetched_this_pass,secondary,cross_sector_100_plus_job_categories_per_site_own_claim,UAE_and_GCC_wide,claimed_13500_plus_registered_companies_per_site_own_claim_not_independently_verified,"Direct-posting job board (employers post their own vacancies), not an aggregator; robots.txt confirmed fully open (wildcard user-agent, no disallowed paths) with a sitemap_index.xml",none_found_this_pass,https://www.talentmate.com/jobs; https://www.talentmate.com/jobs/jobs-in-uae; https://www.talentmate.com/robots.txt,2026-09-07,"SOURCE_TYPE=public_job_board. DECISION=discovery_only. UAE/Gulf general-purpose job board with AI-powered matching; robots.txt is fully open, a genuinely favorable signal. Employer transparency: likely high (direct-posting model, not confidential/anonymized by design) but individual listing structure and employer-attribution were not directly confirmed this pass. Original-source linking: unconfirmed (own-platform application flow vs. external redirect not verified). Login requirement: browsing appears open; account likely required to apply (not confirmed). ToS content and anti-bot/CAPTCHA posture not directly reviewed this pass. DECISION_REASON: the open robots.txt is a strong positive signal for future ingestion, but ToS review and a direct listing-page fetch (employer attribution, apply-flow) are still needed before approving for ingestion - kept at discovery_only pending that follow-up, not blocked."
src-ae-jobgether-uae,UAE,remote_job_board,Jobgether (UAE-specific pages),https://jobgether.com/remote-jobs/united-arab-emirates,not_fetched_this_pass_search_snippet_only,not_directly_tested_this_pass,secondary,cross_sector_incl_virtual_assistant_web_developer_qa_accountant_banking_per_dedicated_UAE_URL_paths,worldwide_remote_with_dedicated_United_Arab_Emirates_URL_paths_confirmed_via_search,claimed_200000_plus_remote_jobs_platform_wide_per_its_own_homepage_this_UAE_slice_not_separately_counted,Same platform already catalogued for the International Remote market (src-intl-jobgether); this is a UAE-market-specific companion entry for its dedicated /remote-jobs/united-arab-emirates URL family. No public API found in the prior pass either.,none_found_this_pass,https://jobgether.com/remote-jobs/united-arab-emirates; https://jobgether.com/remote-jobs/united-arab-emirates/web-developer,2026-09-07,"SOURCE_TYPE=job_aggregator. DECISION=discovery_only. Remote-jobs aggregator with dedicated UAE-tagged URL paths (virtual-assistant, web-developer, qa-engineer, accountant, banking). Employer transparency: unconfirmed this pass (platform claims 'only real openings from verified employers listed' per its own homepage copy, not independently verified). Original-source linking and duplicate-job risk: unconfirmed - aggregators by nature carry moderate duplicate-listing risk since they re-publish jobs sourced from multiple original postings. No public API found. DECISION_REASON: identity and UAE-specific URL structure confirmed via search, but no direct fetch was performed this pass (consistent with the existing International Remote entry for the same platform) - remains discovery_only until directly fetched and its employer-attribution/duplicate-handling confirmed."
src-ae-confidential-careers,UAE,job_board_aggregator,Confidential Careers (confidential.careers),https://confidential.careers/,direct_web_fetch,accessible_no_login_required_confirmed_direct_fetch,secondary,cross_sector_15_job_categories_per_site_own_claim,global_16_countries_including_UAE_per_site_own_claim_with_a_dedicated_Dubai_jobs_category,not_a_company_directory_approximately_28309_total_positions_platform_wide_per_site_own_claim_717_tagged_Dubai_at_time_of_check,"Despite the ""Confidential"" brand name, individual listings directly confirmed to display real employer names (e.g. MCI Careers, Charles Schwab) - not an anonymous-employer aggregator in practice",none_found_this_pass,https://confidential.careers/,2026-09-07,"SOURCE_TYPE=job_aggregator (NOT confidential_job_publisher, despite the brand name - see finding below). DECISION=manual_review_only. Per explicit task instruction, ""Confidential Careers"" is never treated as an employer. Direct WebFetch confirmed this is a genuine, distinctly-branded global job-board aggregator (not a generic ""employer withheld"" placeholder used by other boards like Bayt/Indeed/GulfTalent, which is a separate, unrelated pattern also found during this evaluation). Key finding: individual listings on this specific platform DO show real employer names - the ""Confidential"" brand does not mean anonymized employers here. UAE coverage confirmed (717 Dubai-tagged positions at time of check). No login wall to browse. Original-source/application-redirect behavior (does ""Apply"" route to the employer's own site/ATS, or an internal flow?) was NOT confirmed this pass. Terms & Conditions/Privacy Policy links are present but their content was not read. DECISION_REASON: real UAE coverage and non-anonymized employer names are promising, but original-source-linking behavior, ToS content, and anti-bot/robots posture all still need direct confirmation before this could be considered even discovery-eligible with confidence - held at manual_review_only."
src-ae-hays-recruitment,UAE,recruitment_agency,Hays (Middle East / UAE),https://www.hays.ae/,direct_web_fetch,blocked_http_403_both_client_domain_hays_ae_and_internal_hiring_domain_ae_hays_careers_com_this_pass,secondary,cross_sector_specialist_recruitment_per_multiple_independent_search_sources,Dubai_and_Abu_Dhabi_offices_confirmed_via_multiple_independent_search_sources_operating_since_2005,not_a_company_directory_a_recruitment_agency_placing_candidates_with_client_employers,"Client job-search functionality presumed present on hays.ae per its own site structure (not confirmed - blocked); a SEPARATE domain (ae.hays-careers.com) exists specifically for Hays' own internal hiring (recruiter/consultant roles) - confirms the dual-role (client-recruiter vs. internal-employer) architecture, though this pass could not directly confirm a currently-open Dubai-specific internal role due to the block",none_found_this_pass,https://www.hays.ae/; https://ae.hays-careers.com/; https://ae.hays-careers.com/about-us,2026-09-07,"SOURCE_TYPE=recruitment_agency. DECISION=blocked_or_restricted. Identity well-corroborated via multiple independent search sources: Dubai Knowledge Park office (address and phone number found), Abu Dhabi office also referenced, operating in the Middle East since 2005, part of the global Hays plc (circa 9,500 staff, 30 countries). NOT promoted into uae.csv as an employer this pass because direct WebFetch of both hays.ae (client-facing) and ae.hays-careers.com (Hays' own internal-hiring domain) returned HTTP 403 - no currently-open Dubai-specific internal role could be directly confirmed, and the pipeline's standing evidence bar requires a direct fetch, not a search snippet, before promotion. DECISION_REASON: strong secondary-source identity confirmation, but both domains are technically blocked to automated fetch this pass - held as blocked_or_restricted pending a future pass (e.g. a manual browser check) rather than promoted or ingested on search-snippet evidence alone. See the accompanying report for the confirmed dual-role architecture (Hays qualifies as BOTH a recruitment-agency source for client jobs AND a potential future employer entry for its own internal roles, once directly verifiable)."
src-ae-salt-recruitment,UAE,recruitment_agency,Salt (welovesalt.com),https://welovesalt.com/ae/,direct_web_fetch,accessible_confirmed_direct_fetch_both_client_page_and_internal_careers_page,secondary,digital_tech_and_sales_professionals_per_direct_fetch,Dubai_office_confirmed_part_of_a_global_network_Amsterdam_London_Singapore_Cape_Town_etc,not_a_company_directory_a_recruitment_agency_placing_candidates_with_client_employers,"welovesalt.com/ae/ is the CLIENT job-search page (jobs at other companies Salt recruits for); a SEPARATE page (welovesalt.com/global-talent-solutions/careers) is Salt's own internal careers page, directly fetched and confirmed - 8 open internal roles at time of check, none Dubai-specific among the visible listings (Nottingham/London/Toronto only)",none_found_this_pass,https://welovesalt.com/ae/; https://welovesalt.com/global-talent-solutions/careers,2026-09-07,"SOURCE_TYPE=recruitment_agency. DECISION=discovery_only. Confirmed real global recruitment organization with a genuine Dubai office (MENA hub), directly fetched both its UAE client-jobs page and its separate internal-hiring careers page - confirming the dual-role architecture explicitly. NOT promoted into uae.csv as an employer this pass because, although Salt's internal careers page is real and currently active (8 open roles at time of check), none of the visible listings were Dubai-specific (all in Nottingham, London, or Toronto) - no currently-open UAE internal role to stage, consistent with this pipeline's standing ""no currently-open confirmed role, do not fabricate"" policy. DECISION_REASON: the client-jobs page (welovesalt.com/ae/) is a plausible future discovery source for client vacancies, but ToS, robots.txt, and anti-bot posture were not reviewed this pass - held at discovery_only, not yet ingestion-eligible. Revisit for a Salt internal-employer record once a Dubai-specific opening is directly confirmed."
