internal_row_id,canonical_name,relevance_status,relevance_reason,google_category,mapped_industry_guess,mapped_company_type_guess,regions,categories,address,city,country_code,phone,google_maps_url,google_place_ids,google_rating,google_reviews_count,google_supplied_website,official_website_url,website_verification_status,website_evidence_url,website_notes,verification_date,careers_source_type,careers_page_url,ats_provider_detected,careers_evidence_url,careers_notes,linkedin_company_url,linkedin_status,linkedin_evidence_url,linkedin_identity_confidence,linkedin_notes,current_open_jobs_detected,source_confidence,automation_eligibility,review_status,enrichment_batch_status,researcher_notes
pilot-0328,مليس حسون,eligible_employer,"Google category ""Home builder"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Home builder,construction_engineering,private_company,Nabatieh,Construction and contracting,"CG96+7F3, Arab Salim, Lebanon",Arab Salim,LB,,https://www.google.com/maps/search/?api=1&query=%D9%85%D9%84%D9%8A%D8%B3%20%D8%AD%D8%B3%D9%88%D9%86&query_place_id=ChIJMQ5MWQDrHhUROWn6Um2kpTo,ChIJMQ5MWQDrHhUROWn6Um2kpTo,,,,,no_official_website_found,,"Searched 'مليس حسون بناء عرب صاليم لبنان'. Results returned only general information/Wikipedia pages about the town of Arab Salim (Nabatieh) and a local community platform (arabsalim.net), with no mention of an individual or business by this name. Consistent with an individual sole-proprietor home builder with no online presence.",2026-09-06,unavailable_not_found,,none,,No website or business page found; likely an individual contractor without a formal careers channel.,,no_company_page_found,,,No LinkedIn page (personal or company) found matching this name and location.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"Searched 'مليس حسون بناء عرب صاليم لبنان'. Results returned only general information/Wikipedia pages about the town of Arab Salim (Nabatieh) and a local community platform (arabsalim.net), with no mention of an individual or business by this name. Consistent with an individual sole-proprietor home builder with no online presence. | No website or business page found; likely an individual contractor without a formal careers channel. | No LinkedIn page (personal or company) found matching this name and location."
pilot-0329,REDWOOD WORK,eligible_employer,"Google category ""Carpenter"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Carpenter,unknown,private_company,Nabatieh,Construction and contracting,"CC68+QV, Nmairiyeh, Lebanon",Nmairiyeh,LB,+961 76 844 123,https://www.google.com/maps/search/?api=1&query=REDWOOD%20WORK&query_place_id=ChIJg6bdIxjtHhURJNuLSLHXGio,ChIJg6bdIxjtHhURJNuLSLHXGio,,,,,no_official_website_found,,"WebSearch for ""REDWOOD WORK"" carpenter Nmairiyeh Lebanon returned no relevant results — only unrelated US-based woodworking businesses (Angi, Thumbtack, Houzz listings for Lebanon, PA/TN/NH) and generic Lebanese carpenter directories with no name match. No website, domain, or business listing found for this specific carpenter. Consistent with a small local business with no online presence.",2026-09-06,unavailable_not_found,,none,,"No website or business listing found, so no careers channel could be identified. Small single-location carpentry business; a dedicated careers page would not be expected.",,no_company_page_found,,,Not separately searched on LinkedIn given no identifying details (website/social) turned up in general web search; no LinkedIn company page surfaced in the searches performed.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"WebSearch for ""REDWOOD WORK"" carpenter Nmairiyeh Lebanon returned no relevant results — only unrelated US-based woodworking businesses (Angi, Thumbtack, Houzz listings for Lebanon, PA/TN/NH) and generic Lebanese carpenter directories with no name match. No website, domain, or business listing found for this specific carpenter. Consistent with a small local business with no online presence. | No website or business listing found, so no careers channel could be identified. Small single-location carpentry business; a dedicated careers page would not be expected. | Not separately searched on LinkedIn given no identifying details (website/social) turned up in general web search; no LinkedIn company page surfaced in the searches performed."
pilot-0330,Modern Homes Villas,ambiguous_identity_manual_review,"Google category ""Real estate developer"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassified during web verification: google_website resolves to a differently-named business ('Iqaria Group') with no phone match to the canonical entry ('Modern Homes Villas'); identity unconfirmed and WebSearch is unavailable to corroborate.]",Real estate developer,unknown,private_company,Nabatieh,Construction and contracting,"CGH3+7RF, Lebanon",,LB,+961 3 248 217,https://www.google.com/maps/search/?api=1&query=Modern%20Homes%20Villas&query_place_id=ChIJm5F7maPrHhUR33kjWnnvNZw,ChIJm5F7maPrHhUR33kjWnnvNZw,4.7,3,http://www.iqariagroup.com/,http://www.iqariagroup.com/,incorrect_or_unrelated,http://www.iqariagroup.com/,"The fetched page identifies itself as 'Iqaria Group' (Arabic: عقارية جروب), not 'Modern Homes Villas', and the provided phone (+961 3 248 217) does not appear anywhere on the page. It is possible 'Modern Homes Villas' is an unlisted project name under the Iqaria Group real-estate umbrella, but this could not be confirmed from the page content alone.",2026-09-05,unavailable_not_found,,none,,No Careers/Jobs link found on the fetched page.,,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,no_official_source_found,web_verification_complete,"The fetched page identifies itself as 'Iqaria Group' (Arabic: عقارية جروب), not 'Modern Homes Villas', and the provided phone (+961 3 248 217) does not appear anywhere on the page. It is possible 'Modern Homes Villas' is an unlisted project name under the Iqaria Group real-estate umbrella, but this could not be confirmed from the page content alone. | No Careers/Jobs link found on the fetched page. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0331,HHUMC Hammoud Hospital University Medical Center مستشفى حمود الجامعي,eligible_employer,"Google category ""University hospital"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",University hospital,healthcare,hospital,Saida/South Lebanon,Hospitals/clinics/laboratories,"Dr. Ghassan Hammoud Street, Sidon, Lebanon",Sidon,LB,+961 7 723 111,https://www.google.com/maps/search/?api=1&query=HHUMC%20Hammoud%20Hospital%20University%20Medical%20Center%20%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%20%D8%AD%D9%85%D9%88%D8%AF%20%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%8A&query_place_id=ChIJV2lsuz3wHhURmIZ4qaeHjS8,ChIJV2lsuz3wHhURmIZ4qaeHjS8,3.3,136,http://hhumc.org.lb/,http://hhumc.org.lb/,verified_official,http://hhumc.org.lb/en,"Root URL 302-redirects to http://hhumc.org.lb/en. Hospital name (Hammoud Hospital University Medical Center), Sidon/Saida Lebanon location, and exact phone match (+961 7 723 111) confirmed.",2026-09-05,jobs_page_with_active_listings,http://hhumc.org.lb/careers-category.php?id=1,none,http://hhumc.org.lb/en,"Site has a Careers menu with subsections for Staff Vacancies (careers-category.php?id=1), Faculty Vacancies (id=2), and Training Opportunities (id=3, dietetics/lab/nursing/pharmacy internships), served by a custom in-house PHP system rather than a recognizable third-party ATS.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",yes_current,medium,suitable_public_html_subject_to_review,verified,web_verification_complete,"Root URL 302-redirects to http://hhumc.org.lb/en. Hospital name (Hammoud Hospital University Medical Center), Sidon/Saida Lebanon location, and exact phone match (+961 7 723 111) confirmed. | Site has a Careers menu with subsections for Staff Vacancies (careers-category.php?id=1), Faculty Vacancies (id=2), and Training Opportunities (id=3, dietetics/lab/nursing/pharmacy internships), served by a custom in-house PHP system rather than a recognizable third-party ATS. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0332,HMC,eligible_employer,"Google category ""Hospital"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Hospital,healthcare,hospital,Saida/South Lebanon,Hospitals/clinics/laboratories,"H939+8XP, Sidon, Lebanon",Sidon,LB,+961 7 726 008,https://www.google.com/maps/search/?api=1&query=HMC&query_place_id=ChIJkbIzizfwHhURskudSImqjrQ,ChIJkbIzizfwHhURskudSImqjrQ,4.3,24,,,no_official_website_found,https://www.facebook.com/HMC.Lebanon/,"""HMC"" in Sidon corresponds to ""Health Medical Center - Osseiran Hospital"" per Lebanon's Ministry of Public Health facility directory (moph.gov.lb, listed phone 07726078-79, close to the entry's +961 7 726 008) and its Facebook page 'Health Medical Center - HMC | Sidon'. This is a distinct, smaller facility from the much more prominent Hammoud Hospital University Medical Center (HHUMC, hhumc.org.lb) in Saida, which uses a different abbreviation and should not be confused with this entry. No dedicated official website domain was found for HMC/Osseiran Hospital itself; the MOPH facility page (moph.gov.lb) returned HTTP 403 on direct fetch, and only the Facebook page and MOPH search-result snippets were accessible. Facebook page content could not be fully extracted (truncated fetch) to confirm address/phone.",2026-09-06,unavailable_not_found,,none,https://www.bayt.com/en/company/hmc-osseiran-hospital-2244630/,"Found a Bayt.com employer profile titled 'وظائف في شركة HMC (OSSEIRAN HOSPITAL) لعام (2025)' (jobs at HMC Osseiran Hospital company for 2025), suggesting the hospital has posted jobs on Bayt at some point, but the page returned HTTP 403 on fetch and could not be verified for currently active listings. No dedicated official careers page or ATS was found on any owned domain. Given Bayt access could not be confirmed, classified conservatively as unavailable_not_found rather than claiming active listings.",,no_company_page_found,,,"LinkedIn-adjacent web search for 'Health Medical Center HMC Saida hospital LinkedIn' returned only unrelated 'HMC' entities (Hamad Medical Corporation Qatar, HMC Medical Center MotorCity/Dubai, Al Hamaed Medical Company, Holistic Medical Centre) and a personal profile for 'Health MedicalCenter (HMC) - Osseiran Hospital' (an individual's profile, not a verified company page). No legitimate company LinkedIn page specific to this Sidon HMC/Osseiran Hospital was found.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"""HMC"" in Sidon corresponds to ""Health Medical Center - Osseiran Hospital"" per Lebanon's Ministry of Public Health facility directory (moph.gov.lb, listed phone 07726078-79, close to the entry's +961 7 726 008) and its Facebook page 'Health Medical Center - HMC | Sidon'. This is a distinct, smaller facility from the much more prominent Hammoud Hospital University Medical Center (HHUMC, hhumc.org.lb) in Saida, which uses a different abbreviation and should not be confused with this entry. No dedicated official website domain was found for HMC/Osseiran Hospital itself; the MOPH facility page (moph.gov.lb) returned HTTP 403 on direct fetch, and only the Facebook page and MOPH search-result snippets were accessible. Facebook page content could not be fully extracted (truncated fetch) to confirm address/phone. | Found a Bayt.com employer profile titled 'وظائف في شركة HMC (OSSEIRAN HOSPITAL) لعام (2025)' (jobs at HMC Osseiran Hospital company for 2025), suggesting the hospital has posted jobs on Bayt at some point, but the page returned HTTP 403 on fetch and could not be verified for currently active listings. No dedicated official careers page or ATS was found on any owned domain. Given Bayt access could not be confirmed, classified conservatively as unavailable_not_found rather than claiming active listings. | LinkedIn-adjacent web search for 'Health Medical Center HMC Saida hospital LinkedIn' returned only unrelated 'HMC' entities (Hamad Medical Corporation Qatar, HMC Medical Center MotorCity/Dubai, Al Hamaed Medical Company, Holistic Medical Centre) and a personal profile for 'Health MedicalCenter (HMC) - Osseiran Hospital' (an individual's profile, not a verified company page). No legitimate company LinkedIn page specific to this Sidon HMC/Osseiran Hospital was found."
pilot-0333,Saida Governmental Emergency Hospital (Turkish),eligible_employer,"Google category ""Hospital"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Hospital,healthcare,hospital,Saida/South Lebanon,Hospitals/clinics/laboratories,"Sidon, Lebanon",Sidon,LB,+961 7 755 560,https://www.google.com/maps/search/?api=1&query=Saida%20Governmental%20Emergency%20Hospital%20(Turkish)&query_place_id=ChIJse1i8Ar7HhURaSrRg9ECggM,ChIJse1i8Ar7HhURaSrRg9ECggM,4.3,24,,,no_official_website_found,https://www.moph.gov.lb/en/Search/tags/1104,"Confirmed identity: this is the government-built ""Turkish Hospital"" (also called Saida Governmental Emergency/Trauma Hospital), funded by a $20M grant from Turkey via TIKA, inaugurated in 2010, specializing in trauma/burns/emergency care. Multiple credible sources (L'Orient Today, Daily Sabah, TIKA.gov.tr, MOPH Lebanon) confirm it as a public/governmental facility that has historically operated only intermittently (e.g., during COVID-19 and after the 2020 Beirut port explosion) rather than as a fully-opened hospital. No distinct official website domain exists; the facility is represented only via the Lebanese Ministry of Public Health site (moph.gov.lb, multiple listing pages) and a Facebook page (facebook.com/turkishhospitalsaida/). This is an honest 'no official website' outcome consistent with a government-run facility.",2026-09-06,unavailable_not_found,https://www.moph.gov.lb/en/Pages/0/9910/job-opportunities-,none,https://www.moph.gov.lb/en/Pages/0/9910/job-opportunities-,"As a public/governmental hospital, this facility does not have its own distinct careers page or ATS. Hiring for Lebanese governmental hospitals of this type is expected to route through the Ministry of Public Health's general 'Job Opportunities' page (moph.gov.lb) and/or the Syndicate of Hospitals in Lebanon job board (syndicateofhospitals.org.lb/JobOpportunities/), rather than a facility-specific portal. No hospital-specific careers page, email, or ATS was found, so this is recorded as unavailable_not_found with context rather than a bare non-result.",,no_company_page_found,,,"A LinkedIn company page titled 'Turkish Hospital' (linkedin.com/company/turkish-hospital) appeared in search results, but a follow-up search confirmed this corresponds to a Turkish Hospital in Doha, Qatar (matching turkishhospitals.com, which has its own careers page), not the Saida, Lebanon facility. No LinkedIn company page specific to the Saida Turkish/Governmental Emergency Hospital was found; only a Facebook page (facebook.com/turkishhospitalsaida/) exists for this entity.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Confirmed identity: this is the government-built ""Turkish Hospital"" (also called Saida Governmental Emergency/Trauma Hospital), funded by a $20M grant from Turkey via TIKA, inaugurated in 2010, specializing in trauma/burns/emergency care. Multiple credible sources (L'Orient Today, Daily Sabah, TIKA.gov.tr, MOPH Lebanon) confirm it as a public/governmental facility that has historically operated only intermittently (e.g., during COVID-19 and after the 2020 Beirut port explosion) rather than as a fully-opened hospital. No distinct official website domain exists; the facility is represented only via the Lebanese Ministry of Public Health site (moph.gov.lb, multiple listing pages) and a Facebook page (facebook.com/turkishhospitalsaida/). This is an honest 'no official website' outcome consistent with a government-run facility. | As a public/governmental hospital, this facility does not have its own distinct careers page or ATS. Hiring for Lebanese governmental hospitals of this type is expected to route through the Ministry of Public Health's general 'Job Opportunities' page (moph.gov.lb) and/or the Syndicate of Hospitals in Lebanon job board (syndicateofhospitals.org.lb/JobOpportunities/), rather than a facility-specific portal. No hospital-specific careers page, email, or ATS was found, so this is recorded as unavailable_not_found with context rather than a bare non-result. | A LinkedIn company page titled 'Turkish Hospital' (linkedin.com/company/turkish-hospital) appeared in search results, but a follow-up search confirmed this corresponds to a Turkish Hospital in Doha, Qatar (matching turkishhospitals.com, which has its own careers page), not the Saida, Lebanon facility. No LinkedIn company page specific to the Saida Turkish/Governmental Emergency Hospital was found; only a Facebook page (facebook.com/turkishhospitalsaida/) exists for this entity."
pilot-0334,Marsa Global Logistics,eligible_employer,"Google category ""Import export company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Import export company,unknown,private_company,Saida/South Lebanon,Logistics and transportation,"Eastern Autostrad Dandashli Bldg, Sidon, Lebanon",Sidon,LB,+961 3 094 832,https://www.google.com/maps/search/?api=1&query=Marsa%20Global%20Logistics&query_place_id=ChIJtSK_UxbxHhUR6Tv0FhigmmI,ChIJtSK_UxbxHhUR6Tv0FhigmmI,,,https://www.marsagloballogistics.com/,https://www.marsagloballogistics.com/,verified_official,https://www.marsagloballogistics.com/,"Homepage confirms company name, phone +961 3 094 832, and Eastern Autostrad/Saida location, matching the input record. Category is freight/shipping/logistics, consistent with google_category.",2026-09-05,unavailable_not_found,,none,https://www.marsagloballogistics.com/,No Careers/Jobs/Join Us link visible in nav or footer; tried /careers as a fallback path and it returned HTTP 404.,,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,medium,manual_only,needs_manual_review,web_verification_complete,"Homepage confirms company name, phone +961 3 094 832, and Eastern Autostrad/Saida location, matching the input record. Category is freight/shipping/logistics, consistent with google_category. | No Careers/Jobs/Join Us link visible in nav or footer; tried /careers as a fallback path and it returned HTTP 404. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0335,DHL Service Point (SAIDA SERVICE CENTER),ambiguous_identity_manual_review,"Google category ""Logistics service"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassified during web verification: The locator page is JS-rendered and did not return location-specific content confirming this exact SAIDA SERVICE CENTER's address/phone; while the DHL brand itself is legitimate, this specific franchise location's operating identity and employer status were not independently verifiable via WebFetch with WebSearch unavailable.]",Logistics service,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"ELIA AVENUE, ZEIDAN AND, HARIRI, Sidon, Lebanon",Sidon,LB,+961 21 214 848,https://www.google.com/maps/search/?api=1&query=DHL%20Service%20Point%20(SAIDA%20SERVICE%20CENTER)&query_place_id=ChIJEVQR7BnwHhURuXLITkdA38w,ChIJEVQR7BnwHhURuXLITkdA38w,4,84,https://locator.dhl.com/results?address=id:BEY006&language=en&lc=LB&resultUom=km&clientAppCode=GYD,https://locator.dhl.com/results?address=id:BEY006&language=en&lc=LB&resultUom=km&clientAppCode=GYD,inaccessible,https://locator.dhl.com/results?address=id:BEY006&language=en&lc=LB&resultUom=km&clientAppCode=GYD,"google_website is DHL's global service-point locator tool, not an independent business site. The fetched content only returned a generic 'DHL - Global Service Point Locator' header (the results table is client-side rendered), so the specific SAIDA SERVICE CENTER address, phone, or category could not be confirmed against page content.",2026-09-05,unavailable_not_found,,none,,"This is a DHL locator entry for a franchise/partner service point, not a standalone company website; no location-specific careers information could be found or reasonably inferred from a locator URL.",,no_company_page_found,,,"Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches).",unknown,low,manual_only,needs_manual_review,web_verification_complete,"google_website is DHL's global service-point locator tool, not an independent business site. The fetched content only returned a generic 'DHL - Global Service Point Locator' header (the results table is client-side rendered), so the specific SAIDA SERVICE CENTER address, phone, or category could not be confirmed against page content. | This is a DHL locator entry for a franchise/partner service point, not a standalone company website; no location-specific careers information could be found or reasonably inferred from a locator URL. | Not searched: WebSearch quota exhausted (environment-wide, confirmed in prior batches)."
pilot-0336,Lebanese Transport Company,eligible_employer,"Google category ""Transportation service"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Transportation service,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"H98G+367, Sidon, Lebanon",Sidon,LB,+961 7 722 783,https://www.google.com/maps/search/?api=1&query=Lebanese%20Transport%20Company&query_place_id=ChIJ0zOb6hbwHhURdmFAWy6LHis,ChIJ0zOb6hbwHhURdmFAWy6LHis,2.8,5,,,no_official_website_found,https://lb.kompass.com/c/lebanese-transport-co-sarl/lb000398/,"Found 'Lebanese Transport Co. Sarl' listed on the Kompass B2B business directory as a bus & coach operator based at Zantout building, Nejmeh square, Saida, owned by Mr. Khalil A-S Zantout. This is a third-party directory listing, not an owned company website. Other sources (living-lebanon.com) describe 'Lebanese Transport Company (LTC)' coach services running to Saida but do not link to an official site. No dedicated company domain was found.",2026-09-06,unavailable_not_found,,none,,"No official website or careers channel found. Small/local coach operator; absence of a distinct careers page is an expected, honest outcome.",,no_company_page_found,,,No LinkedIn company page surfaced in web search results for this entity.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"Found 'Lebanese Transport Co. Sarl' listed on the Kompass B2B business directory as a bus & coach operator based at Zantout building, Nejmeh square, Saida, owned by Mr. Khalil A-S Zantout. This is a third-party directory listing, not an owned company website. Other sources (living-lebanon.com) describe 'Lebanese Transport Company (LTC)' coach services running to Saida but do not link to an official site. No dedicated company domain was found. | No official website or careers channel found. Small/local coach operator; absence of a distinct careers page is an expected, honest outcome. | No LinkedIn company page surfaced in web search results for this entity."
pilot-0337,Relax Transport,eligible_employer,"Google category ""Taxi service"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Taxi service,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"قرب كوكتيل العقاد Saida - al wastani, Sidon, Lebanon",Sidon,LB,+961 70 840 333,https://www.google.com/maps/search/?api=1&query=Relax%20Transport&query_place_id=ChIJf5ZQ_8LxHhURwfjqFaXEUuQ,ChIJf5ZQ_8LxHhURwfjqFaXEUuQ,,,,https://relaxtrasnport.com/,verified_official,https://relaxtrasnport.com/,"Found and fetched relaxtrasnport.com (note: domain has a typo, 'trasnport' instead of 'transport', but is the operating site). Site title is 'Relax Transport — Reliable Passenger Transport & Taxi Service in Sidon, Lebanon' and lists phone/WhatsApp +961 70 840 333, which is an exact match to the entry's phone number. Services described (city taxi around Sidon, intercity trips, airport pickups) match the 'Taxi service' Google category. High-confidence match.",2026-09-06,unavailable_not_found,,none,https://relaxtrasnport.com/,Fetched the site directly; no careers or employment page/section exists. Expected for a small local taxi service.,,no_company_page_found,,,"Search turned up a personal LinkedIn profile ('abdul azeem - director - relax transport') but this is an individual's profile, not a verified company page, and could not be confirmed as affiliated with this specific Sidon business. Other 'Relax Transport/Trucking/Transportation' LinkedIn results were unrelated companies in the US/UK. No legitimate company page found for this entity.",unknown,low,manual_only,needs_manual_review,web_verification_complete,"Found and fetched relaxtrasnport.com (note: domain has a typo, 'trasnport' instead of 'transport', but is the operating site). Site title is 'Relax Transport — Reliable Passenger Transport & Taxi Service in Sidon, Lebanon' and lists phone/WhatsApp +961 70 840 333, which is an exact match to the entry's phone number. Services described (city taxi around Sidon, intercity trips, airport pickups) match the 'Taxi service' Google category. High-confidence match. | Fetched the site directly; no careers or employment page/section exists. Expected for a small local taxi service. | Search turned up a personal LinkedIn profile ('abdul azeem - director - relax transport') but this is an individual's profile, not a verified company page, and could not be confirmed as affiliated with this specific Sidon business. Other 'Relax Transport/Trucking/Transportation' LinkedIn results were unrelated companies in the US/UK. No legitimate company page found for this entity."
pilot-0338,smartline saida,eligible_employer,"Google category ""Logistics service"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Logistics service,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"H94F+R5G, Aabra, Lebanon",Aabra,LB,+961 76 545 251,https://www.google.com/maps/search/?api=1&query=smartline%20saida&query_place_id=ChIJB3_HMETxHhURBurMRHQw9C0,ChIJB3_HMETxHhURBurMRHQw9C0,,,,,no_official_website_found,https://www.courierslist.com/city/lebanon/sidon,"Found a listing for 'Smartline Saida' on courierslist.com's directory of courier/logistics services in Sidon, matching the address (H94F+R5G, Aabra) and phone (+961 76 545 251) from the source data, but this is a third-party directory, not an owned website. Other 'Smart Line' logistics companies found in search (Saudi Arabia's slc.net.sa, LinkedIn's 'Smart Line Logistics', UK's Smart Line Logistic Ltd, Tanzania's smartline.co.tz) are unrelated, differently-located companies and were not treated as matches. No dedicated website for the Sidon business was found.",2026-09-06,unavailable_not_found,,none,,No official website or careers channel found for this specific local logistics/courier business.,,no_company_page_found,,,"A LinkedIn page for 'Smart Line Logistics' was found but corresponds to an unrelated, larger company (appears Saudi/international, not the small Sidon courier business); not counted as a match. No LinkedIn page specific to this entity was found.",unknown,low,manual_only,no_official_source_found,web_verification_complete,"Found a listing for 'Smartline Saida' on courierslist.com's directory of courier/logistics services in Sidon, matching the address (H94F+R5G, Aabra) and phone (+961 76 545 251) from the source data, but this is a third-party directory, not an owned website. Other 'Smart Line' logistics companies found in search (Saudi Arabia's slc.net.sa, LinkedIn's 'Smart Line Logistics', UK's Smart Line Logistic Ltd, Tanzania's smartline.co.tz) are unrelated, differently-located companies and were not treated as matches. No dedicated website for the Sidon business was found. | No official website or careers channel found for this specific local logistics/courier business. | A LinkedIn page for 'Smart Line Logistics' was found but corresponds to an unrelated, larger company (appears Saudi/international, not the small Sidon courier business); not counted as a match. No LinkedIn page specific to this entity was found."
pilot-0339,VIP HAMDAN TRANSPORT,eligible_employer,"Google category ""Airport shuttle service"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Airport shuttle service,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"صيدا،, Lebanon",صيدا،,LB,+961 76 045 107,https://www.google.com/maps/search/?api=1&query=VIP%20HAMDAN%20TRANSPORT&query_place_id=ChIJ79NBWW3xHhURfI0F4jztkgg,ChIJ79NBWW3xHhURfI0F4jztkgg,5,1,,,no_official_website_found,,"WebSearch for ""VIP HAMDAN TRANSPORT"" Sidon Lebanon airport shuttle returned no matches for this specific business — only unrelated general Lebanon airport-transfer services (Suntransfers, Beirut Transfer, VIP Taxi Lebanon/taxileb.com, limobeirut.com) and the previously-identified Relax Transport. No website, domain, or directory listing found for this specific shuttle operator, consistent with a small local business with no online presence.",2026-09-06,unavailable_not_found,,none,,"No website or listing found, so no careers channel could be identified.",,no_company_page_found,,,No LinkedIn company page surfaced in web search results for this entity.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"WebSearch for ""VIP HAMDAN TRANSPORT"" Sidon Lebanon airport shuttle returned no matches for this specific business — only unrelated general Lebanon airport-transfer services (Suntransfers, Beirut Transfer, VIP Taxi Lebanon/taxileb.com, limobeirut.com) and the previously-identified Relax Transport. No website, domain, or directory listing found for this specific shuttle operator, consistent with a small local business with no online presence. | No website or listing found, so no careers channel could be identified. | No LinkedIn company page surfaced in web search results for this entity."
pilot-0340,Towtruck S3oudi transport.,eligible_employer,"Google category ""Truck rental agency"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Truck rental agency,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"Sidon, Lebanon",Sidon,LB,+961 3 897 256,https://www.google.com/maps/search/?api=1&query=Towtruck%20S3oudi%20transport.&query_place_id=ChIJ4zbknrfxHhURH8ny7TLn6GY,ChIJ4zbknrfxHhURH8ny7TLn6GY,5,8,,,no_official_website_found,,"WebSearch for ""Towtruck S3oudi"" / ""S3oudi transport"" Sidon Lebanon returned no relevant results — only generic Sidon travel-guide pages (Rome2Rio, Viator, Wikivoyage, Wikipedia). No website, domain, or directory listing found for this specific tow-truck/rental business, consistent with a small local business with no online presence.",2026-09-06,unavailable_not_found,,none,,"No website or listing found, so no careers channel could be identified.",,no_company_page_found,,,No LinkedIn company page surfaced in web search results for this entity.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"WebSearch for ""Towtruck S3oudi"" / ""S3oudi transport"" Sidon Lebanon returned no relevant results — only generic Sidon travel-guide pages (Rome2Rio, Viator, Wikivoyage, Wikipedia). No website, domain, or directory listing found for this specific tow-truck/rental business, consistent with a small local business with no online presence. | No website or listing found, so no careers channel could be identified. | No LinkedIn company page surfaced in web search results for this entity."
pilot-0341,Abu jamal Towr,eligible_employer,"Google category ""Transportation service"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found.",Transportation service,transportation_logistics,private_company,Saida/South Lebanon,Logistics and transportation,"H96F+2WQ غسان حمود، لبنان, Hay Iskandarani, Sidon, Lebanon",Sidon,LB,,https://www.google.com/maps/search/?api=1&query=Abu%20jamal%20Towr&query_place_id=ChIJNwBZF03xHhURMignnwYUKRc,ChIJNwBZF03xHhURMignnwYUKRc,,,,,no_official_website_found,,"WebSearch for ""Abu jamal"" Towr Sidon Lebanon transport Hay Iskandarani returned no relevant results — only unrelated Wikipedia biographies (Jamal Abu Hamdan, Ahmed al-Assir, Mahmoud al-Majzoub) and generic Sidon travel content. No website, domain, or directory listing found. Entry also has no phone number in the source data, further limiting identification options. Consistent with a small local business with no online presence.",2026-09-06,unavailable_not_found,,none,,"No website or listing found, so no careers channel could be identified.",,no_company_page_found,,,No LinkedIn company page surfaced in web search results for this entity.,unknown,low,manual_only,no_official_source_found,web_verification_complete,"WebSearch for ""Abu jamal"" Towr Sidon Lebanon transport Hay Iskandarani returned no relevant results — only unrelated Wikipedia biographies (Jamal Abu Hamdan, Ahmed al-Assir, Mahmoud al-Majzoub) and generic Sidon travel content. No website, domain, or directory listing found. Entry also has no phone number in the source data, further limiting identification options. Consistent with a small local business with no online presence. | No website or listing found, so no careers channel could be identified. | No LinkedIn company page surfaced in web search results for this entity."
