canonical_name,normalized_domain,website,place_ids,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,duplicate_count,flagged_for_review,source,scraped_at
Hemasco International General Maintenance,,,ChIJN29k3QJDXz4RH8-ptUHu1_4,Dubai,Construction company,"Rose Bldg, Office No 104, Opp Satwa Bus Station - 49 Al Diyafah Street - Al Hudaiba - Dubai - United Arab Emirates",,+971 4 334 9711,5.0,1,https://www.google.com/maps/search/?api=1&query=Hemasco%20International%20General%20Maintenance&query_place_id=ChIJN29k3QJDXz4RH8-ptUHu1_4,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
HILALCO ABUDHABI,hilalco.com,http://www.hilalco.com/,ChIJ8WerZTdoXj4RrpSGUfuaAjw,Abu Dhabi,Road construction company,"Adnec Compound, Liwa Tower - 1st Floor - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates",,+971 2 699 8999,4.3,139,https://www.google.com/maps/search/?api=1&query=HILALCO%20ABUDHABI&query_place_id=ChIJ8WerZTdoXj4RrpSGUfuaAjw,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.442Z
Hira interior design and fitout,,,ChIJg5PTsKpHXj4RbPNeOycd16c,Abu Dhabi,Interior designer,Abudhabi Mezyad mall - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 54 768 4366,5.0,2,https://www.google.com/maps/search/?api=1&query=Hira%20interior%20design%20and%20fitout&query_place_id=ChIJg5PTsKpHXj4RbPNeOycd16c,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:46.785Z
"Homes r Us, Mina Center",homesrus.ae,https://www.homesrus.ae/,ChIJ5WpfXepmXj4RsQX3waqwxfg,Abu Dhabi,Furniture store,Mina Center - near Port Zayed - Al Mina - Freezone - Abu Dhabi - United Arab Emirates,,+971 2 671 7530,3.9,135,https://www.google.com/maps/search/?api=1&query=Homes%20r%20Us%2C%20Mina%20Center&query_place_id=ChIJ5WpfXepmXj4RsQX3waqwxfg,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.120Z
Hospital Helipad1,,,ChIJ4ewrVDxpXj4RrQLppc_sQ5A,Abu Dhabi,Heliport,108 ربدان - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates,,,3.7,3,https://www.google.com/maps/search/?api=1&query=Hospital%20Helipad1&query_place_id=ChIJ4ewrVDxpXj4RrQLppc_sQ5A,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
Hossain,,,ChIJxakUPABDXz4R53ISuRznFjI,Dubai,Medical Center,67RC+9XP - Al Hudaiba Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,,,,https://www.google.com/maps/search/?api=1&query=Hossain&query_place_id=ChIJxakUPABDXz4R53ISuRznFjI,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
Huawei Experience Store (The Galleria Al Mariya Island),consumer.huawei.com,https://consumer.huawei.com/ae-en/retail/,ChIJqRdQH7JnXj4RDYskGH_KzKo,Abu Dhabi,Electronics store,111 Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - MI10 - Abu Dhabi - United Arab Emirates,,+971 2 555 8534,4.9,861,https://www.google.com/maps/search/?api=1&query=Huawei%20Experience%20Store%20(The%20Galleria%20Al%20Mariya%20Island)&query_place_id=ChIJqRdQH7JnXj4RDYskGH_KzKo,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
Humaid Al Kaabi Accounts Audit Branch,humaidalkaabi.ae,https://humaidalkaabi.ae/,ChIJ86Pkyx5nXj4RuRd7CD8eias,Abu Dhabi,Accounting firm,Al Ferdous Tower - Al Salam Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 50 788 7574,5.0,1,https://www.google.com/maps/search/?api=1&query=Humaid%20Al%20Kaabi%20Accounts%20Audit%20Branch&query_place_id=ChIJ86Pkyx5nXj4RuRd7CD8eias,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.967Z
Hyat Logistics Cargo & Clearance,hyatlogisticsuae.com,http://hyatlogisticsuae.com/,ChIJtZSMUe5DXz4R9JWT1ordCpo,Dubai,Logistics service,"Office 55A, Al Farda A Block, Dubai Customs - Dubai - United Arab Emirates",,+971 4 325 7338,5.0,112,https://www.google.com/maps/search/?api=1&query=Hyat%20Logistics%20Cargo%20%26%20Clearance&query_place_id=ChIJtZSMUe5DXz4R9JWT1ordCpo,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
"IAL LOGISTICS LLC, ABU DHABI",ialuae.com,http://www.ialuae.com/,ChIJaazTfG5mXj4RZuTOXngvjg4,Abu Dhabi,Logistics service,F9M5+2XQ - Sheikh Rashid Bin Saeed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 621 3699,3.7,3,https://www.google.com/maps/search/?api=1&query=IAL%20LOGISTICS%20LLC%2C%20ABU%20DHABI&query_place_id=ChIJaazTfG5mXj4RZuTOXngvjg4,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
ibda design,ibdadesign.com,http://www.ibdadesign.com/,ChIJ6QjnNcpcXz4RvafaZYY1tnw,Dubai,Architecture firm,5 22A street - Al Muraqqabat - Deira - Dubai - United Arab Emirates,,+971 4 298 5663,5.0,3,https://www.google.com/maps/search/?api=1&query=ibda%20design&query_place_id=ChIJ6QjnNcpcXz4RvafaZYY1tnw,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:26:03.637Z
IDEA CARGO LLC,ideacargo.com,http://www.ideacargo.com/,ChIJgcwJCxNDXz4RF5odl8J5Jt4,Dubai,Logistics service,CRYSTAL BUILDING - 2ND FLOOR - SUITE 202 - 121 Sheikh Khalifa Bin Zayed St - Al Karama - Dubai - United Arab Emirates,,+971 50 451 4900,5.0,2,https://www.google.com/maps/search/?api=1&query=IDEA%20CARGO%20LLC&query_place_id=ChIJgcwJCxNDXz4RF5odl8J5Jt4,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.906Z
iDezineLab,idezinelab.odoo.com,https://idezinelab.odoo.com/,ChIJU8PLOtOcamYRmf7CbuPTllc,Abu Dhabi,Architecture firm,"Smart Station, Incubator Building - First Floor - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates",,+971 56 915 3713,,,https://www.google.com/maps/search/?api=1&query=iDezineLab&query_place_id=ChIJU8PLOtOcamYRmf7CbuPTllc,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:52.126Z
IDX INTERIOR DECORATION LLC,idxperts.com,http://www.idxperts.com/,ChIJ8e4gPtcTXz4RSoFfjOM0T1A,Dubai,Interior fitting contractor,"Office #121, Dubai Real Estate Centre - 153 Al Mina St - Al Mina - Dubai - United Arab Emirates",,+971 4 591 8317,4.9,97,https://www.google.com/maps/search/?api=1&query=IDX%20INTERIOR%20DECORATION%20LLC&query_place_id=ChIJ8e4gPtcTXz4RSoFfjOM0T1A,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
Imex Shipping & Logistics LLC,imexshipping.com,http://www.imexshipping.com/,ChIJr9VPPtRCXz4RRFbb5fPA7Hc,Dubai,Logistics service,"7833+3V - IMEX SHIPPING & LOGISTICS LLC, Zainal Mobebi Plaza, Office Number -108 1st Floor, Opposite to Burjuman Mall, Near to Park Regis Hotel - Al Karama - Dubai - United Arab Emirates",,+971 4 336 8048,4.2,53,https://www.google.com/maps/search/?api=1&query=Imex%20Shipping%20%26%20Logistics%20LLC&query_place_id=ChIJr9VPPtRCXz4RRFbb5fPA7Hc,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
IMH Corporate Office,imh.ae,https://www.imh.ae/,ChIJpSpGP2RDXz4Rq5kH5v7GOo0,Dubai,Hospital,"Office side, 303 - Nesto building - Al Mina St - Dubai - United Arab Emirates",,+971 4 406 3000,5.0,2,https://www.google.com/maps/search/?api=1&query=IMH%20Corporate%20Office&query_place_id=ChIJpSpGP2RDXz4Rq5kH5v7GOo0,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
Inner Concept,,,ChIJ9d8JNKg4Xj4RX_CuZWENq94,Abu Dhabi,Interior designer,14 Al Khrais St - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 2 672 2950,5.0,3,https://www.google.com/maps/search/?api=1&query=Inner%20Concept&query_place_id=ChIJ9d8JNKg4Xj4RX_CuZWENq94,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:48.005Z
Innospace Interior Design,innospace.ae,https://innospace.ae/,ChIJ3wjRUBlHXj4R9rtuFprONRw,Abu Dhabi,Interior designer,"Office 24, 6th Floor, Tower - 2 79th St - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",,+971 50 230 9507,5.0,2,https://www.google.com/maps/search/?api=1&query=Innospace%20Interior%20Design&query_place_id=ChIJ3wjRUBlHXj4R9rtuFprONRw,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.179Z
Interior Design Course,,,ChIJuddNRi9HXj4RjATDknU5rqQ,Abu Dhabi,Interior designer,Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 52 765 6002,,,https://www.google.com/maps/search/?api=1&query=Interior%20Design%20Course&query_place_id=ChIJuddNRi9HXj4RjATDknU5rqQ,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:51.338Z
International Knee & Joint Centre,knee.ae,http://www.knee.ae/,ChIJrcgCLjdmXj4RWrx2QKpHZUs,Abu Dhabi,Hospital,Intersection with - Hazza Bin Zayed St - Sheikh Fatima Bint Mubarak St - opposite Burjeel Hospital - Abu Dhabi - United Arab Emirates,,+971 2 444 6600,4.6,589,https://www.google.com/maps/search/?api=1&query=International%20Knee%20%26%20Joint%20Centre&query_place_id=ChIJrcgCLjdmXj4RWrx2QKpHZUs,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
Interport Shipping & Logistics LLC,interportshipping.com,http://www.interportshipping.com/,ChIJ4_-PO1xmXj4RjOrCUwX2hbk,Abu Dhabi,Freight forwarding service,Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 643 5007,4.8,20,https://www.google.com/maps/search/?api=1&query=Interport%20Shipping%20%26%20Logistics%20LLC&query_place_id=ChIJ4_-PO1xmXj4RjOrCUwX2hbk,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.237Z
iTech Engineering Consultancy,itechholding.com,http://www.itechholding.com/,ChIJ-U2931BHXj4RPwK2NH6c5Ww,Abu Dhabi,Engineering consultant,"16th Floor, Prestige Tower 17 - 79th St - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates",,+971 2 553 4544,4.3,11,https://www.google.com/maps/search/?api=1&query=iTech%20Engineering%20Consultancy&query_place_id=ChIJ-U2931BHXj4RPwK2NH6c5Ww,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.177Z
J’MUR DESIGN STUDIO,jmur-studio.com,https://jmur-studio.com/,ChIJMcMbi6QTsEYRg2m_xDLLCfY,Dubai,Interior designer,1st St - Al Jafiliya - Dubai - United Arab Emirates,,+971 50 315 0810,5.0,14,https://www.google.com/maps/search/?api=1&query=J%E2%80%99MUR%20DESIGN%20STUDIO&query_place_id=ChIJMcMbi6QTsEYRg2m_xDLLCfY,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
JAFLIYA PALACE MOBILE PHONE TRADING LLC,,,ChIJR-CjKeNCXz4RSFwYQh1lNYk,Dubai,Electronics store,20 35 A St - Al Jafiliya - Dubai - United Arab Emirates,,+971 4 398 4313,4.4,14,https://www.google.com/maps/search/?api=1&query=JAFLIYA%20PALACE%20MOBILE%20PHONE%20TRADING%20LLC&query_place_id=ChIJR-CjKeNCXz4RSFwYQh1lNYk,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
Japandi Interiors & Landscaping,japandi.ae,https://www.japandi.ae/,ChIJSeMMqxg5Xj4RFvjjHg9OULY,Abu Dhabi,Interior designer,Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 54 161 6004,,,https://www.google.com/maps/search/?api=1&query=Japandi%20Interiors%20%26%20Landscaping&query_place_id=ChIJSeMMqxg5Xj4RFvjjHg9OULY,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:48.004Z
Jaxa Chartered Accountants - Top Auditing Firm in Abu Dhabi,jaxaauditors.com,https://www.jaxaauditors.com/,ChIJcT-Z5lhmXj4RA0R-DP9auOU,Abu Dhabi,Chartered accountant,Al Zahiyah St - behind Al Salama Hospital Pharmacy - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates,,+971 2 643 4602,4.8,25,https://www.google.com/maps/search/?api=1&query=Jaxa%20Chartered%20Accountants%20-%20Top%20Auditing%20Firm%20in%20Abu%20Dhabi&query_place_id=ChIJcT-Z5lhmXj4RA0R-DP9auOU,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.965Z
Jebal Alkhaleej Gadens Cordination,jebalalkhaleej.ae,http://www.jebalalkhaleej.ae/,ChIJrUfBTbBHXj4RP6CxEvGW9aU,Abu Dhabi,Landscape designer,شارع المحروز - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 54 320 0489,4.9,9,https://www.google.com/maps/search/?api=1&query=Jebal%20Alkhaleej%20Gadens%20Cordination&query_place_id=ChIJrUfBTbBHXj4RP6CxEvGW9aU,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:43.754Z
Jenny Flowers International LLC Abu Dhabi,jennyflowers.com,http://www.jennyflowers.com/,ChIJ_____15mXj4Rlcfnddv4cOI,Abu Dhabi,Florist,Mussafah Shaabiya - behind Safeer Mall - ME9 - Abu Dhabi - United Arab Emirates,,+971 2 672 5950,4.3,90,https://www.google.com/maps/search/?api=1&query=Jenny%20Flowers%20International%20LLC%20Abu%20Dhabi&query_place_id=ChIJ_____15mXj4Rlcfnddv4cOI,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:43.754Z
Jordex Global LLC,jordexglobal.ae,http://www.jordexglobal.ae/,ChIJgV2lRERCXj4RW_5z2oYrkjY,Abu Dhabi,Freight forwarding service,Abu Dhabi National Exhibition Centre - office 1502 - Al Rawdah - Capital Centre - Abu Dhabi - United Arab Emirates,,+971 2 627 8842,4.0,2,https://www.google.com/maps/search/?api=1&query=Jordex%20Global%20LLC&query_place_id=ChIJgV2lRERCXj4RW_5z2oYrkjY,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
"Jumbo Electronics - The Galleria, Al Maryah Island",jumbo.ae,https://www.jumbo.ae/,ChIJT-SHwmJnXj4RP4CwSfOAips,Abu Dhabi,Electronics store,"Level 1, The Galleria Al Maryah Island Al Maryah Island - Abu Dhabi - United Arab Emirates",,+971 2 309 2432,4.5,805,https://www.google.com/maps/search/?api=1&query=Jumbo%20Electronics%20-%20The%20Galleria%2C%20Al%20Maryah%20Island&query_place_id=ChIJT-SHwmJnXj4RP4CwSfOAips,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
KAMAL Engineering Consultants (KEC),kamalconsultants.com,http://kamalconsultants.com/,ChIJnYrK_tdpXz4RDV7ItPclVkY,Dubai,Corporate office,"Office No. 519 Al Hudaiba Awards Building, Block B Opposite of Etihad Museum - Jumeira St - Dubai - United Arab Emirates",,+971 4 343 1345,4.8,4,https://www.google.com/maps/search/?api=1&query=KAMAL%20Engineering%20Consultants%20(KEC)&query_place_id=ChIJnYrK_tdpXz4RDV7ItPclVkY,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.728Z
KHYBER SHIPPING AND CARGO SERVICES L.L.C,khyber-shipping--cargo-services-l-l-c.webnode.page,https://khyber-shipping--cargo-services-l-l-c.webnode.page/,ChIJFa7ENYhDXz4R1wSZwYo_CVk,Dubai,Logistics service,Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 346 1800,3.0,1,https://www.google.com/maps/search/?api=1&query=KHYBER%20SHIPPING%20AND%20CARGO%20SERVICES%20L.L.C&query_place_id=ChIJFa7ENYhDXz4R1wSZwYo_CVk,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.906Z
Killa Design,killadesign.com,https://www.killadesign.com/,ChIJM3mITO9CXz4RA1IMe9Bkdw8,Dubai,Architecture firm,"Burj Al Salam tower - Killa Design - Floor 31, Office 3103 - 4 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates",,+971 4 355 4447,4.7,99,https://www.google.com/maps/search/?api=1&query=Killa%20Design&query_place_id=ChIJM3mITO9CXz4RA1IMe9Bkdw8,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
KLN SHIPPING AND LOGISTICS SERVICES,klnglobal.com,http://www.klnglobal.com/,ChIJLwco-btpXj4R3wn76q_5O3s,Abu Dhabi,Freight forwarding service,"Al-jaber Jewelry, building A to Z properties - unit 501-502 - 5th floor - opposite to Mheri center - Al Khalidiyah - W6 - Abu Dhabi - United Arab Emirates",,+971 50 613 0503,5.0,4,https://www.google.com/maps/search/?api=1&query=KLN%20SHIPPING%20AND%20LOGISTICS%20SERVICES&query_place_id=ChIJLwco-btpXj4R3wn76q_5O3s,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
KSHIP (KHALIDIA INTERNATIONAL SHIPPING LLC),khalidiashipping.com,https://www.khalidiashipping.com/,ChIJrXT5MmFmXj4Rms8muQ4A-dI,Abu Dhabi,Logistics service,124 Sultan Bin Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 659 2034,4.3,25,https://www.google.com/maps/search/?api=1&query=KSHIP%20(KHALIDIA%20INTERNATIONAL%20SHIPPING%20LLC)&query_place_id=ChIJrXT5MmFmXj4Rms8muQ4A-dI,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
Lagardère Travel Retail Abu Dhabi,lagardere-tr.com,https://www.lagardere-tr.com/,ChIJw1ZW-L1JXj4RtfvBjuKHkwA,Abu Dhabi,Corporate office,"Al Ghazal Golf Club, Terminal 2 - near Abu Dhabi International Airport - Al Matar - Zayed International Airport - Abu Dhabi - United Arab Emirates",,+971 4 884 4005,4.5,26,https://www.google.com/maps/search/?api=1&query=Lagard%C3%A8re%20Travel%20Retail%20Abu%20Dhabi&query_place_id=ChIJw1ZW-L1JXj4RtfvBjuKHkwA,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.818Z
LAMI Architects,lami-architects.com,http://www.lami-architects.com/,ChIJ4fL8ZIFCXz4RRh2x65741cg,Dubai,Architecture firm,Burj Al Salam - Office Tower 1703 6th St - Trade Center First - Dubai - United Arab Emirates,,+971 4 323 2101,4.2,13,https://www.google.com/maps/search/?api=1&query=LAMI%20Architects&query_place_id=ChIJ4fL8ZIFCXz4RRh2x65741cg,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
Laser Medical Center (LMC),lmcdubai.ae,https://lmcdubai.ae/,ChIJ76LEzfZDXz4R6dVkJ9EGfY4,Dubai,Medical Center,2nd December St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,+971 4 236 2332,4.8,362,https://www.google.com/maps/search/?api=1&query=Laser%20Medical%20Center%20(LMC)&query_place_id=ChIJ76LEzfZDXz4R6dVkJ9EGfY4,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
Leyla Design,,,ChIJE2AMSoFDXz4RL176QpT9vCw,Dubai,Interior designer,Al Mina St - Al Bada' - Dubai - United Arab Emirates,,+971 56 766 3345,4.7,3,https://www.google.com/maps/search/?api=1&query=Leyla%20Design&query_place_id=ChIJE2AMSoFDXz4RL176QpT9vCw,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.483Z
LKYOOB,lkyoob.com,http://www.lkyoob.com/,ChIJoQnrxXRpXz4RnNURmFNxn8I,Dubai,Architecture firm,Dubai Marine Beach Resort - Office 02 - 21A St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,+971 4 232 2228,4.4,42,https://www.google.com/maps/search/?api=1&query=LKYOOB&query_place_id=ChIJoQnrxXRpXz4RnNURmFNxn8I,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.624Z
Logical Accounting & Tax Solutions (LATS),lats.ae,http://lats.ae/,ChIJ36ClD8s5Xj4RIt9cJYWRCS8,Abu Dhabi,Accounting firm,near Indian Model School - Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,,+971 55 326 6530,4.9,269,https://www.google.com/maps/search/?api=1&query=Logical%20Accounting%20%26%20Tax%20Solutions%20(LATS)&query_place_id=ChIJ36ClD8s5Xj4RIt9cJYWRCS8,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
Logiquest Logistics LLC,logiquestllc.com,http://www.logiquestllc.com/,ChIJUQjX8ChmXj4RSi1_daDG-9w,Abu Dhabi,Freight forwarding service,Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 658 7668,4.2,10,https://www.google.com/maps/search/?api=1&query=Logiquest%20Logistics%20LLC&query_place_id=ChIJUQjX8ChmXj4RSi1_daDG-9w,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.240Z
Longtrans International Logistics L.L.C,longtrans.cn,http://www.longtrans.cn/,ChIJsQx7cgRDXz4RFQHGIBzuJa0,Dubai,Logistics service,129 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 386 2658,5.0,2,https://www.google.com/maps/search/?api=1&query=Longtrans%20International%20Logistics%20L.L.C&query_place_id=ChIJsQx7cgRDXz4RFQHGIBzuJa0,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
LSC FREIGHTS & LOGISTICS LLC,lscfreights.com,http://www.lscfreights.com/,ChIJezR_pXhnXz4RS4kT7OwZb_Y,Dubai,Logistics service,Montana Building - Office 206 Za'abeel St - Al Karama - Dubai - United Arab Emirates,,+971 55 366 5495,5.0,173,https://www.google.com/maps/search/?api=1&query=LSC%20FREIGHTS%20%26%20LOGISTICS%20LLC&query_place_id=ChIJezR_pXhnXz4RS4kT7OwZb_Y,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
M9Decoration design&fit,,,ChIJDcxfz9g5Xj4RM8EqpoDBIzA,Abu Dhabi,Architecture firm,شعبية، بناية 55 - Me_10 - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 58 137 6113,,,https://www.google.com/maps/search/?api=1&query=M9Decoration%20design%26fit&query_place_id=ChIJDcxfz9g5Xj4RM8EqpoDBIzA,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:38.980Z
Mabani Consulting - An Arkitek ICB Company,mabaniconsulting.com,https://mabaniconsulting.com/,ChIJNzBCEwFDXz4RWm3KR-SXjNE,Dubai,Engineering consultant,"411 Dubai Real Estate Center, Al Mina Road - 411 Al Mina St - Al Hudaiba - Dubai - United Arab Emirates",,+971 4 345 4455,5.0,2,https://www.google.com/maps/search/?api=1&query=Mabani%20Consulting%20-%20An%20Arkitek%20ICB%20Company&query_place_id=ChIJNzBCEwFDXz4RWm3KR-SXjNE,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.729Z
Mafraq Hospital,,,ChIJofEPp4Q3Xj4RdPmPK7QlIyo,Abu Dhabi,Hospital,International Highway - George Matthew St - Shakhbout City - MSH44 - Abu Dhabi - United Arab Emirates,,,3.2,450,https://www.google.com/maps/search/?api=1&query=Mafraq%20Hospital&query_place_id=ChIJofEPp4Q3Xj4RdPmPK7QlIyo,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:05.792Z
Maintenance,,,ChIJWV68EwhVOIwRs3rxeU9LvpE,Abu Dhabi,Architecture firm,,,+971 55 259 3786,,,https://www.google.com/maps/search/?api=1&query=Maintenance&query_place_id=ChIJWV68EwhVOIwRs3rxeU9LvpE,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:45.170Z
Maintexx Interiors UAE,,,ChIJ08FSHR9HXj4RYWBGWbdr-I0,Abu Dhabi,Interior designer,Mazyad Mall - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,+971 55 566 4496,,,https://www.google.com/maps/search/?api=1&query=Maintexx%20Interiors%20UAE&query_place_id=ChIJ08FSHR9HXj4RYWBGWbdr-I0,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:50.212Z
Majestic Engineering Consultants ماجستيك للاستشارات الهندسية,,,ChIJaVxyRGRHXj4Rwv-nGAoI99w,Abu Dhabi,Engineering consultant,91 Al Qimmah Street - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 50 931 1373,5.0,5,https://www.google.com/maps/search/?api=1&query=Majestic%20Engineering%20Consultants%20%D9%85%D8%A7%D8%AC%D8%B3%D8%AA%D9%8A%D9%83%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJaVxyRGRHXj4Rwv-nGAoI99w,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
"Make My Accounts. Accounting Services in Dubai. VAT Consultancy, CFO Services & Audit Services in Dubai",,,ChIJa4QBnjtDXz4Rj_Bu4NX30Q8,Dubai,Accounting firm,sunil.kataria@makemyaccounts.com The Burjuman، Business Tower Office 30 - Level 13 Sheikh Zayed Rd - Mankhool - Dubai - United Arab Emirates,,+971 50 873 9733,4.0,2,https://www.google.com/maps/search/?api=1&query=Make%20My%20Accounts.%20Accounting%20Services%20in%20Dubai.%20VAT%20Consultancy%2C%20CFO%20Services%20%26%20Audit%20Services%20in%20Dubai&query_place_id=ChIJa4QBnjtDXz4Rj_Bu4NX30Q8,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.869Z
Manila Polyclinic,manilapolyclinic.com,https://manilapolyclinic.com/,ChIJk2Egx2tDXz4R2k2Zx_FJBM0,Dubai,Medical Center,Shopping Center - Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,,+971 58 552 9502,4.7,680,https://www.google.com/maps/search/?api=1&query=Manila%20Polyclinic&query_place_id=ChIJk2Egx2tDXz4R2k2Zx_FJBM0,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
MAPCO LLC,almazroui.com,https://www.almazroui.com/business-activities/industrial-technology/mapco,ChIJU8tuLl1mXj4RkV6cHav9P1o,Abu Dhabi,Construction company,"703, Al Yasat Tower, Fatima Bint Mubarak Street, Abu Dhabi, UAE - Abu Dhabi - United Arab Emirates",,+971 2 678 3626,4.4,37,https://www.google.com/maps/search/?api=1&query=MAPCO%20LLC&query_place_id=ChIJU8tuLl1mXj4RkV6cHav9P1o,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:32.238Z
Marine Valley Shipping & Logistics Services,,,ChIJ-zv4upRBXj4RSLr_9kf5EBE,Abu Dhabi,Shipping service,Al Manhal - W15 01 - Abu Dhabi - United Arab Emirates,,+971 2 634 5133,4.8,4,https://www.google.com/maps/search/?api=1&query=Marine%20Valley%20Shipping%20%26%20Logistics%20Services&query_place_id=ChIJ-zv4upRBXj4RSLr_9kf5EBE,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
