source,external_job_id,job_url,company_name,normalized_company_name,title,employment_type,published_at,expires_at,remote_region,location_restrictions,lebanon_eligibility,eligibility_evidence,role_family,source_record_fetched_at,reconciliation_status
himalayas,https://himalayas.app/companies/minehub/jobs/customer-success-manager,https://himalayas.app/companies/minehub/jobs/customer-success-manager,MineHub,MineHub,Customer Success Manager,Full Time,2026-08-17T02:54:00Z,2026-10-16T02:53:59Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/b12/jobs/marketing-manager,https://himalayas.app/companies/b12/jobs/marketing-manager,B12,B12,Marketing Manager,Full Time,2026-08-07T20:30:19Z,2026-09-05T01:30:12Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/unipesa/jobs/key-account-manager,https://himalayas.app/companies/unipesa/jobs/key-account-manager,Unipesa,Unipe,Key Account Manager,Full Time,2026-08-07T07:45:58Z,2026-10-06T07:45:57Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/federato/jobs/senior-customer-success-manager,https://himalayas.app/companies/federato/jobs/senior-customer-success-manager,Federato,Federato,Senior Customer Success Manager,Full Time,2026-08-16T17:24:26Z,2026-10-15T17:24:26Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/amplemarket/jobs/senior-customer-success-manager-1537547831,https://himalayas.app/companies/amplemarket/jobs/senior-customer-success-manager-1537547831,Amplemarket,Amplemarket,Senior Customer Success Manager,Full Time,2026-08-10T18:38:04Z,2026-10-09T18:38:03Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",project_product_management,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/greentomatomedia/jobs/ui-ux-visual-designer-mid-level,https://himalayas.app/companies/greentomatomedia/jobs/ui-ux-visual-designer-mid-level,GreenTomatoMedia,GreenTomatoMedia,UI/UX & Visual Designer (Mid-Level),Full Time,2026-08-15T03:13:51Z,2026-10-14T03:13:50Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",design,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/catch-creation/jobs/graphic-designer,https://himalayas.app/companies/catch-creation/jobs/graphic-designer,Catch Creation,Catch Creation,Graphic Designer,Full Time,2026-08-23T20:31:16Z,2026-09-21T07:21:57Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",design,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/senior-designer,https://himalayas.app/companies/jobsforlebanon/jobs/senior-designer,Jobs for Humanity,Jobs for Humanity,Senior Designer,Full Time,2026-08-30T20:31:52Z,2026-09-29T03:59:48Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],design,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/ensabill/jobs/graphic-designer,https://himalayas.app/companies/ensabill/jobs/graphic-designer,Ensabill,Ensabill,Graphic Designer,Full Time,2026-08-14T20:16:07Z,2026-10-13T20:16:07Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],design,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-content-creator-motion-graphics-focus,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-content-creator-motion-graphics-focus,Jobs for Humanity,Jobs for Humanity,Social Media Content Creator (Motion Graphics Focus),Contractor,2026-08-31T20:30:53Z,2026-09-29T03:56:47Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-content-creator-100-remote,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-content-creator-100-remote,Jobs for Humanity,Jobs for Humanity,Social Media Content Creator (100% Remote),Part Time,2026-08-28T20:33:43Z,2026-09-27T03:54:22Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobs-for-humanity/jobs/social-media-content-creator,https://himalayas.app/companies/jobs-for-humanity/jobs/social-media-content-creator,Jobs for Humanity,Jobs for Humanity,Social Media Content Creator,Full Time,2026-08-22T20:31:17Z,2026-09-20T03:38:51Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobs-for-humanity/jobs/social-media-marketing-specialist,https://himalayas.app/companies/jobs-for-humanity/jobs/social-media-marketing-specialist,Jobs for Humanity,Jobs for Humanity,Social Media & Marketing Specialist,Contractor,2026-07-11T20:10:55Z,2026-09-09T20:10:55Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/content-creator-social-media-manager,https://himalayas.app/companies/jobsforlebanon/jobs/content-creator-social-media-manager,Jobs for Humanity,Jobs for Humanity,content creator &social media manager,Full Time,2026-08-30T20:31:52Z,2026-09-29T03:59:33Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-specialist,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-specialist,Jobs for Humanity,Jobs for Humanity,Social Media Specialist,Contractor,2026-08-31T20:31:00Z,2026-09-29T04:00:10Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/talent-sam/jobs/social-media-specialist-4964838713,https://himalayas.app/companies/talent-sam/jobs/social-media-specialist-4964838713,Talent Sam,Talent Sam,Social Media Specialist,Full Time,2026-08-21T05:56:42Z,2026-10-20T05:56:42Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-manager,https://himalayas.app/companies/jobsforlebanon/jobs/social-media-manager,Jobs for Humanity,Jobs for Humanity,Social Media Manager,Full Time,2026-08-30T20:31:41Z,2026-09-29T03:53:54Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/collider/jobs/social-media-coordinator,https://himalayas.app/companies/collider/jobs/social-media-coordinator,Collider,Collider,Social Media Coordinator,Contractor,2026-08-23T06:22:06Z,2026-10-22T06:22:05Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,unverifiable
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/remote-social-media-specialist,https://himalayas.app/companies/jobsforlebanon/jobs/remote-social-media-specialist,Jobs for Humanity,Jobs for Humanity,Remote Social Media Specialist,Full Time,2026-08-31T20:34:36Z,2026-09-30T07:49:46Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/gpc/jobs/social-media-lead,https://himalayas.app/companies/gpc/jobs/social-media-lead,GPC,GPC,Social Media Lead,Contractor,2026-08-03T20:23:34Z,2026-10-02T20:23:34Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,unverifiable
himalayas,https://himalayas.app/companies/trafilea-com/jobs/social-media-manager,https://himalayas.app/companies/trafilea-com/jobs/social-media-manager,Trafilea,Trafilea,Social Media Manager,Full Time,2026-08-31T06:09:24Z,2026-10-30T06:09:23Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/better-collective/jobs/social-media-intern,https://himalayas.app/companies/better-collective/jobs/social-media-intern,Better Collective,Better Collective,Social Media Intern,Intern,2026-08-31T05:26:04Z,2026-10-30T05:26:03Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/peta-asia/jobs/media-officer-and-social-media-coordinator,https://himalayas.app/companies/peta-asia/jobs/media-officer-and-social-media-coordinator,PETA Asia,PETA Asia,Media Officer and Social Media Coordinator,Full Time,2026-09-01T00:31:53Z,2026-10-31T00:31:52Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/recruitme-plus/jobs/social-media-executive-fully-remote,https://himalayas.app/companies/recruitme-plus/jobs/social-media-executive-fully-remote,RecruitMe Plus,RecruitMe Plus,Social Media Executive-Fully Remote,Full Time,2026-07-10T16:35:09Z,2026-09-08T16:35:08Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/perle-systems/jobs/social-media-content-manager,https://himalayas.app/companies/perle-systems/jobs/social-media-content-manager,Perle Systems,Perle Systems,Social Media & Content Manager,Contractor,2026-08-31T20:33:52Z,2026-09-30T05:05:08Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/cxm/jobs/social-media-lead,https://himalayas.app/companies/cxm/jobs/social-media-lead,CXM,CXM,Social Media Lead,Full Time,2026-08-30T04:31:48Z,2026-10-29T04:31:47Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,unverifiable
himalayas,https://himalayas.app/companies/converge-technology-solutions/jobs/content-marketing-program-manager,https://himalayas.app/companies/converge-technology-solutions/jobs/content-marketing-program-manager,Converge Technology Solutions,Converge Technology Solutions,Content Marketing Program Manager,Full Time,2026-09-03T18:26:05Z,2026-11-02T18:26:04Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",marketing_content,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/getmagic/jobs/commercial-real-estate-executive-assistant-freelance-remote-7661393171,https://himalayas.app/companies/getmagic/jobs/commercial-real-estate-executive-assistant-freelance-remote-7661393171,Magic,Magic,"Commercial Real Estate Executive Assistant - Freelance, Remote",Contractor,2026-08-09T03:57:42Z,2026-10-08T03:57:41Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",administration_operations,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobs-for-humanity/jobs/virtual-assistant-remote-work,https://himalayas.app/companies/jobs-for-humanity/jobs/virtual-assistant-remote-work,Jobs for Humanity,Jobs for Humanity,Virtual Assistant (remote-work),Full Time,2026-07-23T19:51:27Z,2026-09-21T19:51:26Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],administration_operations,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/jobsforlebanon/jobs/executive-assistant-100-remote,https://himalayas.app/companies/jobsforlebanon/jobs/executive-assistant-100-remote,Jobs for Humanity,Jobs for Humanity,Executive Assistant (100% Remote),Full Time,2026-08-28T20:33:43Z,2026-09-27T03:53:54Z,unspecified_by_api,"[""Lebanon""]",explicitly_hires_in_lebanon,locationRestrictions explicitly includes 'Lebanon': ['Lebanon'],administration_operations,2026-09-04T16:57:33Z,new_candidate
himalayas,https://himalayas.app/companies/job-duck/jobs/v105-legal-support-specialist,https://himalayas.app/companies/job-duck/jobs/v105-legal-support-specialist,Job Duck,Job Duck,V105 - Legal Support Specialist,Full Time,2026-08-31T11:31:29Z,2026-10-30T11:31:29Z,worldwide_remote,[],worldwide_remote,"locationRestrictions is an empty array; per Himalayas' own official API documentation, 'empty array means worldwide' eligibility (structured tier-4 evidence, not inferred from text).",administration_operations,2026-09-04T16:57:33Z,new_candidate
