internal_row_id,canonical_name,relevance_status,review_status_source,proposed_action,reason,matched_destination_row,proposed_destination_status,automation_eligibility,confidence_level,official_website_url,careers_page_url
pilot-0223,World Engineering and Technology,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Homepage identifies the company as 'WET Consultant Engineers — World Engineering & Technology', operating in Lebanon & Middle East since 1991. Phone +961 4 521 047 matches google phone exactly (listed alongside +961 4 524 221); ",,needs_manual_review,manual_only,medium,http://www.wetlebanon.com/,
pilot-0224,WAK Engineering S.A.R.L,eligible_employer,verified,promote_now,"review_status=verified, website_verification_status=verified_official, careers_source_type=email_or_application_form, automation_eligibility=manual_only, source_confidence=medium. No destination match, no unresolved internal duplicate.",,verified,manual_only,medium,http://www.wak-engineering.com/,http://www.wak-engineering.com/careers-wak2020.html
pilot-0225,A.Chehab Consulting Engineering Office - HQ,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0226,Elevator Engineering & Equipment (EEE) SAL,ambiguous_identity_manual_review,no_official_source_found,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Elevator manufacturer"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recl",,needs_manual_review,manual_only,low,http://ee-e.co/,
pilot-0227,REC Architecture & Construction,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0228,WE DO ENGINEERING sarl,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0229,Melhem For Engineering & Contracting - MEC,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0230,Creative Engineering,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0231,Moubarak & Associates,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). moubarakassociates.com describes an Engineering and Legal Consulting firm established in Beirut, Lebanon in 1977, part of JEMCO (a Beirut-headquartered real estate/construction group), led by Charbel J. Moubarak (Managing Partne",,needs_manual_review,manual_only,low,https://moubarakassociates.com/,
pilot-0232,RAC engineering lb,ambiguous_identity_manual_review,needs_manual_review,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Construction company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recla",,needs_manual_review,manual_only,low,http://www.racengineeringlb.com/,
pilot-0233,SPACE WORK,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Contact page confirms the company is based in 'Industrial City, Roumieh, Lebanon' — an exact match to the listing's address. Company designs/builds the built environment and makes software (Orbit, Plot platforms), consistent wit",,needs_manual_review,manual_only,medium,https://www.spacework.ai/,
pilot-0234,Bureau de l'Ingenieur Maroun Romanos,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0235,Simtec Steel Company & Contracting Beirut Lebanon,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Homepage identifies the company as SIMTEC, a steel engineering/fabrication/contracting company based in Beirut, Lebanon (and Yerevan). Phone +961 1 250760 matches the listing's +961 1 250 760 exactly. Daoura is not explicitly na",,needs_manual_review,manual_only,medium,http://www.simteclb.com/,
pilot-0236,LFI (Libano-Francaise D'ingenierie),eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0237,Parissis Steel Engineering & Contracting,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Homepage confirms address 'Parissis Building, Armenia Street, Bourj Hammoud - Beirut - Lebanon' — an exact match to the listing's address. Listed phones (+961 1 260 125 / +961 1 260 126) differ from the google phone (+961 3 138 ",,needs_manual_review,manual_only,medium,http://www.parissis.com/,
pilot-0238,Electra Engineering S.A.L,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0239,Engineering & Projects,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0240,Tabet Engineering & Lighting Co,ambiguous_identity_manual_review,needs_manual_review,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Corporate office"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Reclassif",,needs_manual_review,manual_only,low,http://www.tabet-engineering.com/,
pilot-0241,Prodos Engineering & Contracting,ambiguous_identity_manual_review,needs_manual_review,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Construction company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recla",,needs_manual_review,manual_only,low,https://www.prodoseng.com/,
pilot-0242,Engineer Elie N. Maalouf Company SAL (EMC),eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0243,Murr Development sarl,ambiguous_identity_manual_review,needs_manual_review,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Construction company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recla",,needs_manual_review,manual_only,low,http://murrdevelopment.com/,
pilot-0244,Zaidan S.A.L.,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Page extensively describes 'Zaidan' as a construction company (formwork, scaffolding, steel structures, shoring) with regional operations across Kuwait, Middle East, Africa, Syria, Iraq, UAE, Qatar, Saudi Arabia, Libya, and Suda",,needs_manual_review,manual_only,low,http://www.zaidan.com/,
pilot-0245,Antelias,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0246,Tarmim Construction,ambiguous_identity_manual_review,needs_manual_review,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Construction company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recla",,needs_manual_review,manual_only,low,http://tarmimconstruction.com/,
pilot-0247,Almabani General Contractors - Beirut Office,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Almabani General Contractors is a large construction company founded in Jeddah in 1972, with a documented, established Lebanon/Beirut branch office (10th floor, Almabani Tower, Dbayeh, Metn per Dun & Bradstreet and Kompass listi",,needs_manual_review,manual_only,low,https://almabani.com,
pilot-0248,sakkar company,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0249,BZCS - Sodamco - Weber,ambiguous_identity_manual_review,no_official_source_found,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Construction company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recla",,needs_manual_review,manual_only,low,,
pilot-0250,Cedra for Construction,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Page identifies 'Cedra for Construction' as a Lebanon-based contracting firm located at 'Sed al Baouchriyeh, Beirut - Lebanon' with contact numbers '+961 03 305 700' / '+961 79 305 700', matching the on-file phone (+961 3 305 70",,needs_manual_review,manual_only,medium,https://cedraforconstruction.com/,
pilot-0251,Kfoury Engineering and Contracting (KEC),eligible_employer,verified,promote_now,"review_status=verified, website_verification_status=verified_official, careers_source_type=email_or_application_form, automation_eligibility=manual_only, source_confidence=medium. No destination match, no unresolved internal duplicate.",,verified,manual_only,medium,http://www.kfouryengineering.com/,https://www.kfouryengineering.com/?page_id=4562
pilot-0252,Akiki & Salloum Contractor,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0253,Bardawil & Co.,eligible_employer,verified,promote_now,"review_status=verified, website_verification_status=verified_official, careers_source_type=email_or_application_form, automation_eligibility=manual_only, source_confidence=medium. No destination match, no unresolved internal duplicate.",,verified,manual_only,medium,https://www.bardawilco.com/,https://bardawilco.com/join-our-team-at-bardawil-co/
pilot-0254,General mix Concrete Jdeideh,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Page identifies 'General Mix Concrete' by name/logo throughout, matching the company category (concrete/construction), but does not explicitly mention Lebanon or Jdeideh, and the on-file phone (+961 1 901 931) was not visible (p",,needs_manual_review,manual_only,low,https://www.general-mix.com/,
pilot-0255,Ahlco,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Page confirms 'AHLCO' as a construction company in Lebanon, classified by the Ministry of Public Works and Transportation, matching the company category. However, the specific address (Mar Mtanios, Jdeideh) and phone (+961 3 360",,needs_manual_review,manual_only,low,http://ahlco.net/,
pilot-0256,Mega Group s.a.l.,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0257,Made In Steel,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Confirmed company name, steel laser-cutting/engraving business, Lebanon location (Ain El Kabo/Qabou, Matn/Baabda area), and exact phone match (+961 3 138 095).",,needs_manual_review,manual_only,medium,https://madeinsteel.me/,
pilot-0258,AKSA for Trading and Contracting s.a.r.l,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Company name, construction/contracting business, Lebanon country, and exact phone match (+961 1 500 646) confirmed. Specific street address (Mkalles/Sin El Fil) not shown on the fetched page but overall identity match is strong ",,needs_manual_review,manual_only,medium,http://aksa-lb.com/,
pilot-0259,Abdo Baroud For Trading&Contarcting,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0260,General Construction Company - GCC Lebanon,eligible_employer,verified,promote_now,"review_status=verified, website_verification_status=verified_official, careers_source_type=careers_landing_page_no_current_listings, automation_eligibility=manual_only, source_confidence=medium. No destination match, no unresolved internal duplicate.",,verified,manual_only,medium,http://www.gccleb.com/,http://www.gccleb.com/careers
pilot-0261,MIC Modern Industries for Concrete SAL,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0262,Hmayed Ch,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0263,Asha,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0264,NEXT ENGINEERING s.a.r.l,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0265,Baskinta Commercial Center,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0266,Cabinet de mtein,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0267,Tony Eid Hage,irrelevant_non_employer,needs_manual_review,exclude_rejected,"relevance_status=irrelevant_non_employer: Category ""Housing society"" with a generic place/residence-like name and no website; no employer evidence.",,n/a,not_applicable,not_applicable,,
pilot-0268,YOUBNA s.a.r.l.,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0269,STEEL MASTER,eligible_employer,needs_manual_review,hold_manual_review,"review_status=needs_manual_review (relevance_status=eligible_employer). Company name (Steel Master), steel fabrication/construction business (truck bodies, steel structures), Lebanon country, and exact phone match (+961 81 560 080) confirmed. Site lists location as 'Nahr el Mot, Matn Express Highway",,needs_manual_review,manual_only,medium,http://www.steelmaster.me/,
pilot-0270,Bou Faysal for Contracting and Scaffolding,ambiguous_identity_manual_review,needs_manual_review,hold_manual_review,"relevance_status=ambiguous_identity_manual_review — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Google category ""Construction company"" matches a legitimate employer sector; no duplicate, closure, or individual-practitioner signal found. [Recla",,needs_manual_review,manual_only,low,http://www.boufaysal.com/,
pilot-0271,Mattar Log Homes,eligible_employer,verified,promote_now,"review_status=verified, website_verification_status=verified_official, careers_source_type=careers_landing_page_no_current_listings, automation_eligibility=manual_only, source_confidence=medium. No destination match, no unresolved internal duplicate.",,verified,manual_only,medium,http://mattarhomes.com/,https://www.mattarhomes.com/en/careers
pilot-0272,Majed construction and design,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0273,Sakka construction,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0274,Hussein salamy,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0275,Issa Group,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0276,Fadi Azar Market,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0277,Al ahmadiye Super Market,eligible_employer,no_official_source_found,hold_duplicate_or_alias_review,"Shares a normalized phone number with another candidate row (see duplicate-and-alias-review.csv) — could be the same company, co-located businesses, or coincidental reuse; not auto-merged.",,needs_manual_review,manual_only,low,,
pilot-0278,Mini Market Amasha,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0279,مؤسسة أكرم مداح و اولاده للتجارة العامة,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0280,Jocker Market,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0281,HSS (Houssam Smart Solutions),eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0282,محلات السلام,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0283,ELECTROHOME,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0284,Gharzeldeen market,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0285,بدوي للإنارة,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0286,Khayrat Jnoubna - خيرات جنوبنا,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0287,Best Brand Outlet Hasbaya,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0288,خلة الحمة,irrelevant_non_employer,needs_manual_review,exclude_rejected,"relevance_status=irrelevant_non_employer: Category ""Housing society"" with a generic place/residence-like name and no website; no employer evidence.",,n/a,not_applicable,not_applicable,,
pilot-0289,Tamerieh,irrelevant_non_employer,needs_manual_review,exclude_rejected,"relevance_status=irrelevant_non_employer: Category ""Housing society"" with a generic place/residence-like name and no website; no employer evidence.",,n/a,not_applicable,not_applicable,,
pilot-0290,Al Amine house,irrelevant_non_employer,needs_manual_review,exclude_rejected,"relevance_status=irrelevant_non_employer: Category ""Housing society"" with a generic place/residence-like name and no website; no employer evidence.",,n/a,not_applicable,not_applicable,,
pilot-0291,معرض حسن رشيد للبلاط والحجر,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0292,Chawki Abou El Ezz Market,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0293,"زيت زيتون Olive oil , organic",eligible_employer,no_official_source_found,hold_duplicate_or_alias_review,"Shares a normalized phone number with another candidate row (see duplicate-and-alias-review.csv) — could be the same company, co-located businesses, or coincidental reuse; not auto-merged.",,needs_manual_review,manual_only,low,,
pilot-0294,تعاونية الأمل,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0295,فرن الميمساني,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0296,Mini market zohair,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0297,Alameh super market,likely_employer_needs_verification,no_official_source_found,hold_manual_review,"relevance_status=likely_employer_needs_verification — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Category ""Shopping mall"" is ambiguous for employer status; title suggests a real named business, needs website/identity verification.",,needs_manual_review,manual_only,low,,
pilot-0298,Shawki Abou Omar Mahmoud Al Aysami,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0299,سوق الجملة,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0300,Hasbaya model,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0301,BOUBSTERITTO,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0302,Ain kinia,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0303,Sam services,likely_employer_needs_verification,no_official_source_found,hold_manual_review,"relevance_status=likely_employer_needs_verification — employer identity/eligibility itself unresolved; no documented rule permits promoting this category. Category ""Shopping mall"" is ambiguous for employer status; title suggests a real named business, needs website/identity verification.",,needs_manual_review,manual_only,low,,
pilot-0304,محل عادل ذياب - Adel diab store,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0305,Youssef kazila (venus),eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
pilot-0306,دكانة عمك حسين,eligible_employer,no_official_source_found,hold_insufficient_source,"review_status=no_official_source_found — relevance_status=eligible_employer suggests a plausible real business, but no official website/careers/domain evidence was found. lebanon.csv currently has zero rows in this status (0 precedent) — promotion policy decision required (see report item 4).",,no_official_source_found (policy decision pending — see report),manual_only,low,,
